Reporting Economy,Product/Sector,Partner Economy,Year,Value,Product/Sector-reformatted,Type,Direction
Switzerland,SI3_AGG - MI - Fuels and mining products,World,2018,15296.0,Fuels and mining products,merchandise,imports
Switzerland,SI3_AGG - MAIS - Iron and steel,World,2018,3483.0,Iron and steel,merchandise,imports
Switzerland,SI3_AGG - MACH - Chemicals,World,2018,53344.0,Chemicals,merchandise,imports
Switzerland,SI3_AGG - MAMT - Machinery and transport equipment,World,2018,54719.0,Machinery and transport equipment,merchandise,imports
Switzerland,SI3_AGG - MATE - Textiles,World,2018,2033.0,Textiles,merchandise,imports
Switzerland,SI3_AGG - MACL - Clothing,World,2018,7538.0,Clothing,merchandise,imports
United Kingdom,SI3_AGG - TO - Total merchandise,World,2018,672267.0,Total merchandise,merchandise,imports
United Kingdom,SI3_AGG - AG - Agricultural products,World,2018,72965.0,Agricultural products,merchandise,imports
United Kingdom,SI3_AGG - MI - Fuels and mining products,World,2018,86084.0,Fuels and mining products,merchandise,imports
United Kingdom,SI3_AGG - MAIS - Iron and steel,World,2018,9203.0,Iron and steel,merchandise,imports
United Kingdom,SI3_AGG - MACH - Chemicals,World,2018,75942.0,Chemicals,merchandise,imports
United Kingdom,SI3_AGG - MAMT - Machinery and transport equipment,World,2018,238433.0,Machinery and transport equipment,merchandise,imports
United Kingdom,SI3_AGG - MATE - Textiles,World,2018,7420.0,Textiles,merchandise,imports
United Kingdom,SI3_AGG - MACL - Clothing,World,2018,26504.0,Clothing,merchandise,imports
United States,SI3_AGG - TO - Total merchandise,World,2018,2614221.0,Total merchandise,merchandise,imports
United States,SI3_AGG - AG - Agricultural products,World,2018,179855.0,Agricultural products,merchandise,imports
United States,SI3_AGG - MI - Fuels and mining products,World,2018,300582.0,Fuels and mining products,merchandise,imports
United States,SI3_AGG - MAIS - Iron and steel,World,2018,41333.0,Iron and steel,merchandise,imports
United States,SI3_AGG - MACH - Chemicals,World,2018,262690.0,Chemicals,merchandise,imports
United States,SI3_AGG - MAMT - Machinery and transport equipment,World,2018,1103063.0,Machinery and transport equipment,merchandise,imports
United States,SI3_AGG - MATE - Textiles,World,2018,31883.0,Textiles,merchandise,imports
United States,SI3_AGG - MACL - Clothing,World,2018,95091.0,Clothing,merchandise,imports
Australia,SI3_AGG - TO - Total merchandise,World,2019,221564.0,Total merchandise,merchandise,imports
Australia,SI3_AGG - AG - Agricultural products,World,2019,17314.0,Agricultural products,merchandise,imports
Australia,SI3_AGG - MI - Fuels and mining products,World,2019,30713.0,Fuels and mining products,merchandise,imports
Australia,SI3_AGG - MAIS - Iron and steel,World,2019,1682.0,Iron and steel,merchandise,imports
Australia,SI3_AGG - MACH - Chemicals,World,2019,21491.0,Chemicals,merchandise,imports
Australia,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,88132.0,Machinery and transport equipment,merchandise,imports
Australia,SI3_AGG - MATE - Textiles,World,2019,2734.0,Textiles,merchandise,imports
Australia,SI3_AGG - MACL - Clothing,World,2019,7285.0,Clothing,merchandise,imports
Brazil,SI3_AGG - TO - Total merchandise,World,2019,184370.0,Total merchandise,merchandise,imports
Brazil,SI3_AGG - AG - Agricultural products,World,2019,12403.0,Agricultural products,merchandise,imports
Brazil,SI3_AGG - MI - Fuels and mining products,World,2019,33244.0,Fuels and mining products,merchandise,imports
Brazil,SI3_AGG - MAIS - Iron and steel,World,2019,3021.0,Iron and steel,merchandise,imports
Brazil,SI3_AGG - MACH - Chemicals,World,2019,46157.0,Chemicals,merchandise,imports
Brazil,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,72868.0,Machinery and transport equipment,merchandise,imports
Brazil,SI3_AGG - MATE - Textiles,World,2019,3643.0,Textiles,merchandise,imports
Brazil,SI3_AGG - MACL - Clothing,World,2019,2037.0,Clothing,merchandise,imports
Canada,SI3_AGG - TO - Total merchandise,World,2019,463786.0,Total merchandise,merchandise,imports
Canada,SI3_AGG - AG - Agricultural products,World,2019,40702.0,Agricultural products,merchandise,imports
Canada,SI3_AGG - MI - Fuels and mining products,World,2019,45678.0,Fuels and mining products,merchandise,imports
Canada,SI3_AGG - MAIS - Iron and steel,World,2019,9463.0,Iron and steel,merchandise,imports
Canada,SI3_AGG - MACH - Chemicals,World,2019,50160.0,Chemicals,merchandise,imports
Canada,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,199704.0,Machinery and transport equipment,merchandise,imports
Canada,SI3_AGG - MATE - Textiles,World,2019,4501.0,Textiles,merchandise,imports
Canada,SI3_AGG - MACL - Clothing,World,2019,11030.0,Clothing,merchandise,imports
China,SI3_AGG - TO - Total merchandise,World,2019,2078386.0,Total merchandise,merchandise,imports
China,SI3_AGG - AG - Agricultural products,World,2019,199285.0,Agricultural products,merchandise,imports
China,SI3_AGG - MI - Fuels and mining products,World,2019,574862.0,Fuels and mining products,merchandise,imports
China,SI3_AGG - MAIS - Iron and steel,World,2019,25364.0,Iron and steel,merchandise,imports
China,SI3_AGG - MACH - Chemicals,World,2019,217956.0,Chemicals,merchandise,imports
China,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,787588.0,Machinery and transport equipment,merchandise,imports
China,SI3_AGG - MATE - Textiles,World,2019,15716.0,Textiles,merchandise,imports
China,SI3_AGG - MACL - Clothing,World,2019,8940.0,Clothing,merchandise,imports
France,SI3_AGG - TO - Total merchandise,World,2019,654658.0,Total merchandise,merchandise,imports
France,SI3_AGG - AG - Agricultural products,World,2019,68491.0,Agricultural products,merchandise,imports
France,SI3_AGG - MI - Fuels and mining products,World,2019,80936.0,Fuels and mining products,merchandise,imports
France,SI3_AGG - MAIS - Iron and steel,World,2019,14008.0,Iron and steel,merchandise,imports
France,SI3_AGG - MACH - Chemicals,World,2019,85710.0,Chemicals,merchandise,imports
France,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,239521.0,Machinery and transport equipment,merchandise,imports
France,SI3_AGG - MATE - Textiles,World,2019,7165.0,Textiles,merchandise,imports
France,SI3_AGG - MACL - Clothing,World,2019,25763.0,Clothing,merchandise,imports
Germany,SI3_AGG - TO - Total merchandise,World,2019,1233978.0,Total merchandise,merchandise,imports
Germany,SI3_AGG - AG - Agricultural products,World,2019,115242.0,Agricultural products,merchandise,imports
Germany,SI3_AGG - MI - Fuels and mining products,World,2019,156704.0,Fuels and mining products,merchandise,imports
Germany,SI3_AGG - MAIS - Iron and steel,World,2019,28539.0,Iron and steel,merchandise,imports
Germany,SI3_AGG - MACH - Chemicals,World,2019,176810.0,Chemicals,merchandise,imports
Germany,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,474545.0,Machinery and transport equipment,merchandise,imports
Germany,SI3_AGG - MATE - Textiles,World,2019,12896.0,Textiles,merchandise,imports
Germany,SI3_AGG - MACL - Clothing,World,2019,39349.0,Clothing,merchandise,imports
India,SI3_AGG - TO - Total merchandise,World,2019,486059.0,Total merchandise,merchandise,imports
India,SI3_AGG - AG - Agricultural products,World,2019,27931.0,Agricultural products,merchandise,imports
India,SI3_AGG - MI - Fuels and mining products,World,2019,177565.0,Fuels and mining products,merchandise,imports
India,SI3_AGG - MAIS - Iron and steel,World,2019,10066.0,Iron and steel,merchandise,imports
India,SI3_AGG - MACH - Chemicals,World,2019,59532.0,Chemicals,merchandise,imports
India,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,109229.0,Machinery and transport equipment,merchandise,imports
India,SI3_AGG - MATE - Textiles,World,2019,4605.0,Textiles,merchandise,imports
India,SI3_AGG - MACL - Clothing,World,2019,1353.0,Clothing,merchandise,imports
Indonesia,SI3_AGG - TO - Total merchandise,World,2019,171276.0,Total merchandise,merchandise,imports
Indonesia,SI3_AGG - AG - Agricultural products,World,2019,22885.0,Agricultural products,merchandise,imports
Indonesia,SI3_AGG - MI - Fuels and mining products,World,2019,29571.0,Fuels and mining products,merchandise,imports
Indonesia,SI3_AGG - MAIS - Iron and steel,World,2019,11030.0,Iron and steel,merchandise,imports
Indonesia,SI3_AGG - MACH - Chemicals,World,2019,23953.0,Chemicals,merchandise,imports
Indonesia,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,55449.0,Machinery and transport equipment,merchandise,imports
Indonesia,SI3_AGG - MATE - Textiles,World,2019,6731.0,Textiles,merchandise,imports
Indonesia,SI3_AGG - MACL - Clothing,World,2019,999.0,Clothing,merchandise,imports
Iran,SI3_AGG - TO - Total merchandise,World,2019,41828.0,Total merchandise,merchandise,imports
Iran,SI3_AGG - AG - Agricultural products,World,2019,13090.0,Agricultural products,merchandise,imports
Iran,SI3_AGG - MI - Fuels and mining products,World,2019,805.0,Fuels and mining products,merchandise,imports
Iran,SI3_AGG - MAIS - Iron and steel,World,2019,1206.0,Iron and steel,merchandise,imports
Iran,SI3_AGG - MACH - Chemicals,World,2019,6376.0,Chemicals,merchandise,imports
Iran,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,12121.0,Machinery and transport equipment,merchandise,imports
Iran,SI3_AGG - MATE - Textiles,World,2019,759.0,Textiles,merchandise,imports
Iran,SI3_AGG - MACL - Clothing,World,2019,30.0,Clothing,merchandise,imports
Italy,SI3_AGG - TO - Total merchandise,World,2019,475006.0,Total merchandise,merchandise,imports
Italy,SI3_AGG - AG - Agricultural products,World,2019,57213.0,Agricultural products,merchandise,imports
Italy,SI3_AGG - MI - Fuels and mining products,World,2019,80714.0,Fuels and mining products,merchandise,imports
Italy,SI3_AGG - MAIS - Iron and steel,World,2019,19641.0,Iron and steel,merchandise,imports
Italy,SI3_AGG - MACH - Chemicals,World,2019,76979.0,Chemicals,merchandise,imports
Italy,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,137102.0,Machinery and transport equipment,merchandise,imports
Italy,SI3_AGG - MATE - Textiles,World,2019,7878.0,Textiles,merchandise,imports
Italy,SI3_AGG - MACL - Clothing,World,2019,17556.0,Clothing,merchandise,imports
Japan,SI3_AGG - TO - Total merchandise,World,2019,720957.0,Total merchandise,merchandise,imports
Japan,SI3_AGG - AG - Agricultural products,World,2019,82636.0,Agricultural products,merchandise,imports
Japan,SI3_AGG - MI - Fuels and mining products,World,2019,201620.0,Fuels and mining products,merchandise,imports
Japan,SI3_AGG - MAIS - Iron and steel,World,2019,8697.0,Iron and steel,merchandise,imports
Japan,SI3_AGG - MACH - Chemicals,World,2019,74450.0,Chemicals,merchandise,imports
Japan,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,204575.0,Machinery and transport equipment,merchandise,imports
Japan,SI3_AGG - MATE - Textiles,World,2019,8830.0,Textiles,merchandise,imports
Japan,SI3_AGG - MACL - Clothing,World,2019,29761.0,Clothing,merchandise,imports
South Korea,SI3_AGG - TO - Total merchandise,World,2019,503343.0,Total merchandise,merchandise,imports
South Korea,SI3_AGG - AG - Agricultural products,World,2019,37381.0,Agricultural products,merchandise,imports
South Korea,SI3_AGG - MI - Fuels and mining products,World,2019,161310.0,Fuels and mining products,merchandise,imports
South Korea,SI3_AGG - MAIS - Iron and steel,World,2019,14846.0,Iron and steel,merchandise,imports
South Korea,SI3_AGG - MACH - Chemicals,World,2019,51723.0,Chemicals,merchandise,imports
South Korea,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,163917.0,Machinery and transport equipment,merchandise,imports
South Korea,SI3_AGG - MATE - Textiles,World,2019,5324.0,Textiles,merchandise,imports
South Korea,SI3_AGG - MACL - Clothing,World,2019,11017.0,Clothing,merchandise,imports
Mexico,SI3_AGG - TO - Total merchandise,World,2019,467342.0,Total merchandise,merchandise,imports
Mexico,SI3_AGG - AG - Agricultural products,World,2019,30165.0,Agricultural products,merchandise,imports
Mexico,SI3_AGG - MI - Fuels and mining products,World,2019,50997.0,Fuels and mining products,merchandise,imports
Mexico,SI3_AGG - MAIS - Iron and steel,World,2019,11404.0,Iron and steel,merchandise,imports
Mexico,SI3_AGG - MACH - Chemicals,World,2019,46286.0,Chemicals,merchandise,imports
Mexico,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,213637.0,Machinery and transport equipment,merchandise,imports
Mexico,SI3_AGG - MATE - Textiles,World,2019,6179.0,Textiles,merchandise,imports
Mexico,SI3_AGG - MACL - Clothing,World,2019,4283.0,Clothing,merchandise,imports
Netherlands,SI3_AGG - TO - Total merchandise,World,2019,635678.0,Total merchandise,merchandise,imports
Netherlands,SI3_AGG - AG - Agricultural products,World,2019,76572.0,Agricultural products,merchandise,imports
Netherlands,SI3_AGG - MI - Fuels and mining products,World,2019,121358.0,Fuels and mining products,merchandise,imports
Netherlands,SI3_AGG - MAIS - Iron and steel,World,2019,12127.0,Iron and steel,merchandise,imports
Netherlands,SI3_AGG - MACH - Chemicals,World,2019,85087.0,Chemicals,merchandise,imports
Netherlands,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,222669.0,Machinery and transport equipment,merchandise,imports
Netherlands,SI3_AGG - MATE - Textiles,World,2019,5165.0,Textiles,merchandise,imports
Netherlands,SI3_AGG - MACL - Clothing,World,2019,18899.0,Clothing,merchandise,imports
Russia,SI3_AGG - TO - Total merchandise,World,2019,254598.0,Total merchandise,merchandise,imports
Russia,SI3_AGG - AG - Agricultural products,World,2019,31226.0,Agricultural products,merchandise,imports
Russia,SI3_AGG - MI - Fuels and mining products,World,2019,9555.0,Fuels and mining products,merchandise,imports
Russia,SI3_AGG - MAIS - Iron and steel,World,2019,6736.0,Iron and steel,merchandise,imports
Russia,SI3_AGG - MACH - Chemicals,World,2019,38587.0,Chemicals,merchandise,imports
Russia,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,105637.0,Machinery and transport equipment,merchandise,imports
Russia,SI3_AGG - MATE - Textiles,World,2019,3730.0,Textiles,merchandise,imports
Russia,SI3_AGG - MACL - Clothing,World,2019,8122.0,Clothing,merchandise,imports
Saudi Arabia,SI3_AGG - TO - Total merchandise,World,2019,153163.0,Total merchandise,merchandise,imports
Saudi Arabia,SI3_AGG - AG - Agricultural products,World,2019,20858.0,Agricultural products,merchandise,imports
Saudi Arabia,SI3_AGG - MI - Fuels and mining products,World,2019,7569.0,Fuels and mining products,merchandise,imports
Saudi Arabia,SI3_AGG - MAIS - Iron and steel,World,2019,5939.0,Iron and steel,merchandise,imports
Saudi Arabia,SI3_AGG - MACH - Chemicals,World,2019,16088.0,Chemicals,merchandise,imports
Saudi Arabia,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,55411.0,Machinery and transport equipment,merchandise,imports
Saudi Arabia,SI3_AGG - MATE - Textiles,World,2019,2035.0,Textiles,merchandise,imports
Saudi Arabia,SI3_AGG - MACL - Clothing,World,2019,4076.0,Clothing,merchandise,imports
Spain,SI3_AGG - TO - Total merchandise,World,2019,372750.0,Total merchandise,merchandise,imports
Spain,SI3_AGG - AG - Agricultural products,World,2019,46641.0,Agricultural products,merchandise,imports
Spain,SI3_AGG - MI - Fuels and mining products,World,2019,63045.0,Fuels and mining products,merchandise,imports
Spain,SI3_AGG - MAIS - Iron and steel,World,2019,9690.0,Iron and steel,merchandise,imports
Spain,SI3_AGG - MACH - Chemicals,World,2019,55332.0,Chemicals,merchandise,imports
Spain,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,117078.0,Machinery and transport equipment,merchandise,imports
Spain,SI3_AGG - MATE - Textiles,World,2019,4714.0,Textiles,merchandise,imports
Spain,SI3_AGG - MACL - Clothing,World,2019,20394.0,Clothing,merchandise,imports
Switzerland,SI3_AGG - TO - Total merchandise,World,2019,277830.0,Total merchandise,merchandise,imports
Switzerland,SI3_AGG - AG - Agricultural products,World,2019,13388.0,Agricultural products,merchandise,imports
Switzerland,SI3_AGG - MI - Fuels and mining products,World,2019,15280.0,Fuels and mining products,merchandise,imports
Switzerland,SI3_AGG - MAIS - Iron and steel,World,2019,2997.0,Iron and steel,merchandise,imports
Switzerland,SI3_AGG - MACH - Chemicals,World,2019,54940.0,Chemicals,merchandise,imports
Switzerland,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,53884.0,Machinery and transport equipment,merchandise,imports
Switzerland,SI3_AGG - MATE - Textiles,World,2019,1921.0,Textiles,merchandise,imports
Switzerland,SI3_AGG - MACL - Clothing,World,2019,7710.0,Clothing,merchandise,imports
United Kingdom,SI3_AGG - TO - Total merchandise,World,2019,695798.0,Total merchandise,merchandise,imports
United Kingdom,SI3_AGG - AG - Agricultural products,World,2019,70842.0,Agricultural products,merchandise,imports
United Kingdom,SI3_AGG - MI - Fuels and mining products,World,2019,76803.0,Fuels and mining products,merchandise,imports
United Kingdom,SI3_AGG - MAIS - Iron and steel,World,2019,8073.0,Iron and steel,merchandise,imports
United Kingdom,SI3_AGG - MACH - Chemicals,World,2019,72192.0,Chemicals,merchandise,imports
United Kingdom,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,233798.0,Machinery and transport equipment,merchandise,imports
United Kingdom,SI3_AGG - MATE - Textiles,World,2019,7198.0,Textiles,merchandise,imports
United Kingdom,SI3_AGG - MACL - Clothing,World,2019,26367.0,Clothing,merchandise,imports
United States,SI3_AGG - TO - Total merchandise,World,2019,2567445.0,Total merchandise,merchandise,imports
United States,SI3_AGG - AG - Agricultural products,World,2019,181083.0,Agricultural products,merchandise,imports
United States,SI3_AGG - MI - Fuels and mining products,World,2019,265652.0,Fuels and mining products,merchandise,imports
United States,SI3_AGG - MAIS - Iron and steel,World,2019,33611.0,Iron and steel,merchandise,imports
United States,SI3_AGG - MACH - Chemicals,World,2019,271784.0,Chemicals,merchandise,imports
United States,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,1088216.0,Machinery and transport equipment,merchandise,imports
United States,SI3_AGG - MATE - Textiles,World,2019,31400.0,Textiles,merchandise,imports
United States,SI3_AGG - MACL - Clothing,World,2019,95492.0,Clothing,merchandise,imports
Australia,SI3_AGG - TO - Total merchandise,World,2020,211109.0,Total merchandise,merchandise,imports
Australia,SI3_AGG - AG - Agricultural products,World,2020,17559.0,Agricultural products,merchandise,imports
Australia,SI3_AGG - MI - Fuels and mining products,World,2020,20686.0,Fuels and mining products,merchandise,imports
Australia,SI3_AGG - MAIS - Iron and steel,World,2020,1650.0,Iron and steel,merchandise,imports
Australia,SI3_AGG - MACH - Chemicals,World,2020,23086.0,Chemicals,merchandise,imports
Australia,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,85291.0,Machinery and transport equipment,merchandise,imports
Australia,SI3_AGG - MATE - Textiles,World,2020,4273.0,Textiles,merchandise,imports
Australia,SI3_AGG - MACL - Clothing,World,2020,7337.0,Clothing,merchandise,imports
Brazil,SI3_AGG - TO - Total merchandise,World,2020,166276.0,Total merchandise,merchandise,imports
Brazil,SI3_AGG - AG - Agricultural products,World,2020,12224.0,Agricultural products,merchandise,imports
Brazil,SI3_AGG - MI - Fuels and mining products,World,2020,22246.0,Fuels and mining products,merchandise,imports
Brazil,SI3_AGG - MAIS - Iron and steel,World,2020,2555.0,Iron and steel,merchandise,imports
Brazil,SI3_AGG - MACH - Chemicals,World,2020,43512.0,Chemicals,merchandise,imports
Brazil,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,63823.0,Machinery and transport equipment,merchandise,imports
Brazil,SI3_AGG - MATE - Textiles,World,2020,3292.0,Textiles,merchandise,imports
Brazil,SI3_AGG - MACL - Clothing,World,2020,1590.0,Clothing,merchandise,imports
Canada,SI3_AGG - TO - Total merchandise,World,2020,414165.0,Total merchandise,merchandise,imports
Canada,SI3_AGG - AG - Agricultural products,World,2020,41142.0,Agricultural products,merchandise,imports
Canada,SI3_AGG - MI - Fuels and mining products,World,2020,34278.0,Fuels and mining products,merchandise,imports
Canada,SI3_AGG - MAIS - Iron and steel,World,2020,7747.0,Iron and steel,merchandise,imports
Canada,SI3_AGG - MACH - Chemicals,World,2020,50379.0,Chemicals,merchandise,imports
Canada,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,165809.0,Machinery and transport equipment,merchandise,imports
Canada,SI3_AGG - MATE - Textiles,World,2020,6367.0,Textiles,merchandise,imports
Canada,SI3_AGG - MACL - Clothing,World,2020,10345.0,Clothing,merchandise,imports
China,SI3_AGG - TO - Total merchandise,World,2020,2057217.0,Total merchandise,merchandise,imports
China,SI3_AGG - AG - Agricultural products,World,2020,215838.0,Agricultural products,merchandise,imports
China,SI3_AGG - MI - Fuels and mining products,World,2020,527949.0,Fuels and mining products,merchandise,imports
China,SI3_AGG - MAIS - Iron and steel,World,2020,39091.0,Iron and steel,merchandise,imports
China,SI3_AGG - MACH - Chemicals,World,2020,212021.0,Chemicals,merchandise,imports
China,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,830401.0,Machinery and transport equipment,merchandise,imports
China,SI3_AGG - MATE - Textiles,World,2020,14131.0,Textiles,merchandise,imports
China,SI3_AGG - MACL - Clothing,World,2020,9498.0,Clothing,merchandise,imports
France,SI3_AGG - TO - Total merchandise,World,2020,582564.0,Total merchandise,merchandise,imports
France,SI3_AGG - AG - Agricultural products,World,2020,68651.0,Agricultural products,merchandise,imports
France,SI3_AGG - MI - Fuels and mining products,World,2020,52979.0,Fuels and mining products,merchandise,imports
France,SI3_AGG - MAIS - Iron and steel,World,2020,11347.0,Iron and steel,merchandise,imports
France,SI3_AGG - MACH - Chemicals,World,2020,86317.0,Chemicals,merchandise,imports
France,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,207814.0,Machinery and transport equipment,merchandise,imports
France,SI3_AGG - MATE - Textiles,World,2020,12804.0,Textiles,merchandise,imports
France,SI3_AGG - MACL - Clothing,World,2020,23171.0,Clothing,merchandise,imports
Germany,SI3_AGG - TO - Total merchandise,World,2020,1170441.0,Total merchandise,merchandise,imports
Germany,SI3_AGG - AG - Agricultural products,World,2020,117329.0,Agricultural products,merchandise,imports
Germany,SI3_AGG - MI - Fuels and mining products,World,2020,125649.0,Fuels and mining products,merchandise,imports
Germany,SI3_AGG - MAIS - Iron and steel,World,2020,22806.0,Iron and steel,merchandise,imports
Germany,SI3_AGG - MACH - Chemicals,World,2020,177358.0,Chemicals,merchandise,imports
Germany,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,443206.0,Machinery and transport equipment,merchandise,imports
Germany,SI3_AGG - MATE - Textiles,World,2020,19339.0,Textiles,merchandise,imports
Germany,SI3_AGG - MACL - Clothing,World,2020,38426.0,Clothing,merchandise,imports
India,SI3_AGG - TO - Total merchandise,World,2020,372854.0,Total merchandise,merchandise,imports
India,SI3_AGG - AG - Agricultural products,World,2020,26188.0,Agricultural products,merchandise,imports
India,SI3_AGG - MI - Fuels and mining products,World,2020,123616.0,Fuels and mining products,merchandise,imports
India,SI3_AGG - MAIS - Iron and steel,World,2020,6074.0,Iron and steel,merchandise,imports
India,SI3_AGG - MACH - Chemicals,World,2020,53091.0,Chemicals,merchandise,imports
India,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,90448.0,Machinery and transport equipment,merchandise,imports
India,SI3_AGG - MATE - Textiles,World,2020,3436.0,Textiles,merchandise,imports
India,SI3_AGG - MACL - Clothing,World,2020,1137.0,Clothing,merchandise,imports
Indonesia,SI3_AGG - TO - Total merchandise,World,2020,141622.0,Total merchandise,merchandise,imports
Indonesia,SI3_AGG - AG - Agricultural products,World,2020,21410.0,Agricultural products,merchandise,imports
Indonesia,SI3_AGG - MI - Fuels and mining products,World,2020,20626.0,Fuels and mining products,merchandise,imports
Indonesia,SI3_AGG - MAIS - Iron and steel,World,2020,7754.0,Iron and steel,merchandise,imports
Indonesia,SI3_AGG - MACH - Chemicals,World,2020,21415.0,Chemicals,merchandise,imports
Indonesia,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,46573.0,Machinery and transport equipment,merchandise,imports
Indonesia,SI3_AGG - MATE - Textiles,World,2020,5325.0,Textiles,merchandise,imports
Indonesia,SI3_AGG - MACL - Clothing,World,2020,774.0,Clothing,merchandise,imports
Iran,SI3_AGG - TO - Total merchandise,World,2020,38757.0,Total merchandise,merchandise,imports
Iran,SI3_AGG - AG - Agricultural products,World,2020,12036.0,Agricultural products,merchandise,imports
Iran,SI3_AGG - MI - Fuels and mining products,World,2020,1099.0,Fuels and mining products,merchandise,imports
Iran,SI3_AGG - MAIS - Iron and steel,World,2020,1561.0,Iron and steel,merchandise,imports
Iran,SI3_AGG - MACH - Chemicals,World,2020,5833.0,Chemicals,merchandise,imports
Iran,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,12027.0,Machinery and transport equipment,merchandise,imports
Iran,SI3_AGG - MATE - Textiles,World,2020,772.0,Textiles,merchandise,imports
Iran,SI3_AGG - MACL - Clothing,World,2020,30.0,Clothing,merchandise,imports
Italy,SI3_AGG - TO - Total merchandise,World,2020,422875.0,Total merchandise,merchandise,imports
Italy,SI3_AGG - AG - Agricultural products,World,2020,54142.0,Agricultural products,merchandise,imports
Italy,SI3_AGG - MI - Fuels and mining products,World,2020,56857.0,Fuels and mining products,merchandise,imports
Italy,SI3_AGG - MAIS - Iron and steel,World,2020,14577.0,Iron and steel,merchandise,imports
Italy,SI3_AGG - MACH - Chemicals,World,2020,77545.0,Chemicals,merchandise,imports
Italy,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,120825.0,Machinery and transport equipment,merchandise,imports
Italy,SI3_AGG - MATE - Textiles,World,2020,9865.0,Textiles,merchandise,imports
Italy,SI3_AGG - MACL - Clothing,World,2020,15608.0,Clothing,merchandise,imports
Japan,SI3_AGG - TO - Total merchandise,World,2020,635460.0,Total merchandise,merchandise,imports
Japan,SI3_AGG - AG - Agricultural products,World,2020,76865.0,Agricultural products,merchandise,imports
Japan,SI3_AGG - MI - Fuels and mining products,World,2020,151774.0,Fuels and mining products,merchandise,imports
Japan,SI3_AGG - MAIS - Iron and steel,World,2020,6611.0,Iron and steel,merchandise,imports
Japan,SI3_AGG - MACH - Chemicals,World,2020,72643.0,Chemicals,merchandise,imports
Japan,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,190237.0,Machinery and transport equipment,merchandise,imports
Japan,SI3_AGG - MATE - Textiles,World,2020,11806.0,Textiles,merchandise,imports
Japan,SI3_AGG - MACL - Clothing,World,2020,26265.0,Clothing,merchandise,imports
South Korea,SI3_AGG - TO - Total merchandise,World,2020,467633.0,Total merchandise,merchandise,imports
South Korea,SI3_AGG - AG - Agricultural products,World,2020,36775.0,Agricultural products,merchandise,imports
South Korea,SI3_AGG - MI - Fuels and mining products,World,2020,120176.0,Fuels and mining products,merchandise,imports
South Korea,SI3_AGG - MAIS - Iron and steel,World,2020,10849.0,Iron and steel,merchandise,imports
South Korea,SI3_AGG - MACH - Chemicals,World,2020,50560.0,Chemicals,merchandise,imports
South Korea,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,175593.0,Machinery and transport equipment,merchandise,imports
South Korea,SI3_AGG - MATE - Textiles,World,2020,5811.0,Textiles,merchandise,imports
South Korea,SI3_AGG - MACL - Clothing,World,2020,9733.0,Clothing,merchandise,imports
Mexico,SI3_AGG - TO - Total merchandise,World,2020,393248.0,Total merchandise,merchandise,imports
Mexico,SI3_AGG - AG - Agricultural products,World,2020,28371.0,Agricultural products,merchandise,imports
Mexico,SI3_AGG - MI - Fuels and mining products,World,2020,34957.0,Fuels and mining products,merchandise,imports
Mexico,SI3_AGG - MAIS - Iron and steel,World,2020,9279.0,Iron and steel,merchandise,imports
Mexico,SI3_AGG - MACH - Chemicals,World,2020,43695.0,Chemicals,merchandise,imports
Mexico,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,179093.0,Machinery and transport equipment,merchandise,imports
Mexico,SI3_AGG - MATE - Textiles,World,2020,5290.0,Textiles,merchandise,imports
Mexico,SI3_AGG - MACL - Clothing,World,2020,3350.0,Clothing,merchandise,imports
Netherlands,SI3_AGG - TO - Total merchandise,World,2020,596012.0,Total merchandise,merchandise,imports
