Country,Metric Year,Year,AFF value added,AFF value added constant $LCU,AFF value added current $US,Compensation current LCU,Compensation pct expenses,Deposit interest rate pct,Employers pct total employment ILO,Exports G & S Pct GDP,Exports G & S Pct constant LCU,Exports G & S annual growth %,External balance on G & S pct GDP,Final Consumption Pct GDP,Final Consumption pct Growth,Foreign Direct Investment pct GDP,GDP,GDP (constant LCU),GDP 2015 US dollar,GDP Growth Pct,GDP curr LCU,GDP per capita,GDP per capita Growth Pct,GDP per capita constant LCU,GNI Atlas curr $US,GNI const LCU,GNI constant 2015,GNI current $US,GNI growth pct,GNI per capita Atlas,GNI per capita Growth Pct,GNI per capita const LCU,Goods exports current $US,Goods imports current $US,Govt Final Consumption expenditure Growth Pct,Govt Final Consumption expenditure Pct GDP,Gross capital formation,Gross capital formation constant LCU,Gross domestic savings,Gross fixed capital formation,Gross fixed capital formation growth pct,"Gross fixed capital formation, private sector",Gross national expenditure $US,Gross national expenditure Pct GDP,Gross national expenditure constant LCU,Gross savings Pct GDP,Gross savings Pct GNI,HH and NPSISHs Final consumption annual growth,HH and NPSISHs Final consumption exp,HH final consumer expenditure,High-tech exports $US,High-tech exports pct manufactured exp,Imports of G & S (constant LCU),Imports of G & S Pct GDP,Imports of G & S Pct annual growth,Imports of G & S current US dollar,Industry Pct GDP,Industry Pct Growth,Industry constant LCU,Industry curr $US,"Inflation, GDP deflator Pct","Inflation, consumer prices",Manufactures exports (pct merch exp),Manufactures imports (pct merch imp),Manufacturing Pct GDP,Manufacturing Pct Growth,Manufacturing constant LCU,Manufacturing curr $US,Merch imports residual % total merch imports,Merchandise exports curr USD,Merchandise imports curr USD,Merchandise trade pct GDP,Net trade in G & S US dollar,Net trade in Goods US dollar,Population,Population growth,Service exports curr $USD,Service imports curr $USD,Services Pct GDP,Services value added GDP,"Services, value added const LCU","Services, value added curr $US",Textiles and clothing %  manufacturing,Trade Pct GDP,Unemployment pct ILO,Unemployment pct national est,Urban population,Urban population growth Pct,Urban population pct tot Pop,GDP $B,GDP Pct Growth %,GDP Pct Growth,Imports G & S Pct GDP,Net Trade Pct GDP,Trade Pct GDP %,Trade Total,Prev Year,Year_curr,Trade Total Change,Trade Total Change %
Greece,1999-01-01,1999,5.78349470517427,7932004000.0,8243835499.68038,12318643508.6053,22.0314116475396,0.0,7.57000017166138,19.26,33639763000.0,24.4448744720073,-8.86544044278528,84.7157325540908,3.51239245579707,0.0580192708052569,142540728744.939,174718859000.0,193774882115.031,3.07259634663546,133788728000.0,13245,2.67809938426748,16235.2501436112,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8390919224.39785,26373287804.0668,3.57026269486052,17.9800730297697,24.1497078886945,37270813000.0,15.2842674459092,24.5016329028855,7.39834618063358,0.0,155177592158.534,108.865440442785,186075973000.0,0.0,0.0,3.49728013426858,3.10115730552243,66.7356595243211,0.0,0.0,45560939000.0,28.1215193256042,14.4862675346202,35688529144.8034,19.1269514125286,9.64120953327053,35856684000.0,27263695930.1087,3.62273397235961,2.63663786280352,50.8281970464733,77.4483925182676,9.53665842461706,9.74904989551662,19814167000.0,13593622416.3648,0.329876780072185,11070000000.0,30529000000.0,29.1839394720907,-10694251751.7881,-17982368579.669,10761698,0.38,16603358168.6174,9315241340.73654,64.7539439944447,-0.46611324548897,108211892000.0,92300743660.7714,12.4396453430886,47.3775982084231,11.8500003814697,11.8500003814697,7812670.0,0.547519474580486,72.597,$143B,3.07%,3.07,28.12,-8.86,0.47,66994142510.12132,1998,1999,6334310064.600632,10.44
Greece,2000-01-01,2000,5.43524818135254,7678844000.0,7073097475.58504,13318937824.6119,22.0074980578518,0.0,7.96999979019165,23.72,41102122000.0,22.1831497445449,-10.9789154447127,85.1532294328989,2.75900916339191,-0.0062977231261362,130133845586.88,181567438000.0,201370413564.675,3.91977090463944,141247276000.0,12042,3.49556374728446,16802.7636619122,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10120149406.4998,30320946978.7648,3.63334574625425,18.2600038247817,25.825686719792,41878874000.0,14.8467705671011,24.6412164437069,2.86420323904055,0.0,144421131380.136,110.978916152691,194789582000.0,0.0,0.0,2.5234429991792,2.10493617435246,66.8932256081172,0.0,0.0,54755185000.0,34.6972963924628,20.1801064723446,41690729829.6905,18.7476026086337,3.52824873599577,37121797000.0,24396976229.9613,1.59267032114883,3.15118062995734,49.4441815900457,70.2074400064374,9.49262695869618,2.69159435266695,20347484000.0,12353120508.5683,0.360884290255684,11751000000.0,33480000000.0,34.7572914609695,-12284230677.9711,-20200797572.265,10805808,0.41,19286349745.2197,11369782850.9258,65.1508351920359,4.29926777363805,112864211000.0,84783287267.3669,12.4396453474372,58.4156773402129,11.25,11.25,7857551.0,0.572820545681015,72.716,$130B,3.92%,3.92,34.7,-10.980000000000004,0.58,75477630440.3904,1999,2000,8483487930.2690735,12.66
Greece,2001-01-01,2001,5.20270209625701,7635975000.0,7085630425.05593,14189975844.5807,21.9720291173712,0.0,8.18000030517578,22.79,41151523000.0,0.120190874816629,-10.5624808541854,84.8711450459643,3.86821111311578,0.0014694519913877,136191353914.989,189069100000.0,209690257673.3,4.13161196888178,152193838000.0,12538,3.59165269453901,17406.2605757323,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10502103045.6504,29620835751.0276,4.76438045620901,18.7149745182193,25.6913351511643,43748898000.0,15.1288549540357,24.7367932202354,5.36750916712923,0.0,150576538702.461,110.562480197129,202574515000.0,0.0,0.0,3.6235818220061,3.086257486245,66.156170527745,0.0,0.0,55298046000.0,33.3512247716626,0.991433048760598,41271953571.1037,19.3327721980439,6.90460378305499,39684910000.0,26329564205.8166,3.47475260086733,3.37396699038281,51.1050610228873,68.3213874697516,9.93917178171169,9.81753321442591,22345105000.0,13536292617.4497,0.374572274963814,11507000000.0,33019000000.0,32.6937053785318,-11223539207.7794,-19118732705.3772,10862132,0.52,19546311317.6739,11651117820.076,64.4762069802064,2.53017672714692,115719875000.0,87811019239.3736,11.2081207571525,56.1399686891397,10.460000038147,10.460000038147,7919906.0,0.790435678644777,72.913,$136B,4.13%,4.13,33.35,-10.560000000000002,0.56,76267158192.39384,2000,2001,789527752.0034485,1.05
Greece,2002-01-01,2002,4.98711360482813,7461689000.0,7671724073.02842,15952256740.7111,23.2370819238326,0.0,7.48999977111816,20.11,38137337000.0,-7.32460375767866,-10.1232868335303,85.3735829841099,4.56407230579184,0.0222195515679132,153830946734.425,196486039000.0,217916138317.24,3.922872113952,163460764000.0,14110,3.54262307678938,18022.8987796943,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9771471868.0048,31261741970.9723,2.72132998614669,19.227313167336,24.749704461188,44726003000.0,14.6264170158901,23.6024970493837,-0.333580308277988,0.0,169403695652.174,110.123287445298,210800536000.0,0.0,0.0,5.08536732325288,4.70086409967317,66.1462698167739,0.0,0.0,53400114000.0,30.2361415611639,-3.43218637418038,41154296732.4907,19.4387223101441,5.04431281310704,41686741000.0,29902770562.7706,3.34877052735808,3.62935894557549,54.8347355108065,67.8964880960749,9.83591206021771,5.31610838257417,23532995000.0,15130676642.1984,0.407228810704752,10414000000.0,31570000000.0,27.292297740637,-11147091802.6452,-21490270102.9675,10902022,0.37,20235733061.8407,9892554761.51839,64.7682822527368,3.88463520203422,120215170000.0,99633661773.0096,11.2081207523195,50.3489962887975,9.97000026702881,9.97000026702881,7991509.0,0.900026595348849,73.303,$154B,3.92%,3.92,30.24,-10.129999999999999,0.5,76915473367.2125,2001,2002,648315174.8186493,0.85
Greece,2003-01-01,2003,4.99978360011743,7450693000.0,10095776523.702,16978753004.4521,22.5841354142752,0.0,7.19000005722046,18.54,37857344000.0,-0.734170296158851,-11.1008880511229,83.7259205802761,4.18531780546991,0.69733405516585,201924269751.693,207871483000.0,230543356017.462,5.79453077579726,178904903000.0,18477,5.54236036165751,19021.7927776817,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12485857067.3984,38083400120.705,2.98888815691079,18.9588537995518,27.3748853042893,53047000000.0,16.2740794197239,25.3247570302755,15.1034079418754,0.0,224339490970.655,111.100805884565,226072280000.0,0.0,0.0,4.53309404761953,4.28393043216803,64.7670667807243,0.0,0.0,57348221000.0,29.6454709237343,7.39344301774337,49453348941.2361,20.5175170632411,8.39029608958877,45184382000.0,41429846501.1287,3.45357469325165,3.53065188498046,57.2761438912453,70.5707821835614,9.15480276133069,2.21550635607579,24054370000.0,18485768623.0248,0.415979827034379,13382000000.0,44852000000.0,28.8395248731668,-12580761258.1435,-25597543053.3066,10928070,0.24,24386730615.6942,11369948820.5311,64.2026378673367,5.77094721073888,127152724000.0,129640707674.944,10.7456052381282,48.1900537963457,9.40999984741211,9.40999984741211,8052786.0,0.763851549019637,73.689,$202B,5.79%,5.79,29.65,-11.11,0.48,96923649480.81264,2002,2003,20008176113.600143,26.01
Greece,2004-01-01,2004,4.27540756814993,7573130000.0,10283264216.5384,19583820495.8275,23.2656020146451,0.0,7.94999980926514,20.71,44880113000.0,18.5506120027861,-8.48221206750771,83.1750425303407,3.7139070082707,0.893030376398785,240521261484.976,218391844000.0,242211138901.636,5.06099290204227,193715824000.0,21955,4.8013790697008,19935.1011547912,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15629355370.8921,47240574301.5099,4.07959131785441,19.1550226686695,25.307169537167,52700246000.0,16.8249574696593,24.3950205121085,2.96222542356148,0.0,260922784951.577,108.482212067508,232151524000.0,0.0,0.0,3.60686260629473,3.3508425446775,64.0200198616712,0.0,0.0,59881638000.0,29.1903267541014,4.41760346846678,61411679953.387,20.3440194952788,1.84081747538343,46016144000.0,48931692326.7941,3.06266173309785,2.89884895882032,58.5506487243953,71.6526616248463,8.74617036964414,-2.44518979295654,23466195000.0,21036399304.6933,0.47586075877884,15308000000.0,52760000000.0,28.3002008137446,-12569191035.8462,-31611218930.6178,10955141,0.25,33213133546.6487,14171105651.8771,65.6019216065694,7.49474859854359,136682501000.0,157786569406.506,8.76002016002851,49.8984414406951,10.3100004196167,10.3100004196167,8114802.0,0.767168289554225,74.073,$241B,5.06%,5.06,29.19,-8.48,0.5,120260630742.488,2003,2004,23336981261.67537,24.08
Greece,2005-01-01,2005,4.28422352376638,7844365000.0,10615577664.4696,20101973787.8387,23.4943184252623,0.0,7.86999988555908,21.31,46378874000.0,3.33947688589822,-8.27640315677525,86.1771248669309,3.42552979756432,0.277857742772796,247783002114.165,219700321000.0,243662327272.922,0.599141880041998,199242312000.0,22551,0.304567956724028,19995.8170850492,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17461520086.5923,51680258912.8388,4.09626677463865,20.0202329513221,22.0992782898444,47093799000.0,13.8228751330691,20.8289512320054,-11.8802277575903,0.0,268290522323.094,108.276403156775,232692234000.0,0.0,0.0,3.22484249619559,2.92258020483744,66.1568919156088,0.0,0.0,60393090000.0,29.5886337636957,0.854104892721864,66586930586.4219,17.8044902430163,-3.15319119307345,44565167000.0,44116500435.2692,2.24031955714385,3.54507354036397,55.3134467649397,66.4397433605408,8.58648488278935,0.788632328334444,23651257000.0,21275850018.6544,0.301416274733133,18436000000.0,57729000000.0,30.7385895522031,-15079881453.3182,-34218738826.2465,10987314,0.29,34045529046.5114,14906671673.5831,67.661553736638,1.40838145769662,138607512000.0,167653829125.731,8.20953053959355,50.9008643706162,9.98999977111816,9.98999977111816,8180275.0,0.80359672232117,74.452,$248B,0.60%,0.6,29.59,-8.280000000000001,0.51,126369331078.22415,2004,2005,6108700335.736145,5.08
Greece,2006-01-01,2006,3.2012383202897,6766493000.0,8749552126.45841,21095156160.9677,22.8263029788864,0.0,8.01000022888184,21.17,48796485000.0,5.21274190485951,-10.5022208414474,84.3503196488515,3.71574415484699,1.97989469167619,273317736795.885,232118736000.0,257435178792.52,5.65243370764124,217861568000.0,24801,5.33560186226536,21062.7142738142,270519302422.143,222782944000.0,247081162033.227,268245507464.559,0.0,24550,0.0,20215.5740437565,20138995839.288,64189574810.8659,6.80166086507803,20.1554828614839,26.1519016516029,58340300000.0,15.6496803511485,23.6858746926856,19.3894805580592,0.0,302022170367.582,110.502221300454,250835098000.0,15.360907679807,15.6513656532723,2.78189170324133,2.47366765043884,64.1948367873677,0.0,0.0,68431278000.0,31.676229834167,13.3097809699752,80952384266.8264,19.9872430001055,8.76783879212211,48472569000.0,54628680215.7822,3.49504242576921,3.19594393017397,50.8062703211113,64.8495056619241,8.45822058895675,-0.215823624088983,23600212000.0,23117817086.9402,1.1907115575616,21533000000.0,67296000000.0,32.5002691158452,-24897011117.9851,-44050578971.5779,11020362,0.3,35916377309.5534,16762809455.9605,65.4215157397564,3.98717639488399,144134038000.0,178808606197.466,7.87725987097026,52.8502388268866,9.01000022888184,9.01000022888184,8246206.0,0.802744715055919,74.827,$273B,5.65%,5.65,31.68,-10.509999999999998,0.53,144858400501.81906,2005,2006,18489069423.59491,14.63
Greece,2007-01-01,2007,3.0373477565076,5898744000.0,9673889953.46291,22729684500.1666,22.1750856090834,0.0,8.02000045776367,22.52,53977868000.0,10.6183529407907,-12.4838345513254,85.3527365803468,4.39124178306368,0.614485751685881,318497937311.799,239717716000.0,265862955061.906,3.27374693269051,232694593000.0,28827,3.01098407849112,21696.9092470969,291121887573.516,228883116000.0,253846660142.286,310292161237.339,2.7381683222572,26350,2.4767681586593,20716.2669447624,23747394212.4232,80661997394.984,5.39465761365609,20.520283425752,27.1310979709786,63317316000.0,14.6472634196532,26.0118506492327,15.8871269697309,0.0,358258692855.188,112.483834551325,264265026000.0,12.7369743346547,13.0738077204532,4.0761956132605,3.81139120983616,64.8324531545948,1121316165.0,9.11321681698697,79037729000.0,35.004104285311,15.4994197244132,101260898586.523,17.9983580452168,-1.93395155103086,47535133000.0,57324399124.0077,3.42266695770917,2.89500147489579,52.3494005087276,67.6024319934132,8.46389112273013,4.80485090557661,24734167000.0,26957318642.2119,1.25328401260102,26558000000.0,84853000000.0,34.9801323488423,-34234036426.2004,-56914603182.5608,11048473,0.25,43279467947.8994,20598901191.539,67.1773280095082,4.98509935592035,151319263000.0,213958404051.465,7.65400521133883,57.5243740192966,8.39999961853027,8.39999961853027,8308341.0,0.750673416564129,75.199,$318B,3.27%,3.27,35.0,-12.48,0.58,184728803640.8434,2006,2007,39870403139.02435,27.52
Greece,2008-01-01,2008,2.80724990773394,5967550000.0,9950600556.61345,24530994758.5597,21.4720819622216,0.0,8.34000015258789,23.36,55852413000.0,3.47280296435568,-12.6065774760725,88.0952851061565,2.16160811188143,1.61751241030162,354460802695.181,238914248000.0,264971855395.423,-0.335172557709512,241990390000.0,31997,-0.599389804763788,21566.8601851209,317435712489.238,226405810000.0,251099162357.214,343903323568.185,-1.08234545356329,28660,-1.34458190186758,20437.7197686806,28869024559.3646,93768545747.4931,-2.33201217636817,20.7211319424709,24.511292369916,57483058000.0,11.9047148938435,23.8137324378873,-7.19343781741127,0.0,399146178409.257,112.606577476073,262774470000.0,10.1053118779112,10.415534582699,3.58389564819568,3.30928858008785,67.3741531636855,1561594807.0,10.8496240915962,80081590000.0,35.968146503669,1.3207122891904,119081907199.353,15.6597780597816,-12.6406946205452,41526362000.0,55507775010.9858,4.34458314105063,4.15279744732985,46.2391996332741,63.0694209174764,8.50376661651729,-6.13034997297464,23217876000.0,30142519408.232,1.62405754634525,31281000000.0,96617000000.0,36.082409966776,-39459031377.9511,-64899521188.1285,11077841,0.27,50753851262.037,25313361451.8596,69.8913824635763,3.67416341434334,156878980000.0,247737555295.152,7.11104339393689,59.3297155312655,7.76000022888184,7.76000022888184,8371303.0,0.754959746748096,75.568,$354B,-0.34%,-0.34,35.97,-12.61,0.59,209131873590.1568,2007,2008,24403069949.313385,13.21
Greece,2009-01-01,2009,2.80495420572755,6263729000.0,9256355932.20339,27248564258.5289,22.3765237437929,0.0,8.27000045776367,18.98,45508917000.0,-18.519335950624,-9.77947295930433,91.4415761494132,-0.801274141949975,0.838271129565425,330000251458.739,228639183000.0,253576122155.777,-4.30073345814019,237534181000.0,29710,-4.55211704750764,20585.1114660219,325785815961.471,218823050000.0,242689375150.977,322674845790.497,-3.34918966964672,29330,-3.60307278175492,19701.3338504839,20993418270.5153,63885277560.9051,2.02356550554002,23.3090125248122,18.3378972308832,42029895000.0,8.55842385058679,20.791479690243,-13.931346495158,0.0,362272538205.057,109.779473380296,245676360000.0,5.9272931178849,6.06185528524786,-1.67006258353348,-1.92835613259403,68.132563203609,1363598377.0,12.2252278585951,63781852000.0,28.7616597798192,-20.3539140519063,84146404124.9272,15.3134706116254,-0.463324959696692,41333960000.0,50534491525.4237,2.56977063953397,1.21008451783419,46.0211397277459,67.3969707640997,7.63949883911655,-4.35174173554894,22207494000.0,25210365379.272,1.13188238729502,25149000000.0,74131000000.0,30.0848255603264,-25077520775.8132,-42891859290.3898,11107017,0.26,38075465078.5988,20261126564.0222,71.2964396479848,-4.47214279440114,149863128000.0,235278430119.478,6.70425820864942,47.7438466003341,9.61999988555908,9.61999988555908,8433780.0,0.743552267452411,75.932,$330B,-4.30%,-4.3,28.76,-9.780000000000001,0.48,158400120700.19473,2008,2009,-50731752889.96207,-24.26
Greece,2010-01-01,2010,2.9883328440953,6556714000.0,8870428154.44208,24583388406.7922,21.525290399706,0.0,7.84999990463257,21.8,47721193000.0,4.86119236808031,-7.60108141906961,89.6148226497623,-5.91955377177797,0.179536226617937,296835346570.223,216112894000.0,239683631166.503,-5.47862743193934,224124030000.0,26690,-5.60036851879792,19432.2693639193,306180330165.966,208201028000.0,230908843429.022,290269009046.961,-4.85416047349673,27530,-4.97670585767096,18720.8564147075,22244488075.1191,59785809474.8531,-4.1678860937301,22.3569074677088,17.9862596616704,37502886000.0,10.3851773502377,16.5592658672075,-19.3460634040491,0.0,319398045592.452,107.601082311433,229094389000.0,7.36916703411988,7.53586908119751,-6.51882122880251,-6.63922323896122,67.2579151820534,1293767625.0,11.5945305989184,61593745000.0,29.3991835681341,-3.43061063827372,80155825964.1681,14.9012223276549,-14.1312639776107,35492949000.0,44232094939.4939,-0.176615533570711,4.71297286203605,40.4500599384995,58.8176342874039,7.85352646032645,-13.3587112530572,19240859000.0,23312042486.4942,0.743917469434515,28017000000.0,65907000000.0,31.6417842703851,-20250975319.8244,-37541321399.7339,11121341,0.13,37660362569.2245,20370016489.315,70.3335389783951,-3.79032259356016,144182832000.0,208774804181.622,5.65796443040451,51.1972857171986,12.710000038147,12.710000038147,8484693.0,0.601864644518792,76.292,$297B,-5.48%,-5.48,29.4,-7.599999999999998,0.51,151386026750.81375,2009,2010,-7014093949.380981,-4.43
Greece,2011-01-01,2011,3.11375165365917,6741743000.0,8800259632.82885,22738471124.571,20.3983701060096,0.0,7.65999984741211,25.49,48026105000.0,0.638944629904785,-5.85441509304853,91.8237894348176,-8.23926831452437,0.386444591621212,282625610892.477,194178916000.0,215357384843.754,-10.1493148298685,203308218000.0,25450,-10.0162812051982,17485.8786198776,272187056475.971,184959551000.0,205132493402.295,274791195321.416,-11.1629981961472,24510,-11.0314654389687,16655.6716094401,27471481984.9109,65380913501.3913,-6.95542120339182,22.0964176666976,14.030627133823,25564084000.0,8.17621056518237,13.676151054553,-25.3711744296032,0.0,299171691483.788,105.854416568641,201369849000.0,4.66030172606143,4.79316893953161,-8.66602668082885,-8.53079622560307,69.7273717681201,1402430844.0,11.2501391133257,55683886000.0,31.3441899333356,-9.59490123550695,85017976887.7963,14.377117800521,-11.8720763383172,31279199000.0,40633417012.4535,0.959017980521224,3.3298640617472,37.3487231375945,51.0323172430224,7.97109883674255,-12.6615137089254,16804675000.0,22528366782.1868,0.620054343946628,33779000000.0,66705000000.0,35.5537488915781,-17349218680.8901,-37909431516.4804,11104899,-0.15,40197276221.9953,19637063386.405,70.1497275432319,-9.04338943765511,131143817000.0,198261096008.468,4.9372299147014,56.8339647736227,17.8600006103516,17.8600006103516,8511794.0,0.31890146437525,76.649,$283B,-10.15%,-10.15,31.34,-5.850000000000001,0.57,161096598208.71188,2010,2011,9710571457.898132,6.41
Greece,2012-01-01,2012,3.44106864571792,7145865000.0,8328870991.91428,21506992040.9879,20.3577945392474,0.0,7.05999994277954,28.74,48968709000.0,1.96269091570096,-4.57612586040956,92.4781955826925,-6.91953133618797,0.686691740802452,242043151399.458,180418045000.0,200095659972.799,-7.08669678638024,188380636000.0,21914,-6.58290444947292,16334.7999381802,255872456455.549,177237810000.0,196568566986.099,244068405104.664,-4.1748268517369,23170,-3.65524584185803,16046.8658655025,27884573854.9907,53157220535.2158,-4.86579386191289,22.2606929727108,12.0979313393973,20169607000.0,7.52180441730752,11.5296303596724,-21.6848585480937,0.0,253119353213.723,104.57612692209,183810437000.0,7.85274028674757,7.78757908181839,-7.57035554194471,-6.97473033354846,70.2175026099816,1137984293.0,10.1431848809293,52614923000.0,33.3187053259551,-5.51140234717096,69210261885.6176,14.8047764314799,-5.86118589545723,29445867000.0,35833947432.3982,-0.275142403452051,1.50152796054581,31.9170273627052,45.7805575402538,7.79297029233939,-8.55564894887881,15366926000.0,18862350883.2018,0.518294188711241,35324000000.0,61686000000.0,40.0796301977984,-5996099810.51023,-25272646680.2252,11045011,-0.54,35329588220.1167,16053041350.4017,69.9535938502724,-6.44573964169427,122690628000.0,169317883072.376,5.20318351791805,62.0612847915005,24.4400005340576,24.4400005340576,8505100.0,-0.07867476103786,77.004,$242B,-7.09%,-7.09,33.32,-4.580000000000002,0.62,150066753867.66397,2011,2012,-11029844341.047913,-6.85
Greece,2013-01-01,2013,3.38260275850521,6644245000.0,8079001287.71703,18990717896.3781,17.5493867616443,0.0,6.65000009536743,30.21,49843964000.0,1.78737609766269,-2.46208759204107,90.5181417085797,-4.12596599516148,1.23315795004618,238839788899.338,175878732000.0,195061258726.748,-2.51599722189651,179884380000.0,21781,-1.80655137341328,16039.7033855527,245775792042.292,172191120000.0,190971450765.113,238830997929.036,-2.84741162170758,22410,-2.14037766197916,15703.4023330696,35699800208.2551,63315640333.5564,-6.35357455897133,20.7237943616894,11.9439475511993,19548047000.0,9.4818582914203,11.196880462884,-6.62119509852045,0.0,244720237689.907,102.462089259779,176437112000.0,10.4804335314284,10.4808192986894,-3.4197577482159,-2.82743080594896,69.7943473468903,950028738.0,8.46757620958061,50785174000.0,32.6692945768832,-3.47762363920974,79644642190.7587,15.0599468391864,-6.49438510334915,27533539000.0,35969145239.0652,-2.04562420707737,-0.922168807001954,30.9407002379321,45.3318625713174,7.61416027339339,-8.64073270086678,14039111000.0,18185644323.43,0.046770963061924,36140000000.0,60859000000.0,40.6125798582419,-6744497465.67553,-27615840125.3014,10965211,-0.73,37200344516.8281,16329001857.2023,70.2070407669638,-0.718007572672946,121809700000.0,167682347960.288,4.30586218710993,62.8765015617254,27.4699993133545,27.4699993133545,8482139.0,-0.270332500569186,77.355,$239B,-2.52%,-2.52,32.67,-2.460000000000001,0.63,150469067006.58295,2012,2013,402313138.91897583,0.27
Greece,2014-01-01,2014,3.58413350571669,6985230000.0,8427908920.98342,19151624297.7068,22.0747646300131,0.0,6.32999992370605,32.49,53954764000.0,8.24733763149335,-1.5551312223428,89.6628503910515,-0.363199946407988,1.14709639825347,235144949470.797,176715380000.0,195989157228.945,0.475695947137041,177235976000.0,21587,1.14721195681824,16223.71278063,239562533066.868,175137020000.0,194238650588.245,236671380520.976,1.71083154578471,21990,2.39060242069277,16078.808249375,35577819516.8487,65127203235.4026,-1.24234906400589,20.5865958049059,11.8922836523889,20394265000.0,10.3371496089485,10.8342851340746,-3.19365843277022,0.0,238801768631.448,101.55513404344,176713509000.0,10.81483674538,10.7450855884196,-0.102157210533775,0.674642175918123,69.0762545861457,1337146180.0,11.4962889763118,54211152000.0,34.0407294058628,6.7460200096981,82097863366.0402,14.1196677812184,-6.38921135419605,25774363000.0,33201685669.5904,-1.9387546208597,-1.31121050132494,32.5296897822293,48.6123048084652,7.63352131172285,2.3227111745181,14365199000.0,17949839831.2932,0.0245412419569787,35960000000.0,61983000000.0,41.6521810144869,-5246311025.79873,-29549383718.5539,10892413,-0.67,41273732823.3928,16970660130.6376,70.5923231974077,0.946707035646583,122962881000.0,165994282712.806,4.60063178400908,66.5263275893829,26.4899997711182,26.4899997711182,8463623.0,-0.218532602651056,77.702,$235B,0.48%,0.48,34.04,-1.5499999999999972,0.67,157547116145.434,2013,2014,7078049138.851044,4.7
Greece,2015-01-01,2015,3.86470314774326,6816133000.0,7559546668.9453,18833387544.35,20.8214163803454,0.0,6.88000011444092,32.13,56662309000.0,5.01817596681546,-1.0233699811287,88.9463941262693,0.354722800476196,0.648725492766467,195604846736.019,176368863000.0,195604846736.019,-0.196087629724133,176368863000.0,18076,0.463652786270188,16298.9344769738,218308627536.004,176225296000.0,195445621345.813,195445621345.813,0.621385472928566,20170,1.28652968554768,16285.6668905855,27518376686.159,47121117239.8799,2.71572134322807,20.6495258746438,12.0769837927685,21300039000.0,11.0536058737307,10.7700399474708,0.16549060743381,0.0,197606623546.083,101.023377919038,178173783000.0,10.6841049844091,10.6928090974684,-0.348919063203283,0.34801834595271,68.2968682516256,1328836228.0,12.9089717103583,58467215000.0,33.1505312250043,7.85089938690106,63845040237.02,14.4993252011836,-0.783988337558526,25572295000.0,28361382837.5322,-0.293730433148639,-1.7360367959808,36.3880332657739,54.4239660936036,8.29439207758571,1.83447510890731,14628725000.0,16224232911.046,0.0422765206453372,28554000000.0,46786000000.0,38.516428021682,-1220057196.83535,-19602740553.7209,10820883,-0.66,35106606354.0256,16723922997.1401,69.9937499738829,0.39385869626787,123447181000.0,136911167361.206,3.69155195483623,65.2776924688798,24.8999996185303,24.8999996185303,8445266.0,-0.21712848445539,78.046,$196B,-0.20%,-0.2,33.15,-1.019999999999996,0.65,127143150378.41237,2014,2015,-30403965767.02162,-19.3
Greece,2016-01-01,2016,3.51534024837597,6309204000.0,6785205364.64909,18526457960.9349,22.0076239112101,0.0,7.40000009536743,31.29,56427380000.0,-0.41461247193439,-1.44428545282795,88.607393979728,-0.493422277216766,1.39808627408544,193017030649.7,175509641000.0,194651912160.361,-0.487173294301954,174494176000.0,17911,-0.0724245841387301,16287.1300414598,200711927552.287,175405557000.0,194536476053.775,192076829352.515,-0.465165341529627,18630,-0.0503249068085978,16277.4711438997,27229570716.2571,47087774929.8458,-0.109071187298483,20.6126260626601,12.8368977770353,22710229000.0,11.392606020272,11.0081393203633,2.32911329230534,0.0,195804759712.523,101.444291756763,178809923000.0,10.5697087614363,10.6214466723643,-0.609630647811059,-0.100649340221921,67.9947673439829,1415185309.0,13.7095688723184,59727661000.0,32.7317417172708,2.15581672566412,62018899852.5288,14.5320185356788,2.18086409530314,26129992000.0,28049270671.0313,-0.5785807515839,-0.825651781826954,37.1171038899864,57.8525617232927,8.09983365863168,-4.03408362656349,14038590000.0,15634058415.4558,0.0140831054959866,28151000000.0,46809000000.0,38.8359512876573,-1713491791.60525,-19858204213.5887,10775971,-0.42,33075837344.6664,14931124922.6829,69.1742353624456,-1.08814392448541,122103898000.0,133518055071.227,3.98918058259877,64.0191979817137,23.5400009155273,23.5400009155273,8446960.0,0.0200565633644638,78.387,$193B,-0.49%,-0.49,32.73,-1.4399999999999977,0.64,123530899615.80801,2015,2016,-3612250762.604355,-2.84
