Reporting Economy,Product/Sector,Partner Economy,Year,Value,Product/Sector-reformatted,Type,Direction
Mexico,BOP6 - SC - Transport,World,2016,1598.0,Transport,services,exports
Mexico,BOP6 - SD - Travel,World,2016,19650.0,Travel,services,exports
Mexico,BOP6 - SOX1 - Other commercial services,World,2016,2808.0,Other commercial services,services,exports
Mexico,BOP6 - S - Memo item: Total services,World,2016,24213.0,Memo item: Total services,services,exports
Netherlands,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,5828.0,Manufacturing services on physical inputs owned by others,services,exports
Netherlands,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,2202.0,Maintenance and repair services n.i.e.,services,exports
Netherlands,BOP6 - SC - Transport,World,2016,34755.0,Transport,services,exports
Netherlands,BOP6 - SD - Travel,World,2016,14934.0,Travel,services,exports
Netherlands,BOP6 - SOX1 - Other commercial services,World,2016,131182.0,Other commercial services,services,exports
Netherlands,BOP6 - S - Memo item: Total services,World,2016,190943.0,Memo item: Total services,services,exports
Russian Federation,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,1610.0,Manufacturing services on physical inputs owned by others,services,exports
Russian Federation,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,1543.0,Maintenance and repair services n.i.e.,services,exports
Russian Federation,BOP6 - SC - Transport,World,2016,17144.0,Transport,services,exports
Russian Federation,BOP6 - SD - Travel,World,2016,7787.0,Travel,services,exports
Russian Federation,BOP6 - SOX1 - Other commercial services,World,2016,21736.0,Other commercial services,services,exports
Russian Federation,BOP6 - S - Memo item: Total services,World,2016,50644.0,Memo item: Total services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SC - Transport,World,2016,4383.0,Transport,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SD - Travel,World,2016,11096.0,Travel,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SOX1 - Other commercial services,World,2016,1088.0,Other commercial services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - S - Memo item: Total services,World,2016,17253.0,Memo item: Total services,services,exports
Spain,BOP6 - SC - Transport,World,2016,14370.0,Transport,services,exports
Spain,BOP6 - SD - Travel,World,2016,66803.0,Travel,services,exports
Spain,BOP6 - SOX1 - Other commercial services,World,2016,48823.0,Other commercial services,services,exports
Spain,BOP6 - S - Memo item: Total services,World,2016,130525.0,Memo item: Total services,services,exports
Switzerland,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,1269.0,Manufacturing services on physical inputs owned by others,services,exports
Switzerland,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,3849.0,Maintenance and repair services n.i.e.,services,exports
Switzerland,BOP6 - SC - Transport,World,2016,12150.0,Transport,services,exports
Switzerland,BOP6 - SD - Travel,World,2016,16752.0,Travel,services,exports
Switzerland,BOP6 - SOX1 - Other commercial services,World,2016,88673.0,Other commercial services,services,exports
Switzerland,BOP6 - S - Memo item: Total services,World,2016,124317.0,Memo item: Total services,services,exports
United Kingdom,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2016,3154.0,Manufacturing services on physical inputs owned by others,services,exports
United Kingdom,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,3300.0,Maintenance and repair services n.i.e.,services,exports
United Kingdom,BOP6 - SC - Transport,World,2016,30794.0,Transport,services,exports
United Kingdom,BOP6 - SD - Travel,World,2016,48903.0,Travel,services,exports
United Kingdom,BOP6 - SOX1 - Other commercial services,World,2016,268980.0,Other commercial services,services,exports
United Kingdom,BOP6 - S - Memo item: Total services,World,2016,358737.0,Memo item: Total services,services,exports
United States of America,BOP6 - SB - Maintenance and repair services n.i.e.,World,2016,21587.0,Maintenance and repair services n.i.e.,services,exports
United States of America,BOP6 - SC - Transport,World,2016,81779.0,Transport,services,exports
United States of America,BOP6 - SD - Travel,World,2016,192868.0,Travel,services,exports
United States of America,BOP6 - SOX1 - Other commercial services,World,2016,465933.0,Other commercial services,services,exports
United States of America,BOP6 - S - Memo item: Total services,World,2016,780944.0,Memo item: Total services,services,exports
Australia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,9.0,Manufacturing services on physical inputs owned by others,services,exports
Australia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,38.0,Maintenance and repair services n.i.e.,services,exports
Australia,BOP6 - SC - Transport,World,2017,5816.0,Transport,services,exports
Australia,BOP6 - SD - Travel,World,2017,41732.0,Travel,services,exports
Australia,BOP6 - SOX1 - Other commercial services,World,2017,16675.0,Other commercial services,services,exports
Australia,BOP6 - S - Memo item: Total services,World,2017,65148.0,Memo item: Total services,services,exports
Brazil,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,7.0,Manufacturing services on physical inputs owned by others,services,exports
Brazil,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,464.0,Maintenance and repair services n.i.e.,services,exports
Brazil,BOP6 - SC - Transport,World,2017,5770.0,Transport,services,exports
Brazil,BOP6 - SD - Travel,World,2017,5809.0,Travel,services,exports
Brazil,BOP6 - SOX1 - Other commercial services,World,2017,21606.0,Other commercial services,services,exports
Brazil,BOP6 - S - Memo item: Total services,World,2017,34458.0,Memo item: Total services,services,exports
Canada,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,1518.0,Maintenance and repair services n.i.e.,services,exports
Canada,BOP6 - SC - Transport,World,2017,13408.0,Transport,services,exports
Canada,BOP6 - SD - Travel,World,2017,24998.0,Travel,services,exports
Canada,BOP6 - SOX1 - Other commercial services,World,2017,53409.0,Other commercial services,services,exports
Canada,BOP6 - S - Memo item: Total services,World,2017,94612.0,Memo item: Total services,services,exports
China,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,18068.0,Manufacturing services on physical inputs owned by others,services,exports
China,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,5925.0,Maintenance and repair services n.i.e.,services,exports
China,BOP6 - SC - Transport,World,2017,37104.0,Transport,services,exports
China,BOP6 - SD - Travel,World,2017,38799.0,Travel,services,exports
China,BOP6 - SOX1 - Other commercial services,World,2017,126493.0,Other commercial services,services,exports
China,BOP6 - S - Memo item: Total services,World,2017,228090.0,Memo item: Total services,services,exports
France,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,10738.0,Manufacturing services on physical inputs owned by others,services,exports
France,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,9013.0,Maintenance and repair services n.i.e.,services,exports
France,BOP6 - SC - Transport,World,2017,46005.0,Transport,services,exports
France,BOP6 - SD - Travel,World,2017,58853.0,Travel,services,exports
France,BOP6 - SOX1 - Other commercial services,World,2017,148598.0,Other commercial services,services,exports
France,BOP6 - S - Memo item: Total services,World,2017,274435.0,Memo item: Total services,services,exports
Germany,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,8705.0,Manufacturing services on physical inputs owned by others,services,exports
Germany,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,10042.0,Maintenance and repair services n.i.e.,services,exports
Germany,BOP6 - SC - Transport,World,2017,61643.0,Transport,services,exports
Germany,BOP6 - SD - Travel,World,2017,39857.0,Travel,services,exports
Germany,BOP6 - SOX1 - Other commercial services,World,2017,194461.0,Other commercial services,services,exports
Germany,BOP6 - S - Memo item: Total services,World,2017,318897.0,Memo item: Total services,services,exports
India,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,115.0,Manufacturing services on physical inputs owned by others,services,exports
India,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,219.0,Maintenance and repair services n.i.e.,services,exports
India,BOP6 - SC - Transport,World,2017,16979.0,Transport,services,exports
India,BOP6 - SD - Travel,World,2017,27365.0,Travel,services,exports
India,BOP6 - SOX1 - Other commercial services,World,2017,139994.0,Other commercial services,services,exports
India,BOP6 - S - Memo item: Total services,World,2017,185294.0,Memo item: Total services,services,exports
Indonesia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,354.0,Manufacturing services on physical inputs owned by others,services,exports
Indonesia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,169.0,Maintenance and repair services n.i.e.,services,exports
Indonesia,BOP6 - SC - Transport,World,2017,3472.0,Transport,services,exports
Indonesia,BOP6 - SD - Travel,World,2017,13139.0,Travel,services,exports
Indonesia,BOP6 - SOX1 - Other commercial services,World,2017,7530.0,Other commercial services,services,exports
Indonesia,BOP6 - S - Memo item: Total services,World,2017,25328.0,Memo item: Total services,services,exports
Iran,BOP6 - SC - Transport,World,2017,3524.0,Transport,services,exports
Iran,BOP6 - SD - Travel,World,2017,4193.0,Travel,services,exports
Iran,BOP6 - SOX1 - Other commercial services,World,2017,1550.0,Other commercial services,services,exports
Iran,BOP6 - S - Memo item: Total services,World,2017,9606.0,Memo item: Total services,services,exports
Italy,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,3433.0,Manufacturing services on physical inputs owned by others,services,exports
Italy,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,1115.0,Maintenance and repair services n.i.e.,services,exports
Italy,BOP6 - SC - Transport,World,2017,14541.0,Transport,services,exports
Italy,BOP6 - SD - Travel,World,2017,44232.0,Travel,services,exports
Italy,BOP6 - SOX1 - Other commercial services,World,2017,47991.0,Other commercial services,services,exports
Italy,BOP6 - S - Memo item: Total services,World,2017,111902.0,Memo item: Total services,services,exports
Japan,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,749.0,Manufacturing services on physical inputs owned by others,services,exports
Japan,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,897.0,Maintenance and repair services n.i.e.,services,exports
Japan,BOP6 - SC - Transport,World,2017,34146.0,Transport,services,exports
Japan,BOP6 - SD - Travel,World,2017,34054.0,Travel,services,exports
Japan,BOP6 - SOX1 - Other commercial services,World,2017,112180.0,Other commercial services,services,exports
Japan,BOP6 - S - Memo item: Total services,World,2017,186879.0,Memo item: Total services,services,exports
"Korea, Republic of",BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,2227.0,Manufacturing services on physical inputs owned by others,services,exports
"Korea, Republic of",BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,367.0,Maintenance and repair services n.i.e.,services,exports
"Korea, Republic of",BOP6 - SC - Transport,World,2017,24785.0,Transport,services,exports
"Korea, Republic of",BOP6 - SD - Travel,World,2017,13368.0,Travel,services,exports
"Korea, Republic of",BOP6 - SOX1 - Other commercial services,World,2017,47975.0,Other commercial services,services,exports
"Korea, Republic of",BOP6 - S - Memo item: Total services,World,2017,89701.0,Memo item: Total services,services,exports
Mexico,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,10.0,Maintenance and repair services n.i.e.,services,exports
Mexico,BOP6 - SC - Transport,World,2017,1904.0,Transport,services,exports
Mexico,BOP6 - SD - Travel,World,2017,21336.0,Travel,services,exports
Mexico,BOP6 - SOX1 - Other commercial services,World,2017,4213.0,Other commercial services,services,exports
Mexico,BOP6 - S - Memo item: Total services,World,2017,27643.0,Memo item: Total services,services,exports
Netherlands,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,6729.0,Manufacturing services on physical inputs owned by others,services,exports
Netherlands,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,2542.0,Maintenance and repair services n.i.e.,services,exports
Netherlands,BOP6 - SC - Transport,World,2017,37937.0,Transport,services,exports
Netherlands,BOP6 - SD - Travel,World,2017,17134.0,Travel,services,exports
Netherlands,BOP6 - SOX1 - Other commercial services,World,2017,154545.0,Other commercial services,services,exports
Netherlands,BOP6 - S - Memo item: Total services,World,2017,220726.0,Memo item: Total services,services,exports
Russian Federation,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,1529.0,Manufacturing services on physical inputs owned by others,services,exports
Russian Federation,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,1800.0,Maintenance and repair services n.i.e.,services,exports
Russian Federation,BOP6 - SC - Transport,World,2017,19814.0,Transport,services,exports
Russian Federation,BOP6 - SD - Travel,World,2017,8945.0,Travel,services,exports
Russian Federation,BOP6 - SOX1 - Other commercial services,World,2017,24571.0,Other commercial services,services,exports
Russian Federation,BOP6 - S - Memo item: Total services,World,2017,57541.0,Memo item: Total services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SC - Transport,World,2017,4302.0,Transport,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SD - Travel,World,2017,12056.0,Travel,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SOX1 - Other commercial services,World,2017,1089.0,Other commercial services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - S - Memo item: Total services,World,2017,18132.0,Memo item: Total services,services,exports
Spain,BOP6 - SC - Transport,World,2017,16453.0,Transport,services,exports
Spain,BOP6 - SD - Travel,World,2017,75329.0,Travel,services,exports
Spain,BOP6 - SOX1 - Other commercial services,World,2017,51316.0,Other commercial services,services,exports
Spain,BOP6 - S - Memo item: Total services,World,2017,143650.0,Memo item: Total services,services,exports
Switzerland,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,1170.0,Manufacturing services on physical inputs owned by others,services,exports
Switzerland,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,4163.0,Maintenance and repair services n.i.e.,services,exports
Switzerland,BOP6 - SC - Transport,World,2017,13651.0,Transport,services,exports
Switzerland,BOP6 - SD - Travel,World,2017,17251.0,Travel,services,exports
Switzerland,BOP6 - SOX1 - Other commercial services,World,2017,88438.0,Other commercial services,services,exports
Switzerland,BOP6 - S - Memo item: Total services,World,2017,126357.0,Memo item: Total services,services,exports
United Kingdom,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2017,3046.0,Manufacturing services on physical inputs owned by others,services,exports
United Kingdom,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,3714.0,Maintenance and repair services n.i.e.,services,exports
United Kingdom,BOP6 - SC - Transport,World,2017,31055.0,Transport,services,exports
United Kingdom,BOP6 - SD - Travel,World,2017,48018.0,Travel,services,exports
United Kingdom,BOP6 - SOX1 - Other commercial services,World,2017,279611.0,Other commercial services,services,exports
United Kingdom,BOP6 - S - Memo item: Total services,World,2017,368943.0,Memo item: Total services,services,exports
United States of America,BOP6 - SB - Maintenance and repair services n.i.e.,World,2017,23239.0,Maintenance and repair services n.i.e.,services,exports
United States of America,BOP6 - SC - Transport,World,2017,86342.0,Transport,services,exports
United States of America,BOP6 - SD - Travel,World,2017,196469.0,Travel,services,exports
United States of America,BOP6 - SOX1 - Other commercial services,World,2017,507801.0,Other commercial services,services,exports
United States of America,BOP6 - S - Memo item: Total services,World,2017,833775.0,Memo item: Total services,services,exports
Australia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,2.0,Manufacturing services on physical inputs owned by others,services,exports
Australia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,29.0,Maintenance and repair services n.i.e.,services,exports
Australia,BOP6 - SC - Transport,World,2018,5638.0,Transport,services,exports
Australia,BOP6 - SD - Travel,World,2018,45036.0,Travel,services,exports
Australia,BOP6 - SOX1 - Other commercial services,World,2018,17820.0,Other commercial services,services,exports
Australia,BOP6 - S - Memo item: Total services,World,2018,69404.0,Memo item: Total services,services,exports
Brazil,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,4.0,Manufacturing services on physical inputs owned by others,services,exports
Brazil,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,1328.0,Maintenance and repair services n.i.e.,services,exports
Brazil,BOP6 - SC - Transport,World,2018,5814.0,Transport,services,exports
Brazil,BOP6 - SD - Travel,World,2018,5921.0,Travel,services,exports
Brazil,BOP6 - SOX1 - Other commercial services,World,2018,21515.0,Other commercial services,services,exports
Brazil,BOP6 - S - Memo item: Total services,World,2018,35378.0,Memo item: Total services,services,exports
Canada,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,1937.0,Maintenance and repair services n.i.e.,services,exports
Canada,BOP6 - SC - Transport,World,2018,13805.0,Transport,services,exports
Canada,BOP6 - SD - Travel,World,2018,26919.0,Travel,services,exports
Canada,BOP6 - SOX1 - Other commercial services,World,2018,59582.0,Other commercial services,services,exports
Canada,BOP6 - S - Memo item: Total services,World,2018,103539.0,Memo item: Total services,services,exports
China,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,21979.0,Manufacturing services on physical inputs owned by others,services,exports
China,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,7180.0,Maintenance and repair services n.i.e.,services,exports
China,BOP6 - SC - Transport,World,2018,42310.0,Transport,services,exports
China,BOP6 - SD - Travel,World,2018,39468.0,Travel,services,exports
China,BOP6 - SOX1 - Other commercial services,World,2018,158760.0,Other commercial services,services,exports
China,BOP6 - S - Memo item: Total services,World,2018,271451.0,Memo item: Total services,services,exports
France,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,12681.0,Manufacturing services on physical inputs owned by others,services,exports
France,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,10244.0,Maintenance and repair services n.i.e.,services,exports
France,BOP6 - SC - Transport,World,2018,46365.0,Transport,services,exports
France,BOP6 - SD - Travel,World,2018,66028.0,Travel,services,exports
France,BOP6 - SOX1 - Other commercial services,World,2018,166954.0,Other commercial services,services,exports
France,BOP6 - S - Memo item: Total services,World,2018,302870.0,Memo item: Total services,services,exports
Germany,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,11088.0,Manufacturing services on physical inputs owned by others,services,exports
Germany,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,11447.0,Maintenance and repair services n.i.e.,services,exports
Germany,BOP6 - SC - Transport,World,2018,69675.0,Transport,services,exports
Germany,BOP6 - SD - Travel,World,2018,42976.0,Travel,services,exports
Germany,BOP6 - SOX1 - Other commercial services,World,2018,208847.0,Other commercial services,services,exports
Germany,BOP6 - S - Memo item: Total services,World,2018,349760.0,Memo item: Total services,services,exports
India,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,237.0,Manufacturing services on physical inputs owned by others,services,exports
India,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,208.0,Maintenance and repair services n.i.e.,services,exports
India,BOP6 - SC - Transport,World,2018,18999.0,Transport,services,exports
India,BOP6 - SD - Travel,World,2018,28568.0,Travel,services,exports
India,BOP6 - SOX1 - Other commercial services,World,2018,156310.0,Other commercial services,services,exports
India,BOP6 - S - Memo item: Total services,World,2018,204956.0,Memo item: Total services,services,exports
Indonesia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,382.0,Manufacturing services on physical inputs owned by others,services,exports
Indonesia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,248.0,Maintenance and repair services n.i.e.,services,exports
Indonesia,BOP6 - SC - Transport,World,2018,3592.0,Transport,services,exports
Indonesia,BOP6 - SD - Travel,World,2018,16426.0,Travel,services,exports
Indonesia,BOP6 - SOX1 - Other commercial services,World,2018,9842.0,Other commercial services,services,exports
Indonesia,BOP6 - S - Memo item: Total services,World,2018,31207.0,Memo item: Total services,services,exports
Iran,BOP6 - SC - Transport,World,2018,2473.0,Transport,services,exports
Iran,BOP6 - SD - Travel,World,2018,5024.0,Travel,services,exports
Iran,BOP6 - SOX1 - Other commercial services,World,2018,2099.0,Other commercial services,services,exports
Iran,BOP6 - S - Memo item: Total services,World,2018,9903.0,Memo item: Total services,services,exports
Italy,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,5880.0,Manufacturing services on physical inputs owned by others,services,exports
Italy,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,785.0,Maintenance and repair services n.i.e.,services,exports
Italy,BOP6 - SC - Transport,World,2018,15741.0,Transport,services,exports
Italy,BOP6 - SD - Travel,World,2018,49260.0,Travel,services,exports
Italy,BOP6 - SOX1 - Other commercial services,World,2018,50965.0,Other commercial services,services,exports
Italy,BOP6 - S - Memo item: Total services,World,2018,123435.0,Memo item: Total services,services,exports
Japan,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,801.0,Manufacturing services on physical inputs owned by others,services,exports
Japan,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,996.0,Maintenance and repair services n.i.e.,services,exports
Japan,BOP6 - SC - Transport,World,2018,28929.0,Transport,services,exports
Japan,BOP6 - SD - Travel,World,2018,42096.0,Travel,services,exports
Japan,BOP6 - SOX1 - Other commercial services,World,2018,116583.0,Other commercial services,services,exports
Japan,BOP6 - S - Memo item: Total services,World,2018,194130.0,Memo item: Total services,services,exports
"Korea, Republic of",BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,2292.0,Manufacturing services on physical inputs owned by others,services,exports
"Korea, Republic of",BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,500.0,Maintenance and repair services n.i.e.,services,exports
"Korea, Republic of",BOP6 - SC - Transport,World,2018,27713.0,Transport,services,exports
"Korea, Republic of",BOP6 - SD - Travel,World,2018,15319.0,Travel,services,exports
"Korea, Republic of",BOP6 - SOX1 - Other commercial services,World,2018,52133.0,Other commercial services,services,exports
"Korea, Republic of",BOP6 - S - Memo item: Total services,World,2018,99057.0,Memo item: Total services,services,exports
Mexico,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,10.0,Maintenance and repair services n.i.e.,services,exports
Mexico,BOP6 - SC - Transport,World,2018,2186.0,Transport,services,exports
Mexico,BOP6 - SD - Travel,World,2018,22526.0,Travel,services,exports
Mexico,BOP6 - SOX1 - Other commercial services,World,2018,3856.0,Other commercial services,services,exports
Mexico,BOP6 - S - Memo item: Total services,World,2018,28767.0,Memo item: Total services,services,exports
Netherlands,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,8043.0,Manufacturing services on physical inputs owned by others,services,exports
Netherlands,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,2919.0,Maintenance and repair services n.i.e.,services,exports
Netherlands,BOP6 - SC - Transport,World,2018,49063.0,Transport,services,exports
Netherlands,BOP6 - SD - Travel,World,2018,19174.0,Travel,services,exports
Netherlands,BOP6 - SOX1 - Other commercial services,World,2018,179009.0,Other commercial services,services,exports
Netherlands,BOP6 - S - Memo item: Total services,World,2018,260177.0,Memo item: Total services,services,exports
Russian Federation,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,1637.0,Manufacturing services on physical inputs owned by others,services,exports
Russian Federation,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,1599.0,Maintenance and repair services n.i.e.,services,exports
Russian Federation,BOP6 - SC - Transport,World,2018,22104.0,Transport,services,exports
Russian Federation,BOP6 - SD - Travel,World,2018,11591.0,Travel,services,exports
Russian Federation,BOP6 - SOX1 - Other commercial services,World,2018,26693.0,Other commercial services,services,exports
Russian Federation,BOP6 - S - Memo item: Total services,World,2018,64646.0,Memo item: Total services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SC - Transport,World,2018,4508.0,Transport,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SD - Travel,World,2018,13790.0,Travel,services,exports
"Saudi Arabia, Kingdom of",BOP6 - SOX1 - Other commercial services,World,2018,1554.0,Other commercial services,services,exports
"Saudi Arabia, Kingdom of",BOP6 - S - Memo item: Total services,World,2018,20529.0,Memo item: Total services,services,exports
Spain,BOP6 - SC - Transport,World,2018,17926.0,Transport,services,exports
Spain,BOP6 - SD - Travel,World,2018,81684.0,Travel,services,exports
Spain,BOP6 - SOX1 - Other commercial services,World,2018,55745.0,Other commercial services,services,exports
Spain,BOP6 - S - Memo item: Total services,World,2018,155940.0,Memo item: Total services,services,exports
Switzerland,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,1040.0,Manufacturing services on physical inputs owned by others,services,exports
Switzerland,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,5010.0,Maintenance and repair services n.i.e.,services,exports
Switzerland,BOP6 - SC - Transport,World,2018,15398.0,Transport,services,exports
Switzerland,BOP6 - SD - Travel,World,2018,17994.0,Travel,services,exports
Switzerland,BOP6 - SOX1 - Other commercial services,World,2018,94223.0,Other commercial services,services,exports
Switzerland,BOP6 - S - Memo item: Total services,World,2018,135703.0,Memo item: Total services,services,exports
United Kingdom,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2018,3229.0,Manufacturing services on physical inputs owned by others,services,exports
United Kingdom,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,4260.0,Maintenance and repair services n.i.e.,services,exports
United Kingdom,BOP6 - SC - Transport,World,2018,33425.0,Transport,services,exports
United Kingdom,BOP6 - SD - Travel,World,2018,50050.0,Travel,services,exports
United Kingdom,BOP6 - SOX1 - Other commercial services,World,2018,319721.0,Other commercial services,services,exports
United Kingdom,BOP6 - S - Memo item: Total services,World,2018,414217.0,Memo item: Total services,services,exports
United States of America,BOP6 - SB - Maintenance and repair services n.i.e.,World,2018,28036.0,Maintenance and repair services n.i.e.,services,exports
United States of America,BOP6 - SC - Transport,World,2018,93107.0,Transport,services,exports
United States of America,BOP6 - SD - Travel,World,2018,200724.0,Travel,services,exports
United States of America,BOP6 - SOX1 - Other commercial services,World,2018,517727.0,Other commercial services,services,exports
United States of America,BOP6 - S - Memo item: Total services,World,2018,861725.0,Memo item: Total services,services,exports
Australia,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2019,0.0,Manufacturing services on physical inputs owned by others,services,exports
Australia,BOP6 - SB - Maintenance and repair services n.i.e.,World,2019,31.0,Maintenance and repair services n.i.e.,services,exports
Australia,BOP6 - SC - Transport,World,2019,5517.0,Transport,services,exports
Australia,BOP6 - SD - Travel,World,2019,45709.0,Travel,services,exports
Australia,BOP6 - SOX1 - Other commercial services,World,2019,18892.0,Other commercial services,services,exports
Australia,BOP6 - S - Memo item: Total services,World,2019,70981.0,Memo item: Total services,services,exports
Brazil,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2019,19.0,Manufacturing services on physical inputs owned by others,services,exports
Brazil,BOP6 - SB - Maintenance and repair services n.i.e.,World,2019,477.0,Maintenance and repair services n.i.e.,services,exports
Brazil,BOP6 - SC - Transport,World,2019,5525.0,Transport,services,exports
Brazil,BOP6 - SD - Travel,World,2019,5995.0,Travel,services,exports
Brazil,BOP6 - SOX1 - Other commercial services,World,2019,21580.0,Other commercial services,services,exports
Brazil,BOP6 - S - Memo item: Total services,World,2019,34275.0,Memo item: Total services,services,exports
Canada,BOP6 - SB - Maintenance and repair services n.i.e.,World,2019,2265.0,Maintenance and repair services n.i.e.,services,exports
Canada,BOP6 - SC - Transport,World,2019,14000.0,Transport,services,exports
Canada,BOP6 - SD - Travel,World,2019,28011.0,Travel,services,exports
Canada,BOP6 - SOX1 - Other commercial services,World,2019,59422.0,Other commercial services,services,exports
Canada,BOP6 - S - Memo item: Total services,World,2019,105010.0,Memo item: Total services,services,exports
China,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2019,19531.0,Manufacturing services on physical inputs owned by others,services,exports
China,BOP6 - SB - Maintenance and repair services n.i.e.,World,2019,10167.0,Maintenance and repair services n.i.e.,services,exports
China,BOP6 - SC - Transport,World,2019,45966.0,Transport,services,exports
China,BOP6 - SD - Travel,World,2019,34458.0,Travel,services,exports
China,BOP6 - SOX1 - Other commercial services,World,2019,171530.0,Other commercial services,services,exports
China,BOP6 - S - Memo item: Total services,World,2019,283192.0,Memo item: Total services,services,exports
France,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2019,11452.0,Manufacturing services on physical inputs owned by others,services,exports
France,BOP6 - SB - Maintenance and repair services n.i.e.,World,2019,10334.0,Maintenance and repair services n.i.e.,services,exports
France,BOP6 - SC - Transport,World,2019,46775.0,Transport,services,exports
France,BOP6 - SD - Travel,World,2019,63800.0,Travel,services,exports
France,BOP6 - SOX1 - Other commercial services,World,2019,161208.0,Other commercial services,services,exports
France,BOP6 - S - Memo item: Total services,World,2019,294122.0,Memo item: Total services,services,exports
Germany,BOP6 - SA - Manufacturing services on physical inputs owned by others,World,2019,10357.0,Manufacturing services on physical inputs owned by others,services,exports
