,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Exports, FOB to Partner Countries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"US Dollars, Millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09
,Angola,"2,581.31","1,672.79","1,871.17","2,058.00","2,171.59","2,470.03","2,300.32","2,477.43","2,599.48","2,842.60","2,449.26","3,231.36","3,770.73","1,601.66","1,494.40","1,481.33","1,438.35","1,482.92","1,270.26","1,355.14","1,385.29","1,371.55","1,131.62","1,240.23",915.81,865.53,897.20,"1,007.21",849.97,938.87,976.14,891.45,"1,280.50","1,080.51","1,069.87","1,021.60",893.90,"1,028.02","1,046.31",895.37,"1,119.85","1,064.87","1,101.79","1,044.45","1,041.48","1,080.66",931.03,876.96,713.73,736.93,855.35,851.07,844.63,971.73,901.10,"1,057.23",916.26,"1,013.07",962.61,827.01,852.51,663.20,826.13,774.47,864.92,767.67,858.24,746.95,765.09,876.05,810.28,794.37,647.45,598.17,660.73,537.91,660.55,652.30,701.33,691.29,771.44,811.54,821.59,816.53,891.66
,Benin,637.91,497.69,674.82,755.46,812.92,773.54,851.67,826.21,807.82,761.63,728.70,657.65,595.59,554.03,468.58,532.48,677.83,629.24,630.35,593.08,608.52,602.18,522.01,544.54,429.23,388.36,416.97,461.86,520.06,463.13,416.85,408.02,472.93,465.70,390.37,389.57,374.33,335.90,468.68,544.69,642.93,575.39,478.37,617.28,439.25,450.31,447.77,473.82,463.41,466.65,478.86,469.22,420.36,482.28,426.06,471.95,498.13,442.61,554.74,512.49,542.88,381.68,555.33,565.73,548.46,506.68,577.98,450.37,377.27,293.75,211.59,227.61,216.61,245.78,258.99,244.44,356.51,363.66,365.88,355.65,365.04,380.75,388.37,433.11,392.04
,Botswana,536.29,592.29,729.68,511.85,596.83,673.32,635.47,492.42,669.87,716.69,647.85,490.15,454.72,639.23,634.14,615.75,605.62,626.86,510.43,544.84,582.19,556.69,457.72,389.31,411.54,581.98,496.97,492.87,415.79,496.41,401.47,466.80,557.53,459.99,476.52,395.47,345.71,404.25,545.33,355.43,445.45,534.63,343.38,504.89,619.95,437.16,537.08,487.32,367.97,490.37,532.24,478.18,435.66,514.06,389.21,463.02,458.14,658.20,558.74,485.08,526.22,458.52,542.80,601.96,439.87,399.07,532.16,465.02,575.68,538.23,567.81,569.25,435.90,397.94,535.13,116.79,621.63,487.34,722.23,523.76,599.92,667.37,519.19,646.90,558.21
,Burkina Faso,229.94,299.50,302.44,277.06,251.56,271.12,259.83,216.32,204.94,207.04,215.38,219.89,211.59,194.08,190.37,197.25,233.80,195.96,216.93,192.41,178.29,189.70,191.28,211.58,179.66,212.93,216.20,207.19,210.80,222.11,191.77,200.25,200.97,196.22,231.15,237.37,229.75,232.74,306.58,248.92,287.17,265.76,215.61,258.56,225.96,223.95,289.02,267.26,253.64,247.19,289.65,283.86,265.91,242.51,232.30,234.62,207.03,245.80,274.87,316.70,265.11,338.03,280.40,264.20,265.86,234.29,261.18,241.56,201.33,239.99,242.79,270.58,271.84,229.76,272.19,222.16,308.63,360.08,434.81,610.80,393.97,451.65,325.25,374.71,372.72
,Burundi,34.75,45.15,42.55,39.05,44.67,35.09,48.92,40.29,45.00,47.02,41.10,59.18,36.74,39.08,40.61,31.08,24.71,46.08,35.87,33.16,30.41,31.05,47.40,32.62,33.29,33.06,40.07,38.13,40.99,43.76,45.28,34.53,42.13,27.74,28.32,35.83,40.11,25.96,45.35,35.45,46.52,44.90,31.83,39.72,35.77,45.75,49.49,36.83,34.60,34.76,43.27,43.14,42.16,40.82,38.08,50.18,48.69,45.21,32.30,37.66,44.54,45.06,39.32,54.80,56.28,51.23,44.30,46.22,39.40,49.15,41.89,52.18,49.45,47.26,46.78,45.94,66.78,50.46,54.59,58.86,74.22,71.79,53.06,62.97,54.94
,Cabo Verde,39.45,56.38,65.36,63.31,59.98,83.25,71.02,57.79,61.68,76.94,60.80,76.15,35.16,43.79,49.34,62.00,40.35,61.92,44.89,43.66,45.51,45.63,43.22,41.55,44.08,42.22,44.00,71.48,51.45,65.15,54.60,59.99,60.13,59.07,59.63,52.99,47.33,48.22,52.50,59.27,55.05,72.61,52.70,75.40,55.17,65.38,91.02,52.57,60.32,49.98,68.40,82.61,87.76,61.39,69.18,69.55,53.82,65.25,59.01,52.34,61.66,64.81,51.25,64.95,79.45,64.80,70.42,77.26,128.18,97.31,84.81,65.21,70.62,109.52,86.13,47.64,42.65,57.69,93.62,76.32,97.96,102.49,59.29,62.56,94.73
,Cameroon,703.83,486.29,604.23,646.88,613.93,660.17,643.51,662.87,652.32,633.24,615.53,695.87,594.96,571.85,455.57,627.42,522.32,547.12,486.87,434.73,460.17,494.33,428.56,496.06,366.84,388.85,430.55,483.85,458.90,490.73,439.91,474.50,537.52,512.30,456.56,473.06,397.95,316.91,467.90,483.33,514.08,436.66,513.05,485.81,462.59,479.01,618.82,549.93,540.97,488.58,506.58,599.04,563.61,519.34,538.60,506.57,524.70,559.78,493.64,538.39,487.84,395.03,452.44,497.54,472.56,493.89,486.09,457.80,517.98,520.62,526.60,585.90,510.51,456.54,446.55,456.77,585.83,459.81,600.14,591.01,575.15,784.73,899.19,693.46,806.73
,Central African Rep.,13.08,13.71,18.69,17.41,25.91,23.22,26.93,29.24,34.17,38.27,25.91,28.62,47.13,19.86,37.94,30.17,30.78,54.66,65.84,32.30,96.80,68.23,61.78,55.91,22.21,18.77,28.10,21.68,21.26,20.82,24.38,23.57,18.83,22.58,21.09,16.38,18.39,17.74,19.02,17.79,18.67,22.59,22.66,29.95,15.56,18.06,17.71,38.64,19.41,37.43,21.39,18.91,18.35,23.35,22.56,24.76,38.78,32.36,52.24,19.15,21.17,22.60,28.83,24.60,47.60,23.19,24.79,61.32,25.43,35.78,31.90,25.05,23.34,28.81,28.10,28.03,22.27,24.64,37.95,36.42,24.92,38.96,29.84,27.16,25.86
,Chad,124.16,146.95,97.52,128.80,119.34,127.47,105.11,83.37,125.56,93.05,93.17,94.53,102.00,74.61,77.52,67.15,78.25,82.78,68.81,56.75,68.11,57.28,62.08,54.20,35.84,60.21,75.00,47.16,47.62,46.42,57.64,45.22,52.27,39.73,50.79,43.41,45.89,37.34,48.83,42.99,55.65,49.79,50.59,42.19,49.08,45.15,57.98,63.41,52.90,76.85,64.29,58.83,54.08,65.15,59.67,76.85,66.69,80.80,100.37,67.20,71.02,66.65,80.03,100.19,93.46,88.63,78.95,71.46,86.58,76.79,69.67,116.21,89.16,88.21,108.11,81.85,72.30,65.40,111.61,120.08,111.02,89.46,55.70,66.42,74.01
,"Comoros, Union of the",15.81,18.89,17.45,21.94,20.56,20.89,21.63,25.04,24.85,25.32,20.71,18.69,55.79,29.24,43.86,44.12,33.09,34.35,32.54,23.69,30.13,32.31,31.77,34.77,37.33,37.98,50.54,53.24,48.93,46.95,32.60,37.38,37.30,35.47,44.35,43.93,27.32,23.41,31.16,41.65,32.38,25.55,21.98,30.17,30.33,31.44,29.76,26.89,32.81,37.15,48.99,57.49,45.48,46.54,57.71,37.30,37.99,58.03,26.84,36.86,25.11,22.79,31.34,33.27,27.18,16.46,29.82,20.68,22.27,29.78,25.51,24.88,18.36,25.47,19.51,21.77,23.03,24.27,31.20,25.51,24.49,27.20,23.02,26.00,22.91
,"Congo, Dem. Rep. of the",576.57,474.13,553.78,641.58,586.02,550.81,596.79,566.46,619.22,643.50,594.47,611.14,521.12,528.93,527.39,549.19,514.47,666.97,541.53,515.15,524.31,494.68,443.17,519.18,353.88,418.21,433.27,423.52,427.96,429.54,395.12,424.88,396.90,469.13,416.55,414.42,337.35,306.76,406.89,381.36,422.80,538.46,412.06,381.50,415.48,424.46,530.22,422.41,484.81,532.30,530.25,563.00,675.13,625.92,683.84,654.62,941.68,675.58,637.84,624.18,551.60,543.16,617.94,685.19,684.99,627.03,686.24,664.57,747.15,716.99,825.32,728.51,569.40,506.88,550.46,526.37,777.21,640.93,774.93,730.32,757.67,841.02,815.12,793.99,832.79
,"Congo, Rep. of",484.21,443.37,491.06,527.46,480.61,450.44,524.64,509.61,509.35,663.30,642.08,608.11,370.10,416.95,448.01,373.59,452.01,450.67,436.80,454.30,427.17,330.92,819.56,334.69,306.28,330.03,276.45,254.94,294.97,329.81,264.79,"1,463.37",383.65,378.74,304.09,266.41,241.31,157.07,237.35,241.31,193.69,200.59,185.75,235.04,190.94,207.01,224.08,211.13,164.26,195.07,195.17,193.62,192.82,205.94,201.32,251.28,186.99,248.15,215.28,224.19,189.86,152.80,181.91,197.01,197.67,188.46,207.75,169.99,174.13,184.98,210.21,217.27,174.87,167.56,180.32,137.68,183.87,201.65,214.77,223.39,207.62,223.81,220.82,209.36,234.82
,Côte d'Ivoire,719.26,593.44,639.89,876.55,914.27,870.57,840.54,773.44,992.09,747.52,827.13,"1,446.98",681.55,927.19,822.84,802.56,758.33,785.34,800.67,764.86,775.64,795.01,732.83,842.41,668.32,666.80,762.29,858.02,801.45,808.47,695.02,692.04,671.71,711.04,704.25,835.28,747.90,675.18,857.83,851.57,895.06,876.31,820.57,875.04,840.97,793.82,914.28,942.63,863.65,917.05,950.62,896.73,950.26,986.58,912.24,811.67,872.59,"1,014.80",955.11,"1,042.82",877.89,787.81,920.52,960.69,960.12,982.41,993.09,881.53,866.60,996.99,940.16,"1,014.06",872.99,969.27,879.42,725.14,"1,055.63","1,110.72","1,263.32","1,115.44","1,301.21","1,243.60","1,317.09","1,263.28","1,316.89"
,"Equatorial Guinea, Rep. of",194.23,216.89,183.04,181.86,205.07,316.52,196.89,176.84,196.13,187.96,217.32,321.17,141.87,141.71,148.22,113.32,135.39,124.39,134.31,120.03,106.32,109.07,345.17,108.48,70.51,95.26,102.62,103.38,81.87,101.38,274.41,105.64,91.16,83.81,98.07,68.84,58.85,50.89,82.51,55.73,75.60,80.66,64.22,79.42,71.72,77.74,69.43,73.52,56.33,64.11,65.06,63.13,140.68,64.41,106.39,90.72,82.66,84.25,121.49,106.74,77.16,75.07,69.53,85.67,96.47,60.66,101.61,104.61,58.45,88.03,70.65,79.98,73.31,59.73,93.23,62.40,57.59,57.00,63.94,67.62,58.35,74.35,49.00,55.93,60.45
,"Eritrea, The State of",25.53,27.83,31.67,30.97,31.21,32.59,31.56,31.14,37.55,25.31,27.70,31.42,20.03,58.87,25.54,26.88,36.86,29.74,27.94,25.19,27.66,73.01,30.08,24.03,11.76,13.78,21.77,17.22,52.32,22.78,12.58,22.35,14.14,13.58,32.99,20.47,13.57,16.36,19.64,35.28,10.32,18.58,17.71,26.92,31.22,21.96,33.83,24.12,18.44,28.15,29.85,36.77,26.29,31.11,33.36,32.94,20.88,28.84,35.01,38.70,27.52,36.74,28.42,24.37,18.26,22.21,28.11,25.80,55.38,29.80,22.58,23.88,26.08,26.55,28.20,28.54,28.76,25.41,10.15,26.46,19.49,21.82,19.06,14.65,19.62
,"Eswatini, Kingdom of",134.55,141.27,147.39,138.88,164.55,147.18,156.30,152.47,158.05,169.12,156.73,140.47,109.04,117.18,148.72,141.01,128.49,136.66,138.29,143.85,131.20,140.89,162.08,118.46,90.82,102.87,116.01,116.54,114.00,122.01,128.56,143.13,134.40,132.49,147.73,131.48,110.70,116.62,141.25,114.09,133.76,129.42,152.94,145.65,133.76,145.67,144.46,170.24,134.19,148.32,160.28,137.72,154.35,142.65,142.33,143.64,126.69,145.61,157.35,124.93,125.49,123.92,138.80,127.09,141.22,136.22,145.95,140.14,132.04,159.20,155.61,138.83,119.60,120.76,122.68,58.63,121.43,137.79,153.50,154.88,171.43,159.01,139.47,175.77,167.40
,"Ethiopia, The Federal Dem. Rep. of",761.06,669.02,679.10,625.78,950.82,887.85,593.56,846.26,700.64,900.23,"1,262.30",850.05,917.59,732.88,625.88,980.08,"1,125.92",959.17,736.59,742.20,974.58,947.95,843.55,949.67,732.30,738.46,810.87,815.49,791.58,"1,009.27",837.89,830.09,917.75,681.22,698.44,"1,091.67",878.42,485.20,930.67,931.25,917.41,"1,110.15",785.72,717.67,673.95,910.65,795.70,762.83,555.28,683.45,621.64,786.35,729.46,933.64,752.84,"1,045.50",693.52,713.95,990.73,"1,197.44",667.37,572.05,623.10,893.38,769.71,743.21,706.57,797.93,795.12,815.02,902.98,"1,473.29",676.93,560.47,"1,033.49",509.14,603.61,596.09,658.79,537.74,540.64,671.77,732.56,840.40,653.68
,Gabon,375.93,322.97,285.11,457.16,411.83,417.75,542.32,355.06,320.01,333.76,333.59,290.84,264.68,231.85,256.84,238.37,240.29,273.17,283.91,221.35,247.83,298.17,234.56,486.70,192.18,200.24,245.43,190.78,229.68,234.71,217.53,285.42,247.04,249.66,227.63,239.95,297.25,141.74,165.68,153.37,186.21,181.08,183.59,182.56,184.02,202.73,173.78,163.23,184.84,188.91,201.82,200.17,195.58,225.27,250.36,224.17,203.00,266.22,223.32,216.40,168.85,166.86,194.93,194.27,208.91,194.03,196.94,192.50,191.05,209.34,191.99,206.26,198.21,184.29,208.49,174.50,189.24,156.35,190.14,198.03,179.83,213.33,211.33,197.06,213.55
,"Gambia, The",97.77,90.26,87.73,95.78,118.58,104.31,111.31,98.66,89.85,86.46,71.21,76.59,74.64,85.60,69.52,78.74,79.39,85.72,89.35,84.19,71.25,72.94,77.09,83.63,73.90,73.22,82.53,82.24,75.33,81.75,85.10,83.49,72.94,80.88,87.43,69.56,60.82,88.94,108.22,105.38,119.76,106.64,106.53,111.37,106.65,99.68,100.01,94.58,96.54,105.53,120.11,100.49,120.76,100.56,101.60,89.90,87.11,101.83,107.89,129.81,121.09,120.48,141.30,128.94,124.83,105.24,110.17,113.34,97.31,110.99,118.27,139.67,124.20,105.08,127.35,108.67,140.46,149.64,153.02,145.14,135.87,129.38,132.91,153.35,129.23
,Ghana,"1,442.24","1,387.31","1,473.37","1,405.61","1,387.12","1,299.48","1,678.59","1,408.62","1,536.67","1,567.17","1,473.78","1,533.49","1,227.94","1,260.24","1,259.96","1,232.20","1,214.85","1,458.07","1,449.23","1,307.65","1,345.25","1,347.54","1,233.27","1,515.23","1,111.18","1,096.17","1,303.98","1,450.62","1,438.39","1,369.11","1,188.04","1,227.27","1,221.90","1,253.32","1,161.57","1,295.10","1,166.22","1,092.49","1,300.93","1,270.77","1,361.54","1,286.37","1,313.93","1,371.03","1,370.27","1,328.86","1,427.55","1,379.19","1,267.55","1,263.91","1,299.30","1,281.50","1,429.74","1,363.01","1,326.02","1,271.73","1,301.47","1,282.06","1,460.39","1,234.45","1,138.59","1,041.96","1,194.71","1,183.86","1,272.61","1,197.90","1,269.55","1,104.89","1,125.60","1,235.19","1,236.92","1,377.28","1,120.44",965.04,"1,274.65","1,058.39","1,467.69","1,313.51","1,606.26","1,795.93","1,736.56","1,918.78","1,874.75","1,931.00","1,834.17"
,Guinea,303.88,252.73,350.89,319.24,352.72,361.19,394.93,299.86,279.70,258.61,290.92,338.24,264.28,292.18,288.88,310.91,307.71,355.19,311.92,280.75,287.80,259.87,268.89,295.12,283.66,217.81,341.78,368.25,324.14,378.77,312.02,326.56,381.01,331.71,287.93,353.39,391.66,304.84,381.68,388.57,393.73,386.88,363.02,397.69,347.58,354.92,327.76,402.60,394.77,426.56,449.78,401.37,430.46,363.73,336.36,344.94,325.23,349.04,394.52,389.68,341.87,387.02,341.09,367.43,426.27,337.80,409.07,373.62,338.59,436.01,380.02,466.68,334.55,439.70,349.31,443.61,477.23,438.79,492.43,429.42,472.30,496.66,435.90,478.33,432.33
,Guinea-Bissau,30.51,26.42,64.12,22.21,31.61,52.56,33.36,23.60,31.62,24.85,28.16,23.43,19.35,16.96,19.03,20.58,19.93,25.43,22.36,20.94,21.09,21.10,23.16,27.91,22.38,26.24,31.47,26.13,24.85,24.14,25.33,23.06,30.57,26.30,22.97,20.68,22.05,18.74,27.11,25.48,31.69,30.58,26.16,26.16,22.74,30.17,33.42,22.36,19.28,20.05,24.42,32.48,18.40,20.59,22.27,39.23,20.93,24.53,27.47,31.79,30.77,32.60,19.31,34.06,24.19,21.35,22.34,21.82,20.63,33.75,30.46,38.16,42.29,29.25,30.24,20.85,28.04,27.85,42.17,27.96,64.27,32.12,34.53,33.07,38.77
,Kenya,"1,736.10","1,638.98","1,869.60","2,179.23","2,082.81","2,134.39","2,246.98","2,417.00","2,435.54","2,256.44","1,941.16","2,127.35","1,962.81","1,709.99","1,554.75","1,941.50","1,940.26","1,863.64","1,628.14","1,620.21","1,616.69","2,080.11","1,687.83","1,597.14","1,348.99","1,269.42","1,322.58","1,537.71","1,457.62","1,640.17","1,537.99","1,568.97","1,509.01","1,502.43","1,659.78","1,688.80","1,509.69","1,351.99","1,530.41","1,453.84","1,675.10","1,762.21","1,493.64","1,470.49","1,541.53","1,314.56","1,710.71","1,613.91","1,487.91","1,656.63","1,515.25","1,737.68","2,008.28","1,972.95","1,572.60","1,688.74","1,727.21","1,610.43","1,742.93","1,621.44","1,508.58","1,174.53","1,660.04","1,543.89","1,696.53","1,512.06","1,675.78","1,485.46","1,590.97","1,616.24","1,609.14","1,717.81","1,639.76","1,216.36","1,356.78","1,104.37","1,881.28","1,371.53","1,653.14","1,721.12","2,083.06","1,913.30","1,912.35","1,747.51","1,799.12"
,"Lesotho, Kingdom of",116.43,114.16,128.07,128.39,139.35,130.64,130.49,129.33,125.97,149.56,152.21,126.80,105.35,113.50,123.24,117.93,117.18,127.60,124.94,121.13,124.94,118.76,118.80,108.34,81.63,97.38,99.70,116.87,107.58,109.95,112.00,125.85,134.42,128.51,137.61,117.78,95.38,107.57,136.96,104.35,123.42,248.22,107.99,116.49,117.93,130.19,131.67,127.57,114.96,124.63,131.48,132.54,140.04,119.38,120.99,118.28,107.00,134.12,136.78,125.18,109.32,117.24,119.12,122.69,127.89,118.58,135.98,124.60,124.04,140.40,263.67,131.94,107.03,112.50,105.18,39.89,91.46,120.13,136.53,130.77,166.79,137.31,133.36,138.28,134.26
,Liberia,"1,259.06","1,072.74",832.90,"1,200.73",812.64,890.00,957.04,"1,608.37",881.57,971.74,560.25,899.06,969.36,611.13,"1,156.33",704.86,546.63,900.10,589.10,696.64,909.67,588.63,379.38,654.26,884.45,509.54,632.39,840.32,704.47,"1,033.66","1,020.55","1,049.43",716.65,709.77,"1,059.56",961.15,"1,132.46",748.06,916.81,895.37,699.92,728.67,569.84,583.88,634.83,486.22,433.77,873.23,923.45,527.45,707.36,793.18,841.32,834.49,866.87,634.97,"1,177.40",862.21,819.43,867.24,883.40,914.16,"1,102.28","1,039.59","1,334.32","1,222.70",968.75,"1,029.52",865.10,870.02,"1,026.95","1,091.03","1,404.06",903.33,678.76,782.92,"1,360.59","1,180.44","1,725.83","1,392.98","1,370.47","1,745.19","1,566.83","1,467.69","1,681.09"
,"Madagascar, Rep. of",364.63,290.83,323.55,339.23,365.44,301.79,347.77,335.04,342.18,329.47,322.69,319.25,264.30,224.91,254.20,264.14,271.85,265.89,291.89,244.92,286.82,291.79,260.75,253.06,211.26,216.29,236.50,261.08,283.35,291.42,260.16,278.18,274.85,268.92,274.82,268.54,265.42,233.26,331.65,271.53,288.71,316.18,311.92,335.30,310.55,319.18,379.76,349.68,249.04,323.17,289.31,315.35,300.19,284.94,320.24,318.53,306.51,296.18,293.12,295.59,296.02,222.16,279.19,319.77,318.89,385.03,355.68,266.58,303.90,369.50,293.89,325.24,246.24,235.89,259.28,213.61,247.93,247.24,269.41,274.65,273.50,312.56,318.55,308.16,308.66
,Malawi,122.40,192.86,131.98,129.51,127.19,155.18,132.29,128.82,127.81,147.80,149.40,118.21,101.62,103.97,134.34,140.46,131.03,135.51,151.13,137.82,167.39,146.41,128.66,104.18,87.79,112.29,112.43,110.36,106.34,133.68,170.67,138.70,138.24,126.70,116.24,148.34,129.88,101.54,142.80,151.83,157.94,134.16,143.90,165.57,121.36,161.15,126.91,127.17,99.75,113.94,137.97,131.27,155.50,166.24,133.47,141.65,158.73,141.85,141.02,111.81,118.81,123.43,129.96,143.00,170.16,168.48,158.45,151.59,140.43,146.96,144.01,122.43,96.20,121.92,104.63,94.16,115.60,117.24,146.21,208.14,168.46,184.95,168.45,170.77,173.55
,Mali,222.19,251.54,268.10,253.27,278.61,277.14,290.53,221.08,330.88,294.73,254.19,279.55,263.37,248.22,244.10,266.04,255.16,261.26,253.94,245.09,253.79,261.50,249.31,334.24,302.94,300.62,310.24,331.20,303.60,304.72,264.00,292.57,260.77,258.41,336.93,426.72,244.28,265.36,306.89,272.49,327.03,311.92,270.11,267.41,301.34,284.01,295.35,313.99,321.01,304.95,326.53,318.86,307.12,281.58,265.78,311.70,236.10,287.71,293.58,285.82,387.57,363.95,392.12,331.93,405.94,312.38,338.54,313.51,314.10,382.29,353.94,405.83,388.14,375.99,400.39,309.35,395.73,446.96,514.32,490.61,443.70,428.93,439.48,433.37,477.87
,Mauritius,430.37,348.96,504.94,467.44,438.73,465.96,456.15,339.96,477.09,508.71,477.53,583.27,315.39,352.97,426.03,436.22,403.46,369.88,390.71,379.73,396.06,374.40,418.93,361.84,276.37,307.85,337.41,412.79,363.42,407.77,319.87,343.89,370.49,320.69,419.69,381.57,379.70,309.75,383.66,356.60,352.70,393.44,308.34,334.71,423.71,505.28,567.45,384.63,299.82,316.04,422.09,429.47,372.45,420.53,458.79,393.62,450.81,481.93,493.30,432.08,359.52,393.29,391.93,578.31,427.83,493.32,435.60,398.06,456.13,471.36,417.77,444.39,335.94,370.95,401.82,205.67,347.39,315.47,330.55,318.63,416.11,360.03,370.24,388.05,413.20
,"Mozambique, Rep. of",839.91,924.12,964.29,"1,086.97","1,052.05",856.25,"1,230.09","1,154.71","1,484.05","1,175.93","1,214.22","1,184.99",867.36,842.92,795.73,908.48,910.64,779.48,965.36,838.51,823.19,819.49,840.40,783.38,470.82,574.17,584.83,624.62,675.20,661.86,703.11,722.00,691.62,792.97,742.53,789.01,731.54,689.49,852.34,620.11,678.21,682.83,804.27,863.92,781.51,774.76,927.51,948.02,740.75,741.45,844.12,775.64,929.49,"1,002.32",912.60,827.55,"1,053.33",976.36,"1,108.89",932.68,994.63,958.82,955.75,812.75,977.78,893.96,"1,183.38","1,169.75","1,171.16","1,226.25","1,114.10","1,160.43",944.62,"1,132.57",824.12,555.59,887.42,972.66,"1,115.55","1,134.44","1,096.65","1,105.83","1,124.11","1,321.74","1,390.05"
,Namibia,537.23,651.78,638.96,703.92,732.58,691.50,695.89,676.15,758.88,780.05,718.77,568.69,631.06,571.10,719.37,619.84,633.97,680.43,626.57,563.15,671.58,701.69,552.34,490.02,377.46,439.28,446.22,583.71,506.16,554.91,671.42,550.68,544.32,553.44,622.27,503.14,449.90,417.54,448.05,408.25,436.62,465.31,497.71,443.03,466.08,538.47,536.45,397.36,539.34,577.16,580.24,467.59,460.67,475.65,449.59,447.11,395.30,489.90,479.26,418.48,437.89,424.14,440.06,411.65,463.90,418.63,477.10,392.91,407.14,493.77,480.80,397.07,437.83,351.86,348.35,175.24,301.79,358.53,375.30,382.96,407.01,435.21,428.09,611.00,467.85
,Niger,123.31,133.59,115.65,125.10,141.22,121.28,164.58,134.18,124.79,204.66,142.29,139.45,101.67,114.84,109.84,93.76,124.76,126.67,120.66,114.67,104.81,101.01,89.91,128.05,68.31,71.30,90.13,77.04,98.37,81.67,71.64,75.67,79.77,68.95,93.84,100.02,69.82,76.14,136.41,86.86,88.98,85.16,102.96,100.85,87.17,92.04,105.29,106.20,121.57,109.83,106.63,94.56,115.31,98.36,85.91,79.18,81.79,89.67,96.46,135.24,117.13,118.01,141.22,120.96,137.52,124.57,114.22,112.17,106.97,123.15,100.56,136.72,137.09,179.94,114.90,107.12,137.30,198.99,153.89,134.21,141.41,121.99,130.75,172.05,146.34
,Nigeria,"4,363.16","3,612.10","4,188.58","4,731.36","4,794.34","4,270.43","4,618.21","4,567.86","4,573.11","4,883.83","4,542.39","4,622.53","3,277.26","3,536.07","3,284.32","3,280.53","3,433.73","3,711.90","3,673.73","3,465.17","3,515.07","3,565.47","3,206.39","3,586.78","2,388.85","2,330.76","2,483.05","2,746.24","3,144.79","2,961.82","2,549.85","2,856.69","2,531.54","2,683.82","2,492.32","2,950.57","2,591.99","2,477.35","3,151.84","2,822.26","3,759.32","3,487.12","3,095.72","2,959.34","2,804.33","4,862.47","3,112.29","3,384.36","3,016.09","3,450.03","3,521.91","3,262.83","3,580.53","3,355.82","3,444.08","3,846.06","3,585.38","3,848.03","4,214.08","4,068.94","3,607.64","2,703.40","3,735.00","4,069.79","4,742.68","3,853.94","4,002.66","3,933.37","3,871.78","4,731.78","4,115.35","4,762.34","3,593.35","3,352.18","4,039.30","2,694.18","4,262.06","3,814.03","4,677.49","5,002.37","4,938.49","4,889.45","5,464.99","6,001.01","5,281.40"
,Rwanda,92.81,137.49,99.68,118.81,123.79,165.20,121.81,130.71,124.90,157.69,90.49,123.97,98.79,96.28,103.25,105.74,110.55,120.81,185.16,100.98,99.86,109.66,101.17,122.38,85.18,87.11,101.85,108.27,88.44,114.54,90.26,92.16,210.47,82.73,144.77,239.11,79.71,84.58,110.98,80.04,216.88,105.67,99.41,93.90,100.16,95.23,95.65,105.50,122.39,122.22,115.82,135.03,146.11,123.22,143.04,140.44,134.54,170.68,133.14,135.39,126.75,124.53,117.00,115.37,151.44,111.95,139.96,112.12,125.25,120.08,124.52,192.15,183.73,119.15,136.52,94.37,145.11,161.84,175.11,170.59,161.75,148.30,171.22,186.55,161.74
