Country,Metric Year,Year,AFF value added,Deposit interest rate pct,Exports G & S Pct GDP,Exports G & S Pct constant LCU,Exports G & S annual growth %,External balance on G & S pct GDP,Final Consumption Pct GDP,Final Consumption pct Growth,Foreign Direct Investment pct GDP,GDP,GDP (constant LCU),GDP 2015 US dollar,GDP Growth Pct,GDP curr LCU,GDP per capita,GDP per capita Growth Pct,GDP per capita constant LCU,GNI Atlas curr $US,GNI const LCU,GNI current $US,GNI growth pct,GNI per capita Atlas,GNI per capita Growth Pct,GNI per capita const LCU,Govt Final Consumption expenditure Growth Pct,Govt Final Consumption expenditure Pct GDP,Gross capital formation,Gross capital formation constant LCU,Gross domestic savings,Gross fixed capital formation,Gross fixed capital formation growth pct,"Gross fixed capital formation, private sector",Gross national expenditure $US,Gross national expenditure Pct GDP,Gross national expenditure constant LCU,Gross savings Pct GDP,Gross savings Pct GNI,HH and NPSISHs Final consumption annual growth,HH and NPSISHs Final consumption exp,HH final consumer expenditure,High-tech exports $US,High-tech exports pct manufactured exp,Imports of G & S (constant LCU),Imports of G & S Pct GDP,Imports of G & S Pct annual growth,Imports of G & S current US dollar,Industry Pct GDP,Industry Pct Growth,Industry constant LCU,Industry curr $US,"Inflation, GDP deflator Pct","Inflation, consumer prices",Manufactures exports (pct merch exp),Manufactures imports (pct merch imp),Manufacturing Pct GDP,Manufacturing Pct Growth,Manufacturing constant LCU,Manufacturing curr $US,Merchandise exports curr USD,Merchandise imports curr USD,Merchandise trade pct GDP,Net trade in G & S US dollar,Net trade in Goods US dollar,Population,Population growth,Service exports curr $USD,Service imports curr $USD,Services Pct GDP,Services value added GDP,"Services, value added const LCU","Services, value added curr $US",Textiles and clothing %  manufacturing,Trade Pct GDP,Urban population growth Pct,Urban population pct tot Pop,GDP $B,GDP Pct Growth %,GDP Pct Growth,Imports G & S Pct GDP,Net Trade Pct GDP,Trade Pct GDP %,Trade Total,Prev Year,Year_curr,Trade Total Change,Trade Total Change %
"Hong Kong SAR, China",2010-01-01,2010,0.0533684018528068,0.01,205.32,4198123000000.0,17.5512808738077,5.87463379593454,70.2348997822479,0.0,36.1747620158536,228637697575.04,2294087000000.0,267550225264.88,6.76766858785334,1776332000000.0,32549,5.98638984217187,326597.619657755,236167761451.898,0.0,233476805848.736,0.0,33620,0.0,0.0,3.35252852157876,8.85932359491356,23.8904664218175,0.0,29.7651002177521,21.7781360691582,7.69144684596661,18.1180094712025,215206070123.05,94.1253662040655,0.0,30.891861603528,30.2515878832667,6.11404974123838,5.33755389022335,61.3755761873343,2527688328.00001,36.7952076072287,4058686000000.0,199.447963556362,18.3720038322948,456007097433.128,6.83582798711052,0.0,0.0,15629279719.9197,0.270657445537822,2.29289088604677,46.4221074681224,88.1849562066747,1.71195474719816,3.34573795815194,29437000000.0,3914173917.52047,400692000000.0,441369000000.0,368.294908902165,13434834429.6478,3292143709.26492,7024200,0.73,80541056477.3256,70398365756.9427,90.9132977393866,6.91203869487822,2060056000000.0,207862070740.874,15.7232344612568,404.770560908659,0.734446396338105,100.0,$229B,6.77%,6.77,199.45,5.8700000000000045,4.05,925982675178.912,2009,2010,181101150887.78125,24.31
"Hong Kong SAR, China",2011-01-01,2011,0.0487999048815413,0.01,212.85,4400035000000.0,4.80957799473718,3.85012639382144,72.0066893089954,0.0,38.684029536737,248513617677.287,2404540000000.0,280431918518.529,4.81468226793491,1934430000000.0,35142,4.11212330822282,340027.716499802,252373359584.639,0.0,255300102774.923,0.0,35690,0.0,0.0,2.45393675132186,8.71145505394354,24.1431842971831,0.0,27.9933106910046,23.536338869848,10.2298570338011,19.5338678577152,238945529290.853,96.1498736061786,0.0,29.7011051351653,28.9115789845988,8.39272860660255,7.66618647526691,63.2952342550519,1223155019.99998,20.8091031150824,4289449000000.0,209.002290080282,5.68565787055219,519402136640.939,6.71717250042648,0.0,0.0,16693088386.4337,3.89789700496841,5.30524892993918,34.8918178217342,84.585424825627,1.58072403757179,0.733770424975376,29653000000.0,3928314491.26413,455573000000.0,510855000000.0,388.883317152856,9562795338.19194,-7481974206.09142,7071600,0.67,91303602909.3133,74258833365.03,91.5084029920959,5.18563573029083,2166883000000.0,227410842754.368,9.17018123788898,421.854706554386,0.672543291818633,100.0,$249B,4.81%,4.81,209.0,3.8499999999999943,4.22,1048727466598.151,2010,2011,122744791419.23901,13.26
"Hong Kong SAR, China",2012-01-01,2012,0.0546866831053985,0.01,215.85,4541004000000.0,3.2038154241955,1.1306005373433,73.6492659270055,0.0,28.5143719894717,262629441493.476,2445425000000.0,285200173148.782,1.70032521812904,2037059000000.0,36730,0.583770830131243,342012.699123089,259861623349.463,0.0,266426950647.207,0.0,36340,0.0,0.0,3.55965918792474,9.09693828210179,25.2201335356512,0.0,26.3507340729944,25.3999025065057,6.78749356403692,20.9108818154015,259660151616.729,98.8693994626567,0.0,26.7984136855181,26.4164432391011,4.10266017234919,2.95973086737031,64.5523276449038,962302375.0,18.4953546959419,4472212000000.0,214.71896493916,4.26075703429507,563928541802.101,6.84452438540072,0.0,0.0,17975736166.2627,3.54478895790852,4.05390950903839,23.2576121276032,81.8622840223441,1.5021656221052,-0.789127575624732,29419000000.0,3945129183.6419,492907000000.0,553486000000.0,398.429435043364,2973360215.27036,-18912698210.3191,7150100,1.1,98504137880.5299,76618079454.9405,91.9216380085211,1.75662460778916,2204947000000.0,241413284513.434,8.38151112123715,430.568530415663,1.1039579972368,100.0,$263B,1.70%,1.7,214.72,1.1299999999999955,4.31,1131932892836.8816,2011,2012,83205426238.73059,7.93
"Hong Kong SAR, China",2013-01-01,2013,0.0572883662527095,0.01,221.61,4896028000000.0,7.81818293927952,0.60010148224879,75.36950996233,0.0,27.8775202185389,275696879834.966,2521271000000.0,294045789895.418,3.1015467658996,2138305000000.0,38403,2.68792844737476,351205.755756453,276908401089.062,0.0,280921093347.086,0.0,38570,0.0,0.0,2.70483052559118,9.28642078655758,24.0303885554212,0.0,24.63049003767,24.1086280956178,2.56388926144302,19.4581689702825,274042418772.563,99.3998985177512,0.0,25.5491717088387,25.0740406801414,4.6199601006964,4.20025027733905,66.0830891757724,680836568.000019,13.9010470850508,4844827000000.0,221.009958822525,8.33178301923074,609322214831.531,6.94769922906227,0.0,0.0,19154589994.8427,1.8124440289138,4.33799342105262,24.7034990427992,75.7258487725345,1.41027589609527,0.0883782589482962,29445000000.0,3888086642.59928,535546000000.0,622277000000.0,419.962315385317,1658732094.64671,-27920889805.612,7178900,0.4,104776785001.349,75197163101.0901,91.1138495209991,2.73988445073736,2265360000000.0,251198040226.921,7.72031841020719,442.620019127299,0.401982535858467,100.0,$276B,3.10%,3.1,221.01,0.6000000000000227,4.43,1221337177668.8994,2012,2013,89404284832.01782,7.9
"Hong Kong SAR, China",2014-01-01,2014,0.0661945438173809,0.01,213.09,4943623000000.0,0.972114538560646,0.204955298771463,75.9725752819131,0.0,44.550793381462,291459356985.337,2590918000000.0,302168441974.011,2.76237659497929,2260005000000.0,40315,2.04313235184961,358381.354173871,290892976792.206,0.0,297469983621.568,0.0,40240,0.0,0.0,3.06383320289767,9.47856310052411,23.8224694193154,0.0,24.0274247180869,23.4918064340566,-0.113551906960268,18.5518616109256,290861995589.43,99.7950447012285,0.0,25.2142293105852,24.7047549882985,3.33976354336014,2.61647811071694,66.494012181389,540930247.999996,11.3906374534863,4895313000000.0,212.885458218013,1.04205991256241,620482868965.448,7.0675064878175,0.0,0.0,20598908964.2899,2.85031089853246,4.42364532019706,30.4434059549832,82.029260640112,1.2338468277725,-0.400747155714043,29327000000.0,3596162030.40972,524130000000.0,600765000000.0,385.952611587143,598619137.959015,-32358676195.2317,7229500,0.7,106921698475.953,73964403142.7624,90.4754635498594,2.46102164777342,2321111000000.0,263699204291.923,5.42033789874669,425.975871734797,0.702370950536027,100.0,$291B,2.76%,2.76,212.89,0.20000000000001705,4.26,1241616860757.5354,2013,2014,20279683088.635986,1.66
"Hong Kong SAR, China",2015-01-01,2015,0.0679653751855497,0.01,195.9,4875800000000.0,-1.3719290487968,2.38925396534183,76.0692663075204,0.0,58.5187499629812,309383627028.561,2652784000000.0,309383627028.561,2.38780231562711,2398280000000.0,42431,1.51997817135852,363828.672527533,300223263561.767,0.0,315108232926.546,0.0,41180,0.0,0.0,3.42368934458467,9.64286905615691,21.5414797271378,0.0,23.9307336924796,22.3995947095418,-3.18174210323096,17.4677268709242,301991666451.663,97.6107460346582,0.0,24.8585729599294,24.4069645330081,4.76147578783714,3.87353273190907,66.4263972513635,453113875.0,12.3027207442366,4807484000000.0,193.508347649149,-1.79414472578158,598690632610.004,7.05801657854796,0.0,0.0,21836347686.9888,3.64354629720467,2.99084819322578,30.947050435601,85.2458961102419,1.11396500825592,-1.53101237767245,28878000000.0,3446425346.37117,510486000000.0,558770000000.0,345.608463598913,7393299599.9635,-22870031241.6466,7291300,0.85,104356153986.205,74092823144.5949,89.8369247961039,1.73111066209242,2361292000000.0,277940736345.107,5.01298544422299,389.405949263639,0.851197911086988,100.0,$309B,2.39%,2.39,193.51,2.390000000000015,3.89,1203502309141.1023,2014,2015,-38114551616.433105,-3.07
"Hong Kong SAR, China",2016-01-01,2016,0.0762114937211848,0.01,187.02,4908496000000.0,0.67057713605972,2.28317267886211,76.2080405133555,0.0,41.5347722352985,320837638328.846,2710336000000.0,316095687453.665,2.16949438778281,2490438000000.0,43731,1.53864657056957,369426.709920126,315260250755.658,0.0,328901356556.691,0.0,42970,0.0,0.0,3.4406286357595,9.9570035471672,21.5087868077824,0.0,23.7919594866445,21.4908381577859,-0.113651340281351,16.5299437287738,313512361027.015,97.7168273211379,0.0,25.4632721575342,24.8389857332187,1.99571188173222,1.3659370884707,66.2510369661883,469855936.999977,13.4708089120624,4849165000000.0,184.733970490331,0.867002365478498,592732423449.879,7.47619495044647,0.0,0.0,23986447315.8729,1.63764752172449,2.40930743862222,13.6645976808238,86.5492360297397,1.07788268569625,-0.439781148278968,28751000000.0,3458253352.74339,516635000000.0,546520000000.0,331.368540654295,7327348873.28339,-16704486413.0847,7336600,0.62,98510222276.5457,74478386990.1776,89.532845226422,2.26985904326953,2414890000000.0,287255066153.073,4.70254110612855,371.751113659525,0.619366345332479,100.0,$321B,2.17%,2.17,184.73,2.2900000000000205,3.72,1193516014583.3071,2015,2016,-9986294557.795166,-0.83
"Hong Kong SAR, China",2017-01-01,2017,0.0652782749689402,0.01,188.92,5194808000000.0,5.83298835325525,1.00921867620472,76.9198806941758,0.0,36.8406960455839,341244161576.759,2813085000000.0,328078893886.438,3.79100598597371,2659384000000.0,46165,3.01731597828572,380573.481066602,342873289074.463,0.0,356071446902.428,0.0,46390,0.0,0.0,2.83843351084158,9.83111126486435,22.0709006296195,0.0,23.0801193058242,21.6582862798302,3.12502677443842,16.7384251390548,337800261766.668,98.9907813237953,0.0,26.6524535885811,25.5426102202772,5.49026833271917,4.70391150206683,67.0887694293114,293607840858.0,61.5540299628805,5170182000000.0,187.909305312809,6.62004695653789,641126699123.695,7.21937862301947,0.0,0.0,24635708053.1746,2.88346818945185,1.49387243939527,86.7476823714125,86.6438557779443,1.02651591496377,0.434767486348292,28876000000.0,3502925627.4701,549865000000.0,588913000000.0,333.713548310436,3429559927.81987,-22927264441.2087,7391700,0.75,104096174274.843,77739349905.8146,88.6430466604296,3.5306784159941,2500152000000.0,302489221372.479,3.95910941696266,376.827829301823,0.748222904999039,100.0,$341B,3.79%,3.79,187.91,1.009999999999991,3.77,1286490489144.3813,2016,2017,92974474561.07422,7.79
"Hong Kong SAR, China",2018-01-01,2018,0.0621490667587498,0.0441666666666667,188.36,5384708000000.0,3.65557302599055,-0.213782913521443,78.2167168291701,0.0,26.8284572383635,361691522612.745,2893158000000.0,337417488799.2,2.84644793882873,2835119000000.0,48542,2.02792769150992,388291.236075695,372995949102.957,0.0,378890604069.656,0.0,50060,0.0,0.0,4.24065664520559,9.92621473737081,21.9970660843513,0.0,21.7832831708299,21.601879850546,1.68922062557326,16.8572465564937,362464757287.746,100.213782913521,0.0,25.7338912824463,24.5657459454647,5.29032060015011,4.4523503932532,68.2905020917993,330081518971.0,64.652591722106,5402350000000.0,188.573883494837,4.49051890242936,682046218800.925,6.47958692386457,0.0,0.0,23436116603.9421,3.65755102185,2.40613432046539,89.7102990429021,87.5990170004975,0.972481225655784,1.27095165535394,29243000000.0,3517382152.19749,568456000000.0,626616000000.0,330.411946447398,-765449570.414032,-32271922448.0179,7451000,0.8,113149464374.127,81642991496.5235,88.7069290565934,3.08733229019676,2577340000000.0,320845442367.8,3.34656196346646,376.933984076153,0.799050247136158,100.0,$362B,2.85%,2.85,188.57,-0.20999999999997954,3.77,1363577040250.0486,2017,2018,77086551105.66724,5.99
"Hong Kong SAR, China",2019-01-01,2019,0.0723134685153416,0.138333333333333,177.67,5054040000000.0,-6.14087151986699,1.55306971904266,80.2540638974042,0.0,16.0597056698599,363016373358.517,2844560000000.0,331749697713.935,-1.6797561695559,2844560000000.0,48354,-2.41839561224405,378900.817859712,378938437979.024,2988277000000.0,381357214870.021,0.0,50480,0.0,398044.196392892,5.06913224768088,10.8782026042692,18.1928663835532,517507000000.0,19.7459361025958,18.3006862221222,-14.9363870179188,13.6764209578986,357378475988.719,98.4469302809573,2800382000000.0,24.0392309353375,22.8830977681867,-0.799809384879168,-1.54505950485316,69.375861293135,322026746922.0,65.5639955251094,5009862000000.0,176.120806029755,-7.26513461734245,639362684211.745,6.25573023595916,0.0,0.0,22709325029.6711,2.04714511101652,2.8832085377399,91.6845068848771,88.5042924026068,1.03235649801727,0.4206134801491,29366000000.0,3747623119.23327,534887000000.0,577834000000.0,306.52088491366,5644749442.35074,-15361570826.42,7507400,0.75,101947989456.524,80941669187.7534,89.9808054672779,-0.689936135705807,2559558000000.0,326645056726.094,3.34646777420596,353.794681778553,0.754094920172569,100.0,$363B,-1.68%,-1.68,176.12,1.549999999999983,3.54,1285077961689.1504,2018,2019,-78499078560.8982,-5.76
"Hong Kong SAR, China",2020-01-01,2020,0.0984922649352659,0.0583333333333333,176.74,4753589000000.0,-5.94476893732538,1.82214409626652,79.2266869404018,-7.47312051689207,33.8883639002863,346585881503.635,2671569000000.0,311574446723.543,-6.08146778412127,2688536000000.0,46323,-5.76011270583443,357075.703707664,363851288283.085,2818848142989.31,365719202805.136,-5.66978419372406,48630,-5.34702048383598,376760.691677044,8.11893858846872,12.7111930061565,18.9511689633317,506967000000.0,20.7733130595982,17.121102339712,-11.1582599207798,11.7549848690886,340270587325.324,98.1778559037335,2619240000000.0,25.5242724983879,24.1889198481774,-9.91797056710168,-9.60974260678702,66.5154939342453,340121876505.0,69.6468922291522,4701260000000.0,174.920923506325,-6.1598902325054,606283974443.233,6.27531117306966,0.0,0.0,21749342546.2796,0.635094957307871,0.250962021080809,88.5472137759579,88.2096086190386,0.942892339920314,-5.83327657835592,27653000000.0,3267931727.94307,548773000000.0,569769000000.0,322.731553618772,6325674736.31347,-5338856551.55821,7481800,-0.34,65295215998.4485,53630684710.5767,88.9875753941922,-6.59004406229514,2390882000000.0,308418372608.673,0.0,351.663991108916,-0.341579602527262,100.0,$347B,-6.08%,-6.08,174.92,1.8200000000000216,3.52,1219982302892.7952,2019,2020,-65095658796.355225,-5.07
Hungary,2000-01-01,2000,4.93445987752074,9.19147845966661,66.86,10030319000000.0,25.0041469398824,-3.69082168097213,75.6259207034016,3.40982763530843,5.81915570397215,47218405892.4258,25586195000000.0,91597630064.5288,4.47919380865247,13324052000000.0,4624,4.75094689740025,2505755.32924342,47144492327.2639,24352717351000.0,44475804736.8481,3.78014209484412,4620,4.05007693198125,2384956.07822214,4.19833176481733,21.197290433871,28.0649009775705,8061495000000.0,24.3740792965984,25.5024072256698,5.99017034420497,0.0,48961153054.5129,103.690821680972,27012228000000.0,19.2514346029452,20.4385746018944,3.10124366362825,3.36941266836467,54.4286302695306,0.0,0.0,10787813000000.0,70.5487114580459,23.1803858896866,33668492361.5494,27.0485509963486,4.7557894698879,6971150000000.0,12771894597.4756,9.58348188480456,9.80361016908127,86.1135006597195,83.9485857887415,19.1070629265031,4.56997467073295,4678331000000.0,9022050526.75747,28192000000.0,32172000000.0,127.839978625121,-1757835489.26712,-4285348856.57863,10210971,-0.26,7434572267.96318,4907058900.65166,53.2595114459175,5.50514388974987,13328104000000.0,25148292290.8563,5.0047695144942,137.40660123512,-0.456240196646938,64.575,$47B,4.48%,4.48,70.55,-3.6899999999999977,1.37,64689216072.623344,1999,2000,,
Hungary,2001-01-01,2001,4.91438887698312,8.98439099141686,64.88,10916232000000.0,8.83235119441366,-1.29042711397715,75.0552124529993,4.38050602053228,7.55129373840367,53749989092.0197,26628600000000.0,95329401340.6961,4.07409151692934,15398700000000.0,5276,4.3130898194734,2613830.80724993,48756202917.4058,25482990277000.0,50630432392.3382,4.6412599863464,4790,4.88156074850814,2501379.15800579,3.97624507752529,21.0832537811633,26.2352146609779,7769336000000.0,24.9447875470007,24.8523901368297,2.7003849889164,0.0,54443593525.0229,101.290427113977,27550207000000.0,19.7735955584845,20.9919310453961,4.53793918675953,4.77800268049684,53.9719586718359,0.0,0.0,11418841000000.0,66.167747926773,5.84945252573436,35956763979.3271,27.1378298168027,3.84747136412213,7239363000000.0,14586580566.3423,11.0465602715444,9.11680911680913,85.0848222452309,83.9202637251396,19.1747160474586,4.58610132545132,4892884000000.0,10306407783.9347,30436000000.0,33617000000.0,119.168396276958,-611266659.179657,-3523597979.67215,10187576,-0.23,8621317266.54882,5708985946.05632,54.3697260158325,3.80379684912423,13835078000000.0,29223721802.871,6.29613146470287,131.045068739569,-0.0823848252186118,64.67,$54B,4.07%,4.07,66.17,-1.2900000000000063,1.31,70412485710.5458,2000,2001,5723269637.922462,8.85
Hungary,2002-01-01,2002,4.26079504256631,7.32027178649307,58.14,11545045000000.0,5.76034844257616,-2.04616201152023,76.4427428258999,7.21091098566893,5.38897593043896,67608919144.3684,27891137000000.0,99849237020.3969,4.74128192995502,17433859000000.0,6655,5.03995921477069,2745566.81387844,53752936912.3982,27012723807000.0,63764742792.0142,6.00295928135515,5290,6.30523432971435,2659096.97539269,5.48947540358706,21.8644477966697,25.6034191856204,8164421000000.0,23.5572571741001,24.7144134869968,7.68316084276593,0.0,68992307164.2999,102.04616201152,29371673000000.0,18.5437114414915,19.6616536441406,7.88336411104562,8.19100126877123,54.5782950292302,0.0,0.0,12409787000000.0,60.1831355869059,8.67816619917905,40953702819.9656,26.8070253407464,7.24938091928806,7764172000000.0,18123940087.6356,8.09151059514299,5.26544821583986,86.3383406555044,84.4062194475679,18.5576641407964,7.23939091954766,5247099000000.0,12546636144.0345,34517000000.0,37755000000.0,106.897138594502,-1036386465.22009,-2924420005.09723,10158608,-0.28,8945217163.2438,7057183623.36666,55.7430744392277,5.29116641048211,14567115000000.0,37687290126.2025,5.38936858435476,118.320109162292,0.348782883752427,65.081,$68B,4.74%,4.74,60.18,-2.039999999999999,1.18,79778524590.3547,2001,2002,9366038879.808899,13.3
Hungary,2003-01-01,2003,3.9010994725515,7.07781802082702,56.33,12266562000000.0,6.24958153043144,-3.93985808681815,79.3321152801185,7.47540511142132,4.87387192546548,85302003908.042,29030357000000.0,103927602409.315,4.0845233380052,19133811000000.0,8421,4.38308342339782,2865907.29777585,67142139628.8768,28140452581000.0,80528566467.2522,4.17480585096629,6630,4.47362490622218,2778054.99996446,5.09825109632678,23.0093785289298,24.6077428066996,8296878000000.0,20.6678847198815,23.6204904501252,1.15500508271262,0.0,88662781807.2309,103.939858086818,31089458000000.0,15.7825818079109,16.7181152492624,8.4277100001955,8.73872825073275,56.3227367511888,0.0,0.0,13580713000000.0,60.2730161806239,9.43550441276713,52556760107.5662,26.3838029966952,4.59524853390678,8120955000000.0,22505912663.3311,5.44398068282845,4.66101694915256,87.0750082272075,84.423168658862,18.5747784380226,8.39052207705629,5687358000000.0,15844658229.1122,43094000000.0,47808000000.0,106.564905670909,-3299924957.38735,-4580545031.61294,10129552,-0.29,10708499903.0535,9427879828.82787,55.6683715544175,4.20166244311244,15179176000000.0,47486236478.8925,4.25897442574164,116.60617427443,0.338511282726665,65.489,$85B,4.08%,4.08,60.27,-3.940000000000005,1.17,99803344572.40915,2002,2003,20024819982.054443,25.1
Hungary,2004-01-01,2004,4.35156332771767,10.5038434728745,59.55,14460727000000.0,17.8873672998188,-4.32094880028137,76.9413027532851,1.67954658928475,4.35764752563945,104141042625.791,30482005000000.0,109124448461.958,5.00044832380118,21114159000000.0,10303,5.23321829122256,3015886.48269254,87471003903.2122,29433663807000.0,97779460782.9114,4.59555944339417,8650,4.82743183396698,2912163.71139786,0.864064118893168,22.0175901867557,27.3796460469962,9793428000000.0,23.0586972467149,24.0358093353375,7.93517141106493,0.0,108640923757.73,104.320948800281,32968820000000.0,16.693223328088,17.7792929952021,2.01269161813565,2.23883818497023,54.9237125665294,0.0,0.0,16024785000000.0,63.8716417736553,17.9966397935072,67346314886.6367,26.8453979152094,5.08415574276671,8533837000000.0,27957077285.9413,5.09478220664055,6.74434679569463,88.2077197656921,84.0952276369832,18.9512071023051,6.05309178708286,6031619000000.0,19735984666.5134,55567000000.0,60538000000.0,111.488225076831,-3324647506.35354,-4594326793.02354,10107146,-0.22,11851361632.5472,10581682345.8772,54.4107061048465,2.00462133122376,15483461000000.0,56663876637.6418,3.78617737366072,123.422334747029,0.398121565451941,65.896,$104B,5.00%,5.0,63.87,-4.32,1.23,128093482429.72293,2003,2004,28290137857.31378,28.35
Hungary,2005-01-01,2005,3.72054665681065,6.410233288939,62.5,16322593000000.0,12.8753277757059,-2.78207152138405,76.8162977931126,2.61432902623611,24.2763056317805,113236711635.539,31791292000000.0,113811647409.449,4.29527847659628,22600066000000.0,11225,4.50290611526903,3151689.01955128,104775648926.618,30326903910000.0,106136344619.393,3.03475676306246,10390,3.23987499622137,3006514.17533247,2.00135337320174,22.1176168246588,25.9657737282714,9704567000000.0,23.1837022068874,23.8285543059919,3.61554010161707,0.0,116387037941.703,102.782071521384,33485840000000.0,16.5701094274333,17.6786256369786,2.86005362852964,3.06482406838646,54.6986809684538,0.0,0.0,17313142000000.0,65.283158907589,8.03977713273531,74380366386.3755,27.1756418764441,4.53274418060717,8920654000000.0,30772803226.7358,2.62927754457071,3.56151711378355,85.0495374000437,77.4621907096828,19.0111170471803,5.29116643474994,6350762000000.0,21527563789.4104,62936000000.0,66552000000.0,114.351607468757,-1161064741.79931,-2523103329.54242,10087065,-0.2,13124251573.9654,11762212986.2223,55.2910818933007,5.00523752409103,16258445000000.0,62609802963.6867,3.33210565817394,127.784246293794,0.510331493937622,66.365,$113B,4.30%,4.3,65.28,-2.780000000000001,1.28,144942990893.48993,2004,2005,16849508463.766998,13.15
Hungary,2006-01-01,2006,3.53452230285918,6.03297147973723,73.76,19508515000000.0,19.5184796925342,-1.44701398917066,75.2268035001486,1.62318055892131,16.1369465388867,115751266695.185,33046339000000.0,118304669166.674,3.94776972260202,24352909000000.0,11493,4.10975962524648,3281215.86239012,113254623306.002,31237824411000.0,108593340938.258,3.00367127387386,11250,3.16418991440077,3101645.99364337,1.80562183770026,21.9843017522055,26.2202104890221,9842432000000.0,24.7731964998514,23.4849972132693,0.738571123698108,0.0,117426203716.907,101.447013989171,34009718000000.0,18.0755999290757,19.2670523808223,1.54941760985203,1.70766997367014,53.2425017479431,0.0,0.0,19929940000000.0,75.2048800412304,15.1145182081912,86585798477.0266,27.1834793945972,4.40900409319764,9313966000000.0,31465221731.0709,3.66352266662888,3.93032603841,83.8769663891924,74.9802694936513,19.6850528205891,6.74430879318105,6779077000000.0,22785697989.4482,75255000000.0,78262000000.0,132.626626371412,-1071137191.19017,-2751578973.17939,10071370,-0.16,14070308107.1972,12389866325.208,56.1230118340277,4.50365333216061,16990669000000.0,64963097105.3757,3.17861234848573,148.96274609329,0.639721099642082,66.895,$116B,3.95%,3.95,75.2,-1.4399999999999977,1.49,172469387375.82565,2005,2006,27526396482.335724,18.99
Hungary,2007-01-01,2007,3.48554168140164,7.23034791245983,77.8,22650241000000.0,16.1043831373121,0.140838244063026,75.0441893826023,-0.511658611562765,50.3690549340558,140227560615.121,33137871000000.0,118632350335.174,0.276980757233062,25749398000000.0,13944,0.43244538852025,3295405.32907442,118382412851.224,30966088971000.0,129600181455.983,-0.869892334449233,11770,-0.71620576030918,3079431.82637249,-4.26767241610153,20.7722642680811,24.8149723733347,9625580000000.0,24.9558106173977,23.6857420899704,4.60465795997611,0.0,140030066581.058,99.859161755937,33669212000000.0,16.7598027108359,18.1341277776638,1.03922661183984,1.19587299261572,54.2719251145211,19947348000.0,26.0009524000825,22749278000000.0,77.6560601533286,14.146244293761,108675920229.906,26.6941930059879,3.57821791490326,9647240000000.0,37432615678.189,5.44232773954359,7.95874516544909,81.1048243873854,75.8196904582241,19.0500803164408,6.16209256805904,7196810000000.0,26713462922.9662,95400000000.0,95565000000.0,136.182216364825,682363947.072775,-731364188.390124,10055780,-0.15,17707709320.554,16293981185.0911,55.8411618011419,-0.0803499850417921,16977017000000.0,78304699012.8838,2.78275126708143,155.45295855072,0.628309488410444,67.421,$140B,0.28%,0.28,77.66,0.14000000000000057,1.55,217352718953.43756,2006,2007,44883331577.61191,26.02
Hungary,2008-01-01,2008,3.45190448840179,8.05633658185826,79.16,24165914000000.0,6.69164182403182,0.0365282645196641,74.9063699540955,-0.0750926482321717,47.4241819565621,158374419641.016,33471392000000.0,119826343157.348,1.00646477862141,27258344000000.0,15777,1.18347936814548,3334405.77124079,133040114793.3,31386944468000.0,147957880070.86,1.35908508625076,13250,1.53671764551714,3126753.99863003,3.0536903365292,21.3674462395808,25.0571017813848,9793562000000.0,25.0936300459045,23.3368872298332,1.18455690934205,0.0,158316568214.078,99.9634717354803,33819139000000.0,17.6927091029571,18.9383122731697,-1.27261328165402,-1.09959279357898,53.5389237145147,21676178000.0,24.9655356121872,24089854000000.0,79.1199898277019,5.89282877460991,125912427476.925,25.7531308578393,-5.23266758160884,9142432000000.0,40786371535.4943,4.8052931064468,6.0425125388106,80.2360876510655,72.5465682111764,18.2586917238993,-3.41234519182805,6951230000000.0,28917097051.7676,108504000000.0,108940000000.0,137.297424983704,608864074.422146,-1463505495.71769,10038188,-0.18,20767650477.2688,18695280907.1289,56.473570074543,0.983299951929141,17143952000000.0,89439688856.1198,2.51413457542666,158.276507919924,0.596165590682043,67.943,$158B,1.01%,1.01,79.12,0.03999999999999204,1.58,250231583032.80527,2007,2008,32878864079.367706,15.13
Hungary,2009-01-01,2009,3.05539686653643,8.13944215849008,74.2,21574410000000.0,-10.7237988184515,3.44742659181671,75.5011482149408,-4.59361288180509,-2.12950199941676,131114229049.178,31263795000000.0,111923227694.593,-6.59547412907118,26529876000000.0,13081,-6.45067015776793,3119314.25321646,134495552339.96,30164270616000.0,125409077812.433,-3.89548544059953,13420,-3.74649570762233,3009610.29428345,0.733280729950181,22.0117463044305,21.0514251932425,7491237000000.0,24.4988517850592,22.6318924370397,-9.12166006432898,0.0,126594162251.281,96.5525734081833,30413172000000.0,19.7722535542115,20.6717394509721,-6.71958659586734,-6.57497503470603,53.4894019105102,18119039000.0,26.7277627086041,20672277000000.0,70.7513672510192,-14.1867900071125,92762986771.1401,25.0807429329862,-12.664671719735,7984573000000.0,32884422736.391,4.20002707582458,4.21171171171172,82.0995078383072,72.0764335094207,17.1243431367715,-17.7191518623323,5719531000000.0,22452450483.5138,83008000000.0,77761000000.0,122.617507776139,5367027413.58927,3653874617.69593,10022650,-0.15,18834325199.2335,17121172403.3401,56.8896778861688,-3.0258250839713,16625206000000.0,74590462569.0107,2.34468568795393,144.950161093855,0.603140958545005,68.46,$131B,-6.60%,-6.6,70.75,3.450000000000003,1.45,190115632121.30807,2008,2009,-60115950911.49719,-24.02
