Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Ukraine,2269.44,0.06,1691.89,0.12,577.54,0.03,1114.35,926D1111 Index,111D1926 Index
Oman,2194.1,0.06,1085.36,0.08,1108.74,0.05,-23.38,449D1111 Index,111D1449 Index
Jamaica,2193.7,0.06,1888.5,0.14,305.2,0.01,1583.3,343D1111 Index,111D1343 Index
Bahrain,2043.44,0.06,1275.11,0.09,768.33,0.04,506.78,419D1111 Index,111D1419 Index
Luxembourg,2022.68,0.06,1523.64,0.11,499.04,0.02,1024.6,137D1111 Index,111D1137 Index
Kazakhstan,2019.31,0.06,1277.05,0.09,742.26,0.03,534.79,916D1111 Index,111D1916 Index
Greece,1929.7,0.05,700.26,0.05,1229.44,0.06,-529.18,174D1111 Index,111D1174 Index
Bolivia,1813.18,0.05,838.69,0.06,974.49,0.04,-135.8,218D1111 Index,111D1218 Index
Lithuania,1532.6,0.04,350.43,0.03,1182.17,0.05,-831.74,946D1111 Index,111D1946 Index
Lebanon,1525.19,0.04,1417.27,0.1,107.92,0,1309.35,446D1111 Index,111D1446 Index
Cote D Ivoire,1488.74,0.04,324.82,0.02,1163.92,0.05,-839.1,662D1111 Index,111D1662 Index
Malta,1462.78,0.04,168.86,0.01,1293.92,0.06,-1125.07,181D1111 Index,111D1181 Index
Haiti,1339.57,0.04,440.87,0.03,898.7,0.04,-457.84,263D1111 Index,111D1263 Index
Ghana,1203.04,0.03,881.81,0.06,321.23,0.01,560.58,652D1111 Index,111D1652 Index
Congo,1198.92,0.03,1066.86,0.08,132.06,0.01,934.8,634D1111 Index,111D1634 Index
Estonia,1192.05,0.03,190.05,0.01,1002,0.05,-811.95,939D1111 Index,111D1939 Index
Slovenia,1160.75,0.03,408.37,0.03,752.38,0.03,-344,961D1111 Index,111D1961 Index
Uruguay,1096.94,0.03,560.74,0.04,536.2,0.02,24.54,298D1111 Index,111D1298 Index
Tunisia,1080.17,0.03,688.59,0.05,391.58,0.02,297.02,744D1111 Index,111D1744 Index
Kenya,1024.79,0.03,473.28,0.03,551.51,0.03,-78.24,664D1111 Index,111D1664 Index
Bermuda,944.51,0.03,920.07,0.07,24.44,0,895.63,319D1111 Index,111D1319 Index
Iceland,943.11,0.03,571.43,0.04,371.69,0.02,199.74,176D1111 Index,111D1176 Index
Chad,933.54,0.03,34.86,0,898.68,0.04,-863.81,628D1111 Index,111D1628 Index
Guyana,881.06,0.02,448.23,0.03,432.83,0.02,15.4,336D1111 Index,111D1336 Index
Paraguay,839.81,0.02,683.03,0.05,156.78,0.01,526.26,288D1111 Index,111D1288 Index
Bulgaria,835.23,0.02,231.32,0.02,603.91,0.03,-372.59,918D1111 Index,111D1918 Index
Croatia,718.83,0.02,208.61,0.02,510.22,0.02,-301.61,960D1111 Index,111D1960 Index
Barbados,684.45,0.02,634.71,0.05,49.74,0,584.98,316D1111 Index,111D1316 Index
Belarus,649.17,0.02,515.26,0.04,133.91,0.01,381.36,913D1111 Index,111D1913 Index
Aruba,644.11,0.02,627.74,0.05,16.37,0,611.37,314D1111 Index,111D1314 Index
Serbia,629.6,0.02,318.7,0.02,310.9,0.01,7.8,942D1111 Index,111D1942 Index
Azerbaijan,613.61,0.02,471.61,0.03,142,0.01,329.6,912D1111 Index,111D1912 Index
Madagascar,551.17,0.02,106.23,0.01,444.93,0.02,-338.7,674D1111 Index,111D1674 Index
Macau,548.51,0.02,429.15,0.03,119.36,0.01,309.79,546D1111 Index,111D1546 Index
Ethiopia,540.73,0.02,304.54,0.02,236.18,0.01,68.36,644D1111 Index,111D1644 Index
Netherlands Antilles,527.39,0.01,265.93,0.02,261.46,0.01,4.46,353D1111 Index,111D1353 Index
"Congo, Democratic Republic",514.22,0.01,340.27,0.02,173.95,0.01,166.32,636D1111 Index,111D1636 Index
Equatorial Guinea,488.38,0.01,295.14,0.02,193.24,0.01,101.89,642D1111 Index,111D1642 Index
Latvia,452.05,0.01,113.76,0.01,338.28,0.02,-224.52,941D1111 Index,111D1941 Index
Mauritius,434.28,0.01,98.88,0.01,335.4,0.02,-236.52,684D1111 Index,111D1684 Index
Uzbekistan,419.53,0.01,388.79,0.03,30.74,0,358.05,927D1111 Index,111D1927 Index
Libya,414.45,0.01,190.92,0.01,223.53,0.01,-32.61,672D1111 Index,111D1672 Index
Belize,411.96,0.01,356.46,0.03,55.5,0,300.97,339D1111 Index,111D1339 Index
Tanzania,401.44,0.01,252.02,0.02,149.42,0.01,102.6,738D1111 Index,111D1738 Index
Macedonia,380.81,0.01,150.13,0.01,230.68,0.01,-80.56,962D1111 Index,111D1962 Index
Iran,370.97,0.01,284.97,0.02,86,0,198.97,429D1111 Index,111D1429 Index
Myanmar,366.05,0.01,163.75,0.01,202.3,0.01,-38.55,518D1111 Index,111D1518 Index
Mauritania,342.45,0.01,292.1,0.02,50.34,0,241.76,682D1111 Index,111D1682 Index
St. Lucia,327.7,0.01,313.67,0.02,14.03,0,299.64,362D1111 Index,111D1362 Index
Cameroon,326.16,0.01,175.39,0.01,150.77,0.01,24.62,622D1111 Index,111D1622 Index
Georgia,325.24,0.01,230.82,0.02,94.43,0,136.39,915D1111 Index,111D1915 Index
Brunei Darussalam,322.29,0.01,308.53,0.02,13.77,0,294.76,516D1111 Index,111D1516 Index
Suriname,298.84,0.01,232.33,0.02,66.51,0,165.82,366D1111 Index,111D1366 Index
St. Kitts And Nevis,281.06,0.01,228.62,0.02,52.44,0,176.18,361D1111 Index,111D1361 Index
Burkina Faso,272.11,0.01,266.85,0.02,5.26,0,261.59,748D1111 Index,111D1748 Index
Fiji,268.07,0.01,64.74,0,203.33,0.01,-138.59,819D1111 Index,111D1819 Index
Bosnia and Herzegovina,255.4,0.01,179.87,0.01,75.53,0,104.34,963D1111 Index,111D1963 Index
Papua New Guinea,234.25,0.01,142.49,0.01,91.76,0,50.72,853D1111 Index,111D1853 Index
Mozambique,231.89,0.01,120.99,0.01,110.89,0.01,10.1,688D1111 Index,111D1688 Index
Albania,212.46,0.01,87.77,0.01,124.7,0.01,-36.93,914D1111 Index,111D1914 Index
Cyprus,208.26,0.01,154.91,0.01,53.36,0,101.55,423D1111 Index,111D1423 Index
Liberia,200.56,0.01,136.45,0.01,64.11,0,72.34,668D1111 Index,111D1668 Index
Gabon,195.91,0.01,88.53,0.01,107.38,0,-18.85,646D1111 Index,111D1646 Index
Nepal,183.9,0.01,95.23,0.01,88.68,0,6.55,558D1111 Index,111D1558 Index
Senegal,177.26,0,122.67,0.01,54.6,0,68.07,722D1111 Index,111D1722 Index
Zambia,160.19,0,113.61,0.01,46.58,0,67.03,754D1111 Index,111D1754 Index
Kyrgyzstan,156.81,0,153.61,0.01,3.2,0,150.4,917D1111 Index,111D1917 Index
New Caledonia,155.94,0,112.82,0.01,43.12,0,69.7,839D1111 Index,111D1839 Index
Zimbabwe,154.53,0,138.73,0.01,15.8,0,122.93,698D1111 Index,111D1698 Index
Niger,151.08,0,144.87,0.01,6.21,0,138.65,692D1111 Index,111D1692 Index
Mongolia,150.57,0,139.38,0.01,11.2,0,128.18,948D1111 Index,111D1948 Index
St. Vincent & Grens.,139.85,0,136.77,0.01,3.08,0,133.69,364I1111 Index,111D1364 Index
Grenada,139.37,0,126.87,0.01,12.49,0,114.38,328D1111 Index,111D1328 Index
Faeroe Islands,137.3,0,2.63,0,134.67,0.01,-132.03,816D1111 Index,111D1816 Index
Turkmenistan,130.58,0,112.75,0.01,17.83,0,94.92,925D1111 Index,111D1925 Index
Uganda,128.38,0,76.89,0.01,51.49,0,25.41,746D1111 Index,111D1746 Index
Armenia,126.13,0,82.96,0.01,43.16,0,39.8,911D1111 Index,111D1911 Index
Sierra Leone,123.57,0,93.44,0.01,30.13,0,63.31,724D1111 Index,111D1724 Index
Malawi,120.73,0,44.04,0,76.69,0,-32.64,676D1111 Index,111D1676 Index
Guinea,117.06,0,107.61,0.01,9.45,0,98.16,656D1111 Index,111D1656 Index
Afghanistan,106.95,0,73.43,0.01,33.52,0,39.91,512D1111 Index,111D1512 Index
Mali,105.51,0,101.21,0.01,4.3,0,96.91,678D1111 Index,111D1678 Index
Moldova,91.18,0,53.29,0,37.89,0,15.4,921D1111 Index,111D1921 Index
Laos,87.7,0,32.73,0,54.97,0,-22.24,544D1111 Index,111D1544 Index
Peoples Democratic Republic of Yemen,73.14,0,70.75,0.01,2.4,0,68.35,474D1111 Index,111D1474 Index
Rwanda,72.7,0,47.25,0,25.45,0,21.8,714D1111 Index,111D1714 Index
Benin,65.75,0,58.71,0,7.04,0,51.68,638D1111 Index,111D1638 Index
Maldives,62.63,0,42.22,0,20.41,0,21.8,556D1111 Index,111D1556 Index
Tonga,62.33,0,58.99,0,3.34,0,55.65,866D1111 Index,111D1866 Index
Dominica,53.12,0,50.43,0,2.69,0,47.74,321D1111 Index,111D1321 Index
Togo,52.53,0,41.67,0,10.85,0,30.82,742D1111 Index,111D1742 Index
Djibouti,46.86,0,18.85,0,28.01,0,-9.16,611D1111 Index,111D1611 Index
Samoa,42.43,0,37.17,0,5.26,0,31.91,862D1111 Index,111D1862 Index
Central African Rep.,40.73,0,39.65,0,1.08,0,38.57,626D1111 Index,111D1626 Index
Somalia,40.07,0,39.08,0,0.99,0,38.09,726D1111 Index,111D1726 Index
Sudan,38.38,0,23.05,0,15.33,0,7.73,732D1111 Index,111D1732 Index
Montenegro,29.67,0,27.72,0,1.95,0,25.77,943D1111 Index,111D1943 Index
Tajikistan,25.71,0,24.9,0,0.81,0,24.09,923D1111 Index,111D1923 Index
Seychelles,22.1,0,16.28,0,5.82,0,10.46,718D1111 Index,111D1718 Index
Burundi,15.88,0,9.23,0,6.65,0,2.58,618D1111 Index,111D1618 Index
Cape Verde,15.22,0,11.18,0,4.04,0,7.14,624D1111 Index,111D1624 Index
Solomon Islands,13.26,0,11.12,0,2.15,0,8.97,813D1111 Index,111D1813 Index
Vanuatu,12.97,0,7.37,0,5.6,0,1.77,846D1111 Index,111D1846 Index
Syria,12.75,0,6.08,0,6.68,0,-0.6,463D1111 Index,111D1463 Index
Greenland,11.64,0,5.74,0,5.9,0,-0.16,326D1111 Index,111D1326 Index
Gambia,10.85,0,10.19,0,0.66,0,9.53,648D1111 Index,111D1648 Index
Comoros,3.41,0,0.66,0,2.75,0,-2.09,632D1111 Index,111D1632 Index
Sao Tome & Principe,2.99,0,2.49,0,0.49,0,2,716D1111 Index,111D1716 Index
