Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Papua New Guinea,4057.75,0.86,1549.83,0.6,2507.92,1.17,-958.09,853D1193 Index,193D1853 Index
Netherlands,3865.36,0.82,1865.88,0.73,1999.48,0.93,-133.6,138D1193 Index,193D1138 Index
Sub-Saharan Africa,3636.49,0.77,1403.11,0.55,2233.38,1.04,-830.27,603D1193 Index,193D1603 Index
Canada,3621.74,0.77,1865.05,0.73,1756.69,0.82,108.36,156D1193 Index,193D1156 Index
United Arab Emirates,3180.41,0.67,1707.1,0.66,1473.31,0.69,233.79,466D1193 Index,193D1466 Index
Mexico,2424.24,0.51,284.18,0.11,2140.06,1,-1855.88,273D1193 Index,193D1273 Index
Belgium,2098.01,0.44,727.55,0.28,1370.46,0.64,-642.91,124D1193 Index,193D1124 Index
Spain,1873.85,0.4,344.54,0.13,1529.31,0.71,-1184.77,184D1193 Index,193D1184 Index
Sweden,1621.07,0.34,264.08,0.1,1356.99,0.63,-1092.91,144D1193 Index,193D1144 Index
South Africa,1575.69,0.33,804.1,0.31,771.59,0.36,32.51,199D1193 Index,193D1199 Index
Ireland,1526.11,0.32,90.1,0.04,1436.01,0.67,-1345.91,178D1193 Index,193D1178 Index
Bangladesh,1385.5,0.29,604.45,0.24,781.05,0.36,-176.59,513D1193 Index,193D1513 Index
Brunei Darussalam,1332.96,0.28,299.88,0.12,1033.08,0.48,-733.2,516D1193 Index,193D1516 Index
Saudi Arabia,1315.09,0.28,638.51,0.25,676.58,0.32,-38.07,456D1193 Index,193D1456 Index
Poland,1315.07,0.28,243.52,0.09,1071.55,0.5,-828.04,964D1193 Index,193D1964 Index
Philippines,1282.1,0.27,826.36,0.32,455.74,0.21,370.62,566D1193 Index,193D1566 Index
Austria,1272.59,0.27,88.56,0.03,1184.03,0.55,-1095.47,122D1193 Index,193D1122 Index
Brazil,1247.39,0.26,608.03,0.24,639.37,0.3,-31.34,223D1193 Index,193D1223 Index
Turkey,1238.78,0.26,406.7,0.16,832.08,0.39,-425.38,186D1193 Index,193D1186 Index
CIS Countries,1191.59,0.25,764.59,0.3,427,0.2,337.59,901D1193 Index,193D1901 Index
Finland,1130.18,0.24,113.89,0.04,1016.29,0.47,-902.4,172D1193 Index,193D1172 Index
Denmark,1062.63,0.23,86.47,0.03,976.17,0.45,-889.7,128D1193 Index,193D1128 Index
Russia,820.15,0.17,663.77,0.26,156.39,0.07,507.38,922D1193 Index,193D1922 Index
Bahrain,782.1,0.17,688.9,0.27,93.2,0.04,595.7,419D1193 Index,193D1419 Index
Israel,727.84,0.15,164.6,0.06,563.24,0.26,-398.64,436D1193 Index,193D1436 Index
Qatar,687.15,0.15,488.78,0.19,198.37,0.09,290.41,453D1193 Index,193D1453 Index
Chile,680.09,0.14,300.33,0.12,379.76,0.18,-79.42,228D1193 Index,193D1228 Index
Argentina,662.34,0.14,142.07,0.06,520.27,0.24,-378.2,213D1193 Index,193D1213 Index
Hungary,626.16,0.13,37.66,0.01,588.5,0.27,-550.85,944D1193 Index,193D1944 Index
Czech Republic,625.88,0.13,74.71,0.03,551.17,0.26,-476.46,935D1193 Index,193D1935 Index
Pakistan,537.85,0.11,293.2,0.11,244.65,0.11,48.55,564D1193 Index,193D1564 Index
Fiji,435.97,0.09,301.43,0.12,134.54,0.06,166.89,819D1193 Index,193D1819 Index
Norway,427.18,0.09,170.06,0.07,257.12,0.12,-87.06,142D1193 Index,193D1142 Index
Egypt,357.26,0.08,319.51,0.12,37.75,0.02,281.76,469D1193 Index,193D1469 Index
Slovakia,354.95,0.08,4.03,0,350.92,0.16,-346.89,936D1193 Index,193D1936 Index
Serbia,338.78,0.07,303.43,0.12,35.35,0.02,268.08,942D1193 Index,193D1942 Index
Mali,329.74,0.07,33.03,0.01,296.71,0.14,-263.68,678D1193 Index,193D1678 Index
Cambodia,307.66,0.07,80.22,0.03,227.44,0.11,-147.22,522D1193 Index,193D1522 Index
Sri Lanka,307.07,0.07,123.34,0.05,183.73,0.09,-60.39,524D1193 Index,193D1524 Index
Greece,301.18,0.06,36.18,0.01,265,0.12,-228.81,174D1193 Index,193D1174 Index
Estonia,296.23,0.06,32.64,0.01,263.59,0.12,-230.95,939D1193 Index,193D1939 Index
Ghana,268.61,0.06,65.22,0.03,203.39,0.09,-138.17,652D1193 Index,193D1652 Index
Nigeria,268.52,0.06,25.75,0.01,242.77,0.11,-217.02,694D1193 Index,193D1694 Index
Portugal,237.76,0.05,13.55,0.01,224.21,0.1,-210.66,182D1193 Index,193D1182 Index
Peru,237.26,0.05,79.79,0.03,157.47,0.07,-77.68,293D1193 Index,193D1293 Index
New Caledonia,235.42,0.05,228.36,0.09,7.06,0,221.3,839D1193 Index,193D1839 Index
Senegal,224.24,0.05,12.99,0.01,211.25,0.1,-198.25,722D1193 Index,193D1722 Index
Gabon,221.49,0.05,19.76,0.01,201.73,0.09,-181.96,646D1193 Index,193D1646 Index
Oman,194.45,0.04,171.63,0.07,22.82,0.01,148.81,449D1193 Index,193D1449 Index
Romania,193.79,0.04,20.52,0.01,173.27,0.08,-152.75,968D1193 Index,193D1968 Index
Cote D Ivoire,189.11,0.04,38.33,0.01,150.78,0.07,-112.45,662D1193 Index,193D1662 Index
Myanmar,181.9,0.04,140.06,0.05,41.84,0.02,98.22,518D1193 Index,193D1518 Index
Macau,149.46,0.03,93.1,0.04,56.36,0.03,36.74,546D1193 Index,193D1546 Index
Bulgaria,146.17,0.03,72.43,0.03,73.75,0.03,-1.32,918D1193 Index,193D1918 Index
Slovenia,145.53,0.03,8.33,0,137.2,0.06,-128.87,961D1193 Index,193D1961 Index
Azerbaijan,135.91,0.03,3.67,0,132.24,0.06,-128.57,912D1193 Index,193D1912 Index
Jordan,134.2,0.03,103.71,0.04,30.49,0.01,73.22,439D1193 Index,193D1439 Index
Laos,120.32,0.03,20.35,0.01,99.96,0.05,-79.61,544D1193 Index,193D1544 Index
Lithuania,118.19,0.03,5.17,0,113.03,0.05,-107.86,946D1193 Index,193D1946 Index
Algeria,117.89,0.02,2.13,0,115.76,0.05,-113.63,612D1193 Index,193D1612 Index
Colombia,116.41,0.02,34.04,0.01,82.37,0.04,-48.33,233D1193 Index,193D1233 Index
Costa Rica,113.97,0.02,7.84,0,106.13,0.05,-98.29,238D1193 Index,193D1238 Index
Peoples Democratic Republic of Yemen,107.42,0.02,107.37,0.04,0.05,0,107.31,474D1193 Index,193D1474 Index
Ukraine,106.59,0.02,25.65,0.01,80.93,0.04,-55.28,926D1193 Index,193D1926 Index
Nepal,101.94,0.02,95.69,0.04,6.25,0,89.43,558D1193 Index,193D1558 Index
Kuwait,95.23,0.02,94.85,0.04,0.37,0,94.48,443D1193 Index,193D1443 Index
Kenya,90.2,0.02,65.92,0.03,24.28,0.01,41.64,664D1193 Index,193D1664 Index
Mauritius,82.29,0.02,73.69,0.03,8.6,0,65.09,684D1193 Index,193D1684 Index
Mauritania,77.15,0.02,10.76,0,66.38,0.03,-55.62,682D1193 Index,193D1682 Index
Solomon Islands,69.79,0.01,64.5,0.03,5.29,0,59.22,813D1193 Index,193D1813 Index
Sudan,65.94,0.01,65.88,0.03,0.07,0,65.81,732D1193 Index,193D1732 Index
Dominican Republic,65.61,0.01,20.95,0.01,44.66,0.02,-23.7,243D1193 Index,193D1243 Index
Morocco,64.93,0.01,23.56,0.01,41.37,0.02,-17.82,686D1193 Index,193D1686 Index
Vanuatu,64.86,0.01,64.08,0.02,0.78,0,63.3,846D1193 Index,193D1846 Index
Honduras,56.59,0.01,3.37,0,53.22,0.02,-49.84,268D1193 Index,193D1268 Index
Latvia,52.81,0.01,6.65,0,46.16,0.02,-39.5,941D1193 Index,193D1941 Index
Tanzania,51.98,0.01,47.14,0.02,4.84,0,42.3,738D1193 Index,193D1738 Index
Kazakhstan,47.57,0.01,30.53,0.01,17.05,0.01,13.48,916D1193 Index,193D1916 Index
Ethiopia,47.26,0.01,29.43,0.01,17.83,0.01,11.6,644D1193 Index,193D1644 Index
Mongolia,45.29,0.01,44.89,0.02,0.41,0,44.48,948D1193 Index,193D1948 Index
Belarus,38.74,0.01,8.53,0,30.22,0.01,-21.69,913D1193 Index,193D1913 Index
Zambia,38.38,0.01,30.43,0.01,7.95,0,22.48,754D1193 Index,193D1754 Index
Croatia,37.73,0.01,6.8,0,30.93,0.01,-24.13,960D1193 Index,193D1960 Index
Tunisia,37.6,0.01,6.3,0,31.31,0.01,-25.01,744D1193 Index,193D1744 Index
Congo,36.03,0.01,0.3,0,35.73,0.02,-35.44,634D1193 Index,193D1634 Index
Lebanon,34.66,0.01,18.43,0.01,16.23,0.01,2.2,446D1193 Index,193D1446 Index
Cyprus,33.79,0.01,4.24,0,29.55,0.01,-25.31,423D1193 Index,193D1423 Index
Libya,33.64,0.01,0.6,0,33.05,0.02,-32.45,672D1193 Index,193D1672 Index
Burkina Faso,32.66,0.01,32.6,0.01,0.06,0,32.54,748D1193 Index,193D1748 Index
Iran,31.28,0.01,12.9,0.01,18.38,0.01,-5.47,429D1193 Index,193D1429 Index
Panama,28.72,0.01,25.56,0.01,3.16,0,22.4,283D1193 Index,193D1283 Index
"Congo, Democratic Republic",28.02,0.01,27.87,0.01,0.15,0,27.73,636D1193 Index,193D1636 Index
Malta,27.77,0.01,11.81,0,15.96,0.01,-4.14,181D1193 Index,193D1181 Index
Maldives,26.86,0.01,25.06,0.01,1.8,0,23.27,556D1193 Index,193D1556 Index
Iceland,26.78,0.01,17.21,0.01,9.58,0,7.63,176D1193 Index,193D1176 Index
Ecuador,25.45,0.01,10.67,0,14.77,0.01,-4.1,248D1193 Index,193D1248 Index
Madagascar,24.28,0.01,10.54,0,13.74,0.01,-3.2,674D1193 Index,193D1674 Index
Luxembourg,24.23,0.01,4.19,0,20.04,0.01,-15.85,137D1193 Index,193D1137 Index
Samoa,24.15,0.01,22.02,0.01,2.13,0,19.89,862D1193 Index,193D1862 Index
Trinidad And Tobago,22.53,0,18.02,0.01,4.51,0,13.51,369D1193 Index,193D1369 Index
Mozambique,21.56,0,9.26,0,12.3,0.01,-3.04,688D1193 Index,193D1688 Index
Guatemala,20.14,0,2.05,0,18.09,0.01,-16.04,258D1193 Index,193D1258 Index
Georgia,19.41,0,13.56,0.01,5.85,0,7.7,915D1193 Index,193D1915 Index
Nicaragua,19.28,0,6.9,0,12.38,0.01,-5.48,278D1193 Index,193D1278 Index
Iraq,19.2,0,19.08,0.01,0.12,0,18.97,433D1193 Index,193D1433 Index
Jamaica,17.63,0,16.48,0.01,1.14,0,15.34,343D1193 Index,193D1343 Index
Uruguay,16.09,0,7.34,0,8.76,0,-1.42,298D1193 Index,193D1298 Index
Bosnia and Herzegovina,15.72,0,0.8,0,14.93,0.01,-14.13,963D1193 Index,193D1963 Index
Bolivia,15.7,0,4.28,0,11.42,0.01,-7.14,218D1193 Index,193D1218 Index
Afghanistan,15.59,0,14.53,0.01,1.06,0,13.47,512D1193 Index,193D1512 Index
Uzbekistan,12.68,0,12.45,0,0.23,0,12.23,927D1193 Index,193D1927 Index
Uganda,12.22,0,9.05,0,3.16,0,5.89,746D1193 Index,193D1746 Index
El Salvador,11.63,0,4.95,0,6.67,0,-1.72,253D1193 Index,193D1253 Index
Macedonia,11.63,0,2.94,0,8.69,0,-5.75,962D1193 Index,193D1962 Index
Guinea,11.14,0,11.05,0,0.09,0,10.95,656D1193 Index,193D1656 Index
Zimbabwe,9.7,0,9.29,0,0.41,0,8.89,698D1193 Index,193D1698 Index
Tonga,8.65,0,7.14,0,1.52,0,5.62,866D1193 Index,193D1866 Index
Togo,8.4,0,0.48,0,7.92,0,-7.43,742D1193 Index,193D1742 Index
Cameroon,7.91,0,6.89,0,1.02,0,5.87,622D1193 Index,193D1622 Index
Cuba,6.8,0,0.23,0,6.57,0,-6.34,928D1193 Index,193D1928 Index
Other Countries,6.8,0,0.23,0,6.57,0,-6.34,910D1193 Index,193D1910 Index
Seychelles,5.78,0,4.3,0,1.48,0,2.82,718D1193 Index,193D1718 Index
Suriname,5.5,0,4.95,0,0.55,0,4.4,366D1193 Index,193D1366 Index
Angola,4.46,0,4.36,0,0.09,0,4.27,614D1193 Index,193D1614 Index
Barbados,4.37,0,3.06,0,1.31,0,1.76,316D1193 Index,193D1316 Index
Guyana,4.37,0,3.97,0,0.39,0,3.58,336D1193 Index,193D1336 Index
Belize,4.26,0,0.09,0,4.18,0,-4.09,339D1193 Index,193D1339 Index
Moldova,4.21,0,1.2,0,3.01,0,-1.81,921D1193 Index,193D1921 Index
Armenia,4.07,0,3.03,0,1.04,0,1.99,911D1193 Index,193D1911 Index
Albania,4.04,0,1.43,0,2.62,0,-1.19,914D1193 Index,193D1914 Index
Sierra Leone,3.52,0,1.85,0,1.68,0,0.17,724D1193 Index,193D1724 Index
Liberia,3.47,0,3.46,0,0.01,0,3.45,668D1193 Index,193D1668 Index
Rwanda,3.02,0,2.46,0,0.55,0,1.91,714D1193 Index,193D1714 Index
Paraguay,2.96,0,1.3,0,1.66,0,-0.35,288D1193 Index,193D1288 Index
St. Vincent & Grens.,2.11,0,2.1,0,0,0,2.1,364I1193 Index,193D1364 Index
Kyrgyzstan,2.06,0,2.03,0,0.03,0,2,917D1193 Index,193D1917 Index
Niger,2,0,0.76,0,1.24,0,-0.48,692D1193 Index,193D1692 Index
Haiti,1.9,0,0.12,0,1.78,0,-1.66,263D1193 Index,193D1263 Index
Bahamas,1.88,0,0.72,0,1.16,0,-0.44,313D1193 Index,193D1313 Index
Burundi,1.63,0,1.05,0,0.58,0,0.48,618D1193 Index,193D1618 Index
St. Lucia,1.55,0,1.55,0,0,0,1.54,362D1193 Index,193D1362 Index
Venezuela,1.51,0,0.57,0,0.93,0,-0.36,299D1193 Index,193D1299 Index
Malawi,1.34,0,1.34,0,0.01,0,1.33,676D1193 Index,193D1676 Index
Montenegro,1.06,0,0.53,0,0.53,0,0,943D1193 Index,193D1943 Index
St. Kitts And Nevis,1.03,0,0.93,0,0.09,0,0.84,361D1193 Index,193D1361 Index
Bermuda,0.95,0,0.83,0,0.12,0,0.72,319D1193 Index,193D1319 Index
Somalia,0.7,0,0.58,0,0.11,0,0.47,726D1193 Index,193D1726 Index
Equatorial Guinea,0.62,0,0.62,0,0,0,0.62,642D1193 Index,193D1642 Index
Chad,0.62,0,0.29,0,0.33,0,-0.03,628D1193 Index,193D1628 Index
Djibouti,0.46,0,0.07,0,0.39,0,-0.32,611D1193 Index,193D1611 Index
Grenada,0.4,0,0.28,0,0.12,0,0.16,328D1193 Index,193D1328 Index
Netherlands Antilles,0.38,0,0.19,0,0.19,0,-0.01,353D1193 Index,193D1353 Index
Dominica,0.21,0,0.15,0,0.06,0,0.09,321D1193 Index,193D1321 Index
Central African Rep.,0.15,0,0.03,0,0.12,0,-0.1,626D1193 Index,193D1626 Index
Tajikistan,0.15,0,0.14,0,0.01,0,0.13,923D1193 Index,193D1923 Index
Comoros,0.12,0,0.06,0,0.05,0,0.01,632D1193 Index,193D1632 Index
Gambia,0.12,0,0.07,0,0.05,0,0.01,648D1193 Index,193D1648 Index
Cape Verde,0.03,0,0,0,0.03,0,-0.02,624D1193 Index,193D1624 Index
Sao Tome & Principe,0.02,0,0.01,0,0.01,0,0,716D1193 Index,193D1716 Index
