Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Central African Rep.,0.3,0,0.03,0,0.27,0,-0.25,626D1456 Index,456D1626 Index
Mongolia,0.28,0,0,0,0.28,0,-0.28,948D1456 Index,456D1948 Index
Equatorial Guinea,0.28,0,0.12,0,0.16,0,-0.04,642D1456 Index,456D1642 Index
Jamaica,0.24,0,0.15,0,0.09,0,0.07,343D1456 Index,456D1343 Index
St. Lucia,0.19,0,0.14,0,0.05,0,0.1,362D1456 Index,456D1362 Index
Bermuda,0.16,0,0.11,0,0.05,0,0.06,319D1456 Index,456D1319 Index
Barbados,0.1,0,0.07,0,0.02,0,0.05,316D1456 Index,456D1316 Index
Faeroe Islands,0.07,0,0.02,0,0.04,0,-0.02,816D1456 Index,456D1816 Index
Vanuatu,0.07,0,0.04,0,0.02,0,0.02,846D1456 Index,456D1846 Index
Solomon Islands,0.05,0,0.03,0,0.01,0,0.02,813D1456 Index,456D1813 Index
New Caledonia,0.02,0,0.02,0,0,0,0.02,839D1456 Index,456D1839 Index
St. Vincent & Grens.,0.01,0,0,0,0,0,0,364I1456 Index,456D1364 Index
Belize,0.01,0,0,0,0,0,0,339D1456 Index,456D1339 Index
Grenada,0,0,0,0,0,0,0,328D1456 Index,456D1328 Index
