Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Gabon,6.91,0,0.76,0,6.15,0,-5.39,646D1456 Index,456D1646 Index
Honduras,6.26,0,0.95,0,5.32,0,-4.37,268D1456 Index,456D1268 Index
Congo,5.03,0,3.48,0,1.55,0,1.93,634D1456 Index,456D1634 Index
Armenia,4.73,0,3.42,0,1.31,0,2.11,911D1456 Index,456D1911 Index
Guinea-Bissau,4.58,0,4.58,0,0,0,4.58,654D1456 Index,456D1654 Index
Maldives,3.82,0,1.3,0,2.52,0,-1.22,556D1456 Index,456D1556 Index
Burkina Faso,2.92,0,2.92,0,0,0,2.92,748D1456 Index,456D1748 Index
Iceland,2.85,0,1.65,0,1.2,0,0.45,176D1456 Index,456D1176 Index
Seychelles,2.78,0,2.68,0,0.1,0,2.58,718D1456 Index,456D1718 Index
Cuba,2.77,0,0.68,0,2.09,0,-1.41,928D1456 Index,456D1928 Index
Nicaragua,2.71,0,1.94,0,0.76,0,1.18,278D1456 Index,456D1278 Index
Brunei Darussalam,2.6,0,2.13,0,0.47,0,1.67,516D1456 Index,456D1516 Index
Mali,2.55,0,2.37,0,0.17,0,2.2,678D1456 Index,456D1678 Index
Aruba,2.35,0,0.01,0,2.33,0,-2.32,314D1456 Index,456D1314 Index
Zimbabwe,2.26,0,0.85,0,1.41,0,-0.56,698D1456 Index,456D1698 Index
Bermuda,2.19,0,0.11,0,2.08,0,-1.97,319D1456 Index,456D1319 Index
Comoros,1.89,0,0.81,0,1.07,0,-0.26,632D1456 Index,456D1632 Index
Venezuela,1.83,0,1.27,0,0.56,0,0.71,299D1456 Index,456D1299 Index
Fiji,1.68,0,0.78,0,0.91,0,-0.13,819D1456 Index,456D1819 Index
Chad,1.67,0,1.66,0,0.01,0,1.65,628D1456 Index,456D1628 Index
Mongolia,1.64,0,0.31,0,1.33,0,-1.02,948D1456 Index,456D1948 Index
Niger,1.57,0,1.52,0,0.06,0,1.46,692D1456 Index,456D1692 Index
Benin,1.49,0,0.87,0,0.63,0,0.24,638D1456 Index,456D1638 Index
Moldova,1.36,0,0.22,0,1.14,0,-0.92,921D1456 Index,456D1921 Index
Bolivia,1.09,0,0.6,0,0.49,0,0.11,218D1456 Index,456D1218 Index
Panama,1.02,0,0.17,0,0.86,0,-0.69,283D1456 Index,456D1283 Index
Trinidad And Tobago,0.92,0,0.46,0,0.47,0,-0.01,369D1456 Index,456D1369 Index
Haiti,0.88,0,0.12,0,0.76,0,-0.64,263D1456 Index,456D1263 Index
Guyana,0.82,0,0.21,0,0.61,0,-0.4,336D1456 Index,456D1336 Index
Gambia,0.66,0,0.66,0,0.01,0,0.65,648D1456 Index,456D1648 Index
Kyrgyzstan,0.66,0,0.31,0,0.35,0,-0.04,917D1456 Index,456D1917 Index
Belize,0.59,0,0.02,0,0.57,0,-0.55,339D1456 Index,456D1339 Index
Laos,0.53,0,0.1,0,0.42,0,-0.32,544D1456 Index,456D1544 Index
Central African Rep.,0.45,0,0.01,0,0.44,0,-0.43,626D1456 Index,456D1626 Index
St. Lucia,0.42,0,0.04,0,0.38,0,-0.34,362D1456 Index,456D1362 Index
Cape Verde,0.38,0,0.07,0,0.31,0,-0.23,624D1456 Index,456D1624 Index
Faeroe Islands,0.29,0,0.02,0,0.27,0,-0.24,816D1456 Index,456D1816 Index
Samoa,0.27,0,0,0,0.27,0,-0.27,862D1456 Index,456D1862 Index
Bahamas,0.26,0,0,0,0.26,0,-0.26,313D1456 Index,456D1313 Index
Grenada,0.2,0,0,0,0.2,0,-0.2,328D1456 Index,456D1328 Index
Jamaica,0.16,0,0.06,0,0.1,0,-0.05,343D1456 Index,456D1343 Index
Barbados,0.12,0,0.04,0,0.07,0,-0.03,316D1456 Index,456D1316 Index
Netherlands Antilles,0.09,0,0.09,0,0,0,0.09,353D1456 Index,456D1353 Index
Vanuatu,0.08,0,0.04,0,0.04,0,0,846D1456 Index,456D1846 Index
Suriname,0.08,0,0.05,0,0.03,0,0.02,366D1456 Index,456D1366 Index
Tajikistan,0.08,0,0.08,0,0,0,0.08,923D1456 Index,456D1923 Index
Greenland,0.06,0,0,0,0.06,0,-0.05,326D1456 Index,456D1326 Index
New Caledonia,0.05,0,0.02,0,0.04,0,-0.02,839D1456 Index,456D1839 Index
St. Vincent & Grens.,0.01,0,0.01,0,0,0,0.01,364I1456 Index,456D1364 Index
Equatorial Guinea,0,0,0,0,0,0,0,642D1456 Index,456D1642 Index
Papua New Guinea,0,0,0,0,0,0,0,853D1456 Index,456D1853 Index
Solomon Islands,0,0,0,0,0,0,0,813D1456 Index,456D1813 Index
