Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Canada,9998.31,0.79,6913.84,1.14,3084.47,0.47,3829.37,156D1132 Index,132D1156 Index
South Korea,9652.1,0.76,5836.72,0.96,3815.38,0.58,2021.34,542D1132 Index,132D1542 Index
Algeria,9486.11,0.75,4827.93,0.79,4658.18,0.71,169.75,612D1132 Index,132D1612 Index
Romania,9299.58,0.74,4751.95,0.78,4547.63,0.69,204.32,968D1132 Index,132D1968 Index
Slovakia,9105.36,0.72,3705.04,0.61,5400.32,0.82,-1695.28,936D1132 Index,132D1936 Index
Hungary,8708.4,0.69,4407.49,0.73,4300.91,0.66,106.58,944D1132 Index,132D1944 Index
United Arab Emirates,8495.99,0.67,6764,1.11,1731.99,0.26,5032.01,466D1132 Index,132D1466 Index
Tunisia,7969.97,0.63,3065.2,0.5,4904.77,0.75,-1839.57,744D1132 Index,132D1744 Index
Hong Kong,7518.54,0.6,6693.39,1.1,825.15,0.13,5868.24,532D1132 Index,132D1532 Index
Denmark,7352.7,0.58,3035.92,0.5,4316.78,0.66,-1280.86,128D1132 Index,132D1128 Index
Brazil,6674.57,0.53,3682.16,0.61,2992.41,0.46,689.75,223D1132 Index,132D1223 Index
Mexico,6451.69,0.51,4662.82,0.77,1788.87,0.27,2873.95,273D1132 Index,132D1273 Index
Vietnam,5941.9,0.47,1594.65,0.26,4347.25,0.66,-2752.6,582D1132 Index,132D1582 Index
Australia,5537,0.44,4481.41,0.74,1055.59,0.16,3425.82,193D1132 Index,132D1193 Index
Luxembourg,5338.74,0.42,2629.01,0.43,2709.73,0.41,-80.72,137D1132 Index,132D1137 Index
Thailand,5175.43,0.41,3077.11,0.51,2098.32,0.32,978.79,578D1132 Index,132D1578 Index
Norway,4924.77,0.39,2837.68,0.47,2087.09,0.32,750.59,142D1132 Index,132D1142 Index
Finland,4789.36,0.38,2308.31,0.38,2481.05,0.38,-172.74,172D1132 Index,132D1172 Index
Nigeria,4688.43,0.37,290.88,0.05,4397.55,0.67,-4106.67,694D1132 Index,132D1694 Index
Malaysia,4573.52,0.36,2623.09,0.43,1950.43,0.3,672.66,548D1132 Index,132D1548 Index
Kazakhstan,4222.13,0.33,695.66,0.11,3526.47,0.54,-2830.81,916D1132 Index,132D1916 Index
Greece,3922.89,0.31,2717.35,0.45,1205.54,0.18,1511.81,174D1132 Index,132D1174 Index
Israel,3336.07,0.26,2042.1,0.34,1293.97,0.2,748.13,436D1132 Index,132D1436 Index
Slovenia,3255.46,0.26,1323.32,0.22,1932.14,0.3,-608.82,961D1132 Index,132D1961 Index
South Africa,2927.71,0.23,2112.67,0.35,815.04,0.12,1297.63,199D1132 Index,132D1199 Index
Chile,2640.65,0.21,1745.37,0.29,895.28,0.14,850.09,228D1132 Index,132D1228 Index
Indonesia,2630.97,0.21,1434.2,0.24,1196.77,0.18,237.43,536D1132 Index,132D1536 Index
Angola,2513.52,0.2,2002.33,0.33,511.19,0.08,1491.14,614D1132 Index,132D1614 Index
Egypt,2484.21,0.2,1765.26,0.29,718.95,0.11,1046.31,469D1132 Index,132D1469 Index
Philippines,2463.49,0.2,1598.65,0.26,864.84,0.13,733.81,566D1132 Index,132D1566 Index
Bangladesh,2402.37,0.19,276.77,0.05,2125.6,0.32,-1848.83,513D1132 Index,132D1513 Index
Bulgaria,2318.78,0.18,1132.6,0.19,1186.18,0.18,-53.58,918D1132 Index,132D1918 Index
Ukraine,2308.39,0.18,1652.8,0.27,655.59,0.1,997.21,926D1132 Index,132D1926 Index
Cote D Ivoire,2052.65,0.16,1125.84,0.19,926.81,0.14,199.03,662D1132 Index,132D1662 Index
Lithuania,1950.92,0.15,1167.07,0.19,783.85,0.12,383.22,946D1132 Index,132D1946 Index
Libya,1814.17,0.14,212.13,0.03,1602.04,0.24,-1389.92,672D1132 Index,132D1672 Index
Colombia,1683.49,0.13,1426.04,0.23,257.45,0.04,1168.59,233D1132 Index,132D1233 Index
Qatar,1656.35,0.13,888.97,0.15,767.39,0.12,121.58,453D1132 Index,132D1453 Index
Iraq,1497.32,0.12,491.71,0.08,1005.61,0.15,-513.9,433D1132 Index,132D1433 Index
Senegal,1446.96,0.11,1366.6,0.22,80.36,0.01,1286.24,722D1132 Index,132D1722 Index
Argentina,1258.12,0.1,884.91,0.15,373.21,0.06,511.7,213D1132 Index,132D1213 Index
Serbia,1241.23,0.1,785.08,0.13,456.15,0.07,328.94,942D1132 Index,132D1942 Index
Macau,1168.41,0.09,1161.09,0.19,7.32,0,1153.77,546D1132 Index,132D1546 Index
Croatia,1136.66,0.09,762.71,0.13,373.94,0.06,388.77,960D1132 Index,132D1960 Index
Ethiopia,1033.63,0.08,994.71,0.16,38.92,0.01,955.79,644D1132 Index,132D1644 Index
New Zealand,1033.11,0.08,796.89,0.13,236.22,0.04,560.67,196D1132 Index,132D1196 Index
Madagascar,1004.06,0.08,363.58,0.06,640.49,0.1,-276.91,674D1132 Index,132D1674 Index
Pakistan,981.84,0.08,419.57,0.07,562.27,0.09,-142.69,564D1132 Index,132D1564 Index
Azerbaijan,968.37,0.08,250.73,0.04,717.64,0.11,-466.92,912D1132 Index,132D1912 Index
Malta,906.89,0.07,516.07,0.08,390.82,0.06,125.25,181D1132 Index,132D1181 Index
Lebanon,853.04,0.07,783.53,0.13,69.51,0.01,714.02,446D1132 Index,132D1446 Index
Estonia,811.51,0.06,393.49,0.06,418.02,0.06,-24.53,939D1132 Index,132D1939 Index
New Caledonia,804.04,0.06,784.01,0.13,20.03,0,763.98,839D1132 Index,132D1839 Index
Peru,771.54,0.06,347.69,0.06,423.84,0.06,-76.15,293D1132 Index,132D1293 Index
Gabon,747.5,0.06,576.24,0.09,171.26,0.03,404.98,646D1132 Index,132D1646 Index
Latvia,709.33,0.06,456.89,0.08,252.44,0.04,204.45,941D1132 Index,132D1941 Index
Cameroon,701.35,0.06,492.18,0.08,209.18,0.03,283,622D1132 Index,132D1622 Index
Cambodia,688.79,0.05,100.66,0.02,588.14,0.09,-487.48,522D1132 Index,132D1522 Index
Mauritius,651.2,0.05,392.81,0.06,258.4,0.04,134.41,684D1132 Index,132D1684 Index
Niger,603.15,0.05,547.44,0.09,55.71,0.01,491.74,692D1132 Index,132D1692 Index
Ghana,600.63,0.05,158.3,0.03,442.32,0.07,-284.02,652D1132 Index,132D1652 Index
Bahrain,583.38,0.05,305.09,0.05,278.29,0.04,26.79,419D1132 Index,132D1419 Index
Myanmar,557.93,0.04,310.06,0.05,247.88,0.04,62.19,518D1132 Index,132D1518 Index
Oman,554.85,0.04,430.84,0.07,124.01,0.02,306.83,449D1132 Index,132D1449 Index
Kuwait,499.64,0.04,257.03,0.04,242.62,0.04,14.41,443D1132 Index,132D1443 Index
Ecuador,453.02,0.04,159.2,0.03,293.82,0.04,-134.62,248D1132 Index,132D1248 Index
Iran,450.55,0.04,430.26,0.07,20.29,0,409.97,429D1132 Index,132D1429 Index
Jordan,446.42,0.04,424.74,0.07,21.68,0,403.05,439D1132 Index,132D1439 Index
Belarus,443.15,0.04,345.87,0.06,97.29,0.01,248.58,913D1132 Index,132D1913 Index
Sri Lanka,416.48,0.03,220.52,0.04,195.96,0.03,24.56,524D1132 Index,132D1524 Index
Mali,410.76,0.03,401.05,0.07,9.71,0,391.35,678D1132 Index,132D1678 Index
"Congo, Democratic Republic",405.9,0.03,328.78,0.05,77.12,0.01,251.65,636D1132 Index,132D1636 Index
Fiji,390.22,0.03,386.42,0.06,3.8,0,382.62,819D1132 Index,132D1819 Index
Cyprus,384.3,0.03,290.99,0.05,93.31,0.01,197.68,423D1132 Index,132D1423 Index
Mauritania,376.21,0.03,274,0.05,102.21,0.02,171.8,682D1132 Index,132D1682 Index
Congo,362.82,0.03,336.83,0.06,26,0,310.83,634D1132 Index,132D1634 Index
Bosnia and Herzegovina,355.98,0.03,246.7,0.04,109.28,0.02,137.42,963D1132 Index,132D1963 Index
Kenya,326.8,0.03,233.34,0.04,93.47,0.01,139.87,664D1132 Index,132D1664 Index
Burkina Faso,325.17,0.03,301.48,0.05,23.69,0,277.79,748D1132 Index,132D1748 Index
Cuba,295.93,0.02,274.76,0.05,21.17,0,253.59,928D1132 Index,132D1928 Index
Other Countries,295.93,0.02,274.76,0.05,21.17,0,253.59,910D1132 Index,132D1910 Index
Togo,267.2,0.02,144.72,0.02,122.48,0.02,22.24,742D1132 Index,132D1742 Index
Benin,257.8,0.02,255.55,0.04,2.25,0,253.31,638D1132 Index,132D1638 Index
Trinidad And Tobago,250.16,0.02,34.29,0.01,215.87,0.03,-181.57,369D1132 Index,132D1369 Index
Guinea,245.6,0.02,193.92,0.03,51.68,0.01,142.23,656D1132 Index,132D1656 Index
Dominican Republic,240.85,0.02,203.15,0.03,37.71,0.01,165.44,243D1132 Index,132D1243 Index
Djibouti,236.44,0.02,234.62,0.04,1.82,0,232.8,611D1132 Index,132D1611 Index
Seychelles,228.62,0.02,114.22,0.02,114.41,0.02,-0.19,718D1132 Index,132D1718 Index
Bolivia,204.7,0.02,175.87,0.03,28.83,0,147.05,218D1132 Index,132D1218 Index
Macedonia,199.1,0.02,142.79,0.02,56.31,0.01,86.47,962D1132 Index,132D1962 Index
Georgia,192.78,0.02,165.94,0.03,26.84,0,139.1,915D1132 Index,132D1915 Index
Chad,187.87,0.01,105.82,0.02,82.05,0.01,23.77,628D1132 Index,132D1628 Index
Uruguay,187.31,0.01,129.87,0.02,57.44,0.01,72.44,298D1132 Index,132D1298 Index
Moldova,186.74,0.01,147.01,0.02,39.73,0.01,107.28,921D1132 Index,132D1921 Index
Costa Rica,181.67,0.01,123.35,0.02,58.32,0.01,65.04,238D1132 Index,132D1238 Index
Iceland,175.75,0.01,157.45,0.03,18.31,0,139.14,176D1132 Index,132D1176 Index
Albania,167.69,0.01,130.26,0.02,37.44,0.01,92.82,914D1132 Index,132D1914 Index
Panama,166.07,0.01,153.76,0.03,12.3,0,141.46,283D1132 Index,132D1283 Index
Uzbekistan,138.99,0.01,133.57,0.02,5.42,0,128.15,927D1132 Index,132D1927 Index
Honduras,133.24,0.01,55.27,0.01,77.97,0.01,-22.69,268D1132 Index,132D1268 Index
Mozambique,130.54,0.01,42.81,0.01,87.73,0.01,-44.91,688D1132 Index,132D1688 Index
Syria,127.32,0.01,122.66,0.02,4.66,0,118,463D1132 Index,132D1463 Index
Paraguay,124.65,0.01,100.2,0.02,24.44,0,75.76,288D1132 Index,132D1288 Index
Turkmenistan,121.53,0.01,117.63,0.02,3.9,0,113.73,925D1132 Index,132D1925 Index
Guatemala,118.96,0.01,75.14,0.01,43.82,0.01,31.32,258D1132 Index,132D1258 Index
Tanzania,112.58,0.01,86.43,0.01,26.15,0,60.28,738D1132 Index,132D1738 Index
Venezuela,102.95,0.01,23.45,0,79.5,0.01,-56.05,299D1132 Index,132D1299 Index
Liberia,96.71,0.01,4.49,0,92.22,0.01,-87.73,668D1132 Index,132D1668 Index
Sudan,92.6,0.01,41.52,0.01,51.08,0.01,-9.56,732D1132 Index,132D1732 Index
Nepal,89.69,0.01,76.05,0.01,13.64,0,62.41,558D1132 Index,132D1558 Index
Armenia,88.26,0.01,84.12,0.01,4.13,0,79.99,911D1132 Index,132D1911 Index
Central African Rep.,75.79,0.01,70.33,0.01,5.46,0,64.87,626D1132 Index,132D1626 Index
El Salvador,75.37,0.01,65.01,0.01,10.36,0,54.65,253D1132 Index,132D1253 Index
Maldives,74.53,0.01,46.52,0.01,28.01,0,18.52,556D1132 Index,132D1556 Index
Zimbabwe,73.97,0.01,18.22,0,55.75,0.01,-37.52,698D1132 Index,132D1698 Index
Jamaica,71.31,0.01,47.97,0.01,23.35,0,24.62,343D1132 Index,132D1343 Index
Montenegro,68.49,0.01,66.35,0.01,2.14,0,64.21,943D1132 Index,132D1943 Index
Nicaragua,65.08,0.01,24.54,0,40.55,0.01,-16.01,278D1132 Index,132D1278 Index
Bahamas,61.91,0,29.27,0,32.64,0,-3.36,313D1132 Index,132D1313 Index
Haiti,58.13,0,43.68,0.01,14.45,0,29.24,263D1132 Index,132D1263 Index
Comoros,46.11,0,30.59,0.01,15.52,0,15.07,632D1132 Index,132D1632 Index
Suriname,43.57,0,4.86,0,38.71,0.01,-33.85,366D1132 Index,132D1366 Index
Equatorial Guinea,43.26,0,39.33,0.01,3.93,0,35.4,642D1132 Index,132D1642 Index
Mongolia,42.57,0,37.35,0.01,5.22,0,32.12,948D1132 Index,132D1948 Index
Peoples Democratic Republic of Yemen,38.87,0,37.9,0.01,0.97,0,36.94,474D1132 Index,132D1474 Index
Kyrgyzstan,38.19,0,37.67,0.01,0.52,0,37.16,917D1132 Index,132D1917 Index
Uganda,37.6,0,29.59,0,8.01,0,21.57,746D1132 Index,132D1746 Index
Papua New Guinea,36.7,0,11.01,0,25.68,0,-14.67,853D1132 Index,132D1853 Index
Zambia,34.93,0,28.67,0,6.26,0,22.41,754D1132 Index,132D1754 Index
Rwanda,34.19,0,29.54,0,4.64,0,24.9,714D1132 Index,132D1714 Index
Barbados,26.99,0,20.49,0,6.5,0,14,316D1132 Index,132D1316 Index
Brunei Darussalam,26.13,0,25.84,0,0.29,0,25.54,516D1132 Index,132D1516 Index
Laos,23.92,0,11.77,0,12.15,0,-0.38,544D1132 Index,132D1544 Index
Tajikistan,22.85,0,5.59,0,17.26,0,-11.67,923D1132 Index,132D1923 Index
Guyana,21.61,0,3.65,0,17.96,0,-14.3,336D1132 Index,132D1336 Index
Malawi,18.24,0,16.18,0,2.06,0,14.12,676D1132 Index,132D1676 Index
Faeroe Islands,17.05,0,16.93,0,0.12,0,16.81,816D1132 Index,132D1816 Index
Cape Verde,15.52,0,15.38,0,0.14,0,15.25,624D1132 Index,132D1624 Index
Burundi,15.22,0,12.49,0,2.73,0,9.77,618D1132 Index,132D1618 Index
Somalia,14.58,0,10.39,0,4.19,0,6.2,726D1132 Index,132D1726 Index
Solomon Islands,13.82,0,13.45,0,0.37,0,13.08,813D1132 Index,132D1813 Index
St. Lucia,13.23,0,11.83,0,1.41,0,10.42,362D1132 Index,132D1362 Index
Sierra Leone,12.87,0,11.5,0,1.37,0,10.13,724D1132 Index,132D1724 Index
Bermuda,11.61,0,4.14,0,7.47,0,-3.32,319D1132 Index,132D1319 Index
Aruba,8.38,0,8.21,0,0.17,0,8.04,314D1132 Index,132D1314 Index
Afghanistan,8.07,0,6.61,0,1.46,0,5.14,512D1132 Index,132D1512 Index
Gambia,6.25,0,5.17,0,1.08,0,4.09,648D1132 Index,132D1648 Index
Tonga,5.78,0,5.74,0,0.04,0,5.71,866D1132 Index,132D1866 Index
St. Vincent & Grens.,5.76,0,3.25,0,2.5,0,0.75,364I1132 Index,132D1364 Index
Vanuatu,5.62,0,5.52,0,0.11,0,5.41,846D1132 Index,132D1846 Index
Dominica,5.19,0,3.41,0,1.78,0,1.63,321D1132 Index,132D1321 Index
Greenland,4.73,0,4.66,0,0.07,0,4.59,326D1132 Index,132D1326 Index
Grenada,4.36,0,2.47,0,1.89,0,0.57,328D1132 Index,132D1328 Index
Guinea-Bissau,3.85,0,3.65,0,0.2,0,3.45,654D1132 Index,132D1654 Index
Sao Tome & Principe,3.21,0,0.92,0,2.29,0,-1.37,716D1132 Index,132D1716 Index
Belize,2.58,0,0.95,0,1.62,0,-0.67,339D1132 Index,132D1339 Index
St. Kitts And Nevis,1.17,0,0.6,0,0.57,0,0.03,361D1132 Index,132D1361 Index
Samoa,0.05,0,0.05,0,0,0,0.05,862D1132 Index,132D1862 Index
