Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Burkina Faso,123.97,0.01,83.31,0.01,40.66,0.01,42.65,748D1158 Index,158D1748 Index
Senegal,111.47,0.01,99.82,0.01,11.65,0,88.17,722D1158 Index,158D1722 Index
Belarus,108.01,0.01,84.36,0.01,23.65,0,60.7,913D1158 Index,158D1913 Index
Croatia,93.99,0.01,28.99,0,65,0.01,-36.01,960D1158 Index,158D1960 Index
Bahamas,88.36,0.01,35.81,0.01,52.55,0.01,-16.75,313D1158 Index,158D1313 Index
Malawi,86.88,0.01,72.26,0.01,14.62,0,57.64,676D1158 Index,158D1676 Index
Cyprus,85.3,0.01,84.27,0.01,1.03,0,83.23,423D1158 Index,158D1423 Index
Dominica,85.14,0.01,6.05,0,79.08,0.01,-73.03,321D1158 Index,158D1321 Index
Latvia,82.44,0.01,22.84,0,59.6,0.01,-36.76,941D1158 Index,158D1941 Index
Greenland,76.8,0.01,2.83,0,73.97,0.01,-71.14,326D1158 Index,158D1326 Index
Togo,76.56,0.01,73.17,0.01,3.4,0,69.77,742D1158 Index,158D1742 Index
Vanuatu,74.12,0.01,14.03,0,60.09,0.01,-46.07,846D1158 Index,158D1846 Index
Liberia,71.33,0.01,71.32,0.01,0.01,0,71.31,668D1158 Index,158D1668 Index
Suriname,70.88,0.01,65.16,0.01,5.72,0,59.43,366D1158 Index,158D1366 Index
Cuba,70.46,0.01,51.15,0.01,19.32,0,31.83,928D1158 Index,158D1928 Index
Other Countries,70.46,0.01,51.15,0.01,19.32,0,31.83,910D1158 Index,158D1910 Index
Nepal,68.3,0.01,52.39,0.01,15.92,0,36.47,558D1158 Index,158D1558 Index
Armenia,68.06,0.01,57.52,0.01,10.54,0,46.97,911D1158 Index,158D1911 Index
Macedonia,67.14,0,56.61,0.01,10.53,0,46.08,962D1158 Index,158D1962 Index
Bosnia and Herzegovina,66.78,0,60.01,0.01,6.77,0,53.25,963D1158 Index,158D1963 Index
Libya,66.37,0,61.76,0.01,4.6,0,57.16,672D1158 Index,158D1672 Index
Niger,66.13,0,65.86,0.01,0.27,0,65.59,692D1158 Index,158D1692 Index
Kyrgyzstan,64.13,0,61.44,0.01,2.69,0,58.74,917D1158 Index,158D1917 Index
Zimbabwe,62.78,0,45.81,0.01,16.96,0,28.85,698D1158 Index,158D1698 Index
Bermuda,62.15,0,62.14,0.01,0.01,0,62.13,319D1158 Index,158D1319 Index
Guyana,61.02,0,56.05,0.01,4.98,0,51.07,336D1158 Index,158D1336 Index
Seychelles,60.58,0,12.87,0,47.71,0.01,-34.84,718D1158 Index,158D1718 Index
Rwanda,58.62,0,54.8,0.01,3.82,0,50.98,714D1158 Index,158D1714 Index
Moldova,56.59,0,42.05,0.01,14.53,0,27.52,921D1158 Index,158D1921 Index
Mali,48.59,0,48.41,0.01,0.18,0,48.23,678D1158 Index,158D1678 Index
Sierra Leone,40.85,0,39.91,0.01,0.94,0,38.96,724D1158 Index,158D1724 Index
Haiti,40.04,0,37.13,0.01,2.91,0,34.22,263D1158 Index,158D1263 Index
Barbados,34.58,0,34.52,0,0.07,0,34.45,316D1158 Index,158D1316 Index
Turkmenistan,28.56,0,28.47,0,0.09,0,28.39,925D1158 Index,158D1925 Index
Maldives,27.4,0,16.89,0,10.51,0,6.38,556D1158 Index,158D1556 Index
Tonga,27.3,0,24.77,0,2.52,0,22.25,866D1158 Index,158D1866 Index
Albania,24.57,0,17.84,0,6.73,0,11.1,914D1158 Index,158D1914 Index
Solomon Islands,24.33,0,15.41,0,8.92,0,6.49,813D1158 Index,158D1813 Index
Tajikistan,23.66,0,21.45,0,2.22,0,19.23,923D1158 Index,158D1923 Index
Montenegro,21.82,0,18.38,0,3.44,0,14.94,943D1158 Index,158D1943 Index
Samoa,20.03,0,19.14,0,0.89,0,18.25,862D1158 Index,158D1862 Index
Djibouti,19.48,0,18.74,0,0.74,0,18,611D1158 Index,158D1611 Index
Central African Rep.,19.32,0,17.82,0,1.5,0,16.31,626D1158 Index,158D1626 Index
Burundi,16.62,0,15.32,0,1.3,0,14.02,618D1158 Index,158D1618 Index
Guinea,15.67,0,15.53,0,0.13,0,15.4,656D1158 Index,158D1656 Index
Netherlands Antilles,12.68,0,12.1,0,0.58,0,11.52,353D1158 Index,158D1353 Index
St. Lucia,11.35,0,11.34,0,0.01,0,11.34,362D1158 Index,158D1362 Index
Belize,10.29,0,5.43,0,4.86,0,0.57,339D1158 Index,158D1339 Index
St. Vincent & Grens.,10.28,0,8.29,0,1.98,0,6.31,364I1158 Index,158D1364 Index
Aruba,10.11,0,10.11,0,0,0,10.11,314D1158 Index,158D1314 Index
St. Kitts And Nevis,9.1,0,9.1,0,0.01,0,9.09,361D1158 Index,158D1361 Index
Syria,8.87,0,8.09,0,0.78,0,7.31,463D1158 Index,158D1463 Index
Grenada,8.67,0,8.66,0,0.01,0,8.65,328D1158 Index,158D1328 Index
Cape Verde,7.68,0,7.65,0,0.03,0,7.62,624D1158 Index,158D1624 Index
Faeroe Islands,7.39,0,7.39,0,0,0,7.39,816D1158 Index,158D1816 Index
Somalia,7.23,0,5.75,0,1.48,0,4.27,726D1158 Index,158D1726 Index
Benin,4.74,0,3.71,0,1.03,0,2.68,638D1158 Index,158D1638 Index
Comoros,3.42,0,3.39,0,0.03,0,3.36,632D1158 Index,158D1632 Index
Sao Tome & Principe,3.18,0,3.17,0,0,0,3.17,716D1158 Index,158D1716 Index
Gambia,1.08,0,1.03,0,0.06,0,0.97,648D1158 Index,158D1648 Index
Guinea-Bissau,0.61,0,0.03,0,0.58,0,-0.54,654D1158 Index,158D1654 Index
North Korea,0,0,0,0,0,0,0,954D1158 Index,158D1954 Index
