Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
United Arab Emirates,25924.72,0.62,20917.3,1.28,5007.42,0.2,15909.88,466D1111 Index,111D1466 Index
Chile,25389.3,0.61,14022.9,0.86,11366.4,0.45,2656.5,228D1111 Index,111D1228 Index
Turkey,23332.7,0.56,12995.8,0.8,10336.9,0.41,2658.9,186D1111 Index,111D1186 Index
Philippines,20417.59,0.49,7820.19,0.48,12597.4,0.5,-4777.21,566D1111 Index,111D1566 Index
Venezuela,18127.1,0.43,4956.7,0.3,13170.4,0.52,-8213.7,299D1111 Index,111D1299 Index
Austria,18088.16,0.43,4594.96,0.28,13493.2,0.53,-8898.24,122D1111 Index,111D1122 Index
Peru,17608.28,0.42,9724.89,0.6,7883.39,0.31,1841.5,293D1111 Index,111D1293 Index
Sweden,16071.32,0.38,4664.12,0.29,11407.2,0.45,-6743.08,144D1111 Index,111D1144 Index
Dominican Republic,15535.36,0.37,10226.2,0.63,5309.16,0.21,4917.04,243D1111 Index,111D1243 Index
South Africa,14345.19,0.34,5875.4,0.36,8469.79,0.33,-2594.39,199D1111 Index,111D1199 Index
Poland,13381.58,0.32,5338.32,0.33,8043.26,0.32,-2704.94,964D1111 Index,111D1964 Index
Iraq,13264.19,0.32,1391.99,0.09,11872.2,0.47,-10480.21,433D1111 Index,111D1433 Index
Norway,13168.64,0.32,6425.93,0.39,6742.71,0.27,-316.78,142D1111 Index,111D1142 Index
Argentina,12539.51,0.3,7678.07,0.47,4861.44,0.19,2816.63,213D1111 Index,111D1213 Index
Ecuador,12253.47,0.29,5519.94,0.34,6733.53,0.26,-1213.59,248D1111 Index,111D1248 Index
Denmark,11862.24,0.28,2963.8,0.18,8898.44,0.35,-5934.64,128D1111 Index,111D1128 Index
Guatemala,11673.55,0.28,7464.83,0.46,4208.72,0.17,3256.11,258D1111 Index,111D1258 Index
Costa Rica,11486.26,0.28,6607.56,0.4,4878.7,0.19,1728.86,238D1111 Index,111D1238 Index
Nigeria,9349.25,0.22,3728.43,0.23,5620.82,0.22,-1892.39,694D1111 Index,111D1694 Index
Honduras,9133.41,0.22,4430.19,0.27,4703.22,0.18,-273.03,268D1111 Index,111D1268 Index
Finland,8800.59,0.21,1633.98,0.1,7166.61,0.28,-5532.63,172D1111 Index,111D1172 Index
New Zealand,8636.52,0.21,4445.05,0.27,4191.47,0.16,253.58,196D1111 Index,111D1196 Index
Czech Republic,8538.27,0.2,3533.88,0.22,5004.39,0.2,-1470.51,935D1111 Index,111D1935 Index
Bangladesh,7831.59,0.19,1727.47,0.11,6104.12,0.24,-4376.65,513D1111 Index,111D1513 Index
Qatar,7729.88,0.19,6158.58,0.38,1571.3,0.06,4587.28,453D1111 Index,111D1453 Index
Hungary,6767.51,0.16,1685.63,0.1,5081.88,0.2,-3396.25,944D1111 Index,111D1944 Index
Pakistan,6584.46,0.16,2872.43,0.18,3712.03,0.15,-839.6,564D1111 Index,111D1564 Index
El Salvador,6279.88,0.15,3770.93,0.23,2508.95,0.1,1261.98,253D1111 Index,111D1253 Index
Egypt,6172.45,0.15,3690.97,0.23,2481.48,0.1,1209.49,469D1111 Index,111D1469 Index
Morocco,5630.63,0.13,4065.11,0.25,1565.52,0.06,2499.59,686D1111 Index,111D1686 Index
Trinidad And Tobago,5468.23,0.13,1764.92,0.11,3703.31,0.15,-1938.39,369D1111 Index,111D1369 Index
Portugal,5432.87,0.13,1547.54,0.09,3885.33,0.15,-2337.79,182D1111 Index,111D1182 Index
Nicaragua,4872.73,0.12,1285.75,0.08,3586.98,0.14,-2301.23,278D1111 Index,111D1278 Index
Algeria,4824.66,0.12,206.31,0.01,4618.35,0.18,-4412.04,612D1111 Index,111D1612 Index
Slovakia,4573.15,0.11,408.22,0.03,4164.93,0.16,-3756.71,936D1111 Index,111D1936 Index
Ukraine,4319.79,0.1,2967.77,0.18,1352.02,0.05,1615.75,926D1111 Index,111D1926 Index
Cambodia,4091.9,0.1,266.29,0.02,3825.61,0.15,-3559.33,522D1111 Index,111D1522 Index
Panama,3758.3,0.09,3296.2,0.2,462.1,0.02,2834.1,283D1111 Index,111D1283 Index
Romania,3631.34,0.09,1041.66,0.06,2589.68,0.1,-1548.02,968D1111 Index,111D1968 Index
Bahamas,3622.03,0.09,3248.06,0.2,373.97,0.01,2874.09,313D1111 Index,111D1313 Index
Jordan,3577.59,0.09,1764.08,0.11,1813.51,0.07,-49.43,439D1111 Index,111D1439 Index
Angola,3436.09,0.08,737.73,0.05,2698.36,0.11,-1960.63,614D1111 Index,111D1614 Index
Sri Lanka,3217.27,0.08,540.89,0.03,2676.38,0.11,-2135.49,524D1111 Index,111D1524 Index
Jamaica,3119.27,0.07,2740.33,0.17,378.94,0.01,2361.39,343D1111 Index,111D1343 Index
Kuwait,3020.61,0.07,932.71,0.06,2087.9,0.08,-1155.2,443D1111 Index,111D1443 Index
Kazakhstan,2883.67,0.07,1499.08,0.09,1384.59,0.05,114.49,916D1111 Index,111D1916 Index
Greece,2413.04,0.06,809.62,0.05,1603.42,0.06,-793.8,174D1111 Index,111D1174 Index
Bahrain,2195.96,0.05,1205.29,0.07,990.67,0.04,214.62,419D1111 Index,111D1419 Index
Oman,2106.11,0.05,825.27,0.05,1280.84,0.05,-455.57,449D1111 Index,111D1449 Index
Lithuania,1790.49,0.04,482.53,0.03,1307.96,0.05,-825.43,946D1111 Index,111D1946 Index
Libya,1647.53,0.04,243.78,0.01,1403.75,0.06,-1159.97,672D1111 Index,111D1672 Index
Cote D Ivoire,1617.93,0.04,371.14,0.02,1246.79,0.05,-875.65,662D1111 Index,111D1662 Index
Lebanon,1563.99,0.04,1455.13,0.09,108.86,0,1346.27,446D1111 Index,111D1446 Index
Haiti,1547.58,0.04,556.17,0.03,991.41,0.04,-435.24,263D1111 Index,111D1263 Index
Ghana,1535.35,0.04,953.71,0.06,581.64,0.02,372.07,652D1111 Index,111D1652 Index
Luxembourg,1509.01,0.04,956.7,0.06,552.31,0.02,404.39,137D1111 Index,111D1137 Index
Slovenia,1505.07,0.04,657.84,0.04,847.23,0.03,-189.4,961D1111 Index,111D1961 Index
Tunisia,1420.37,0.03,771.37,0.05,649,0.03,122.37,744D1111 Index,111D1744 Index
Bulgaria,1328.12,0.03,341.47,0.02,986.65,0.04,-645.17,918D1111 Index,111D1918 Index
Uruguay,1189.44,0.03,680.48,0.04,508.96,0.02,171.52,298D1111 Index,111D1298 Index
Kenya,1171.65,0.03,527.56,0.03,644.09,0.03,-116.53,664D1111 Index,111D1664 Index
Bolivia,1156.55,0.03,671.51,0.04,485.04,0.02,186.47,218D1111 Index,111D1218 Index
Estonia,1155.2,0.03,198.73,0.01,956.48,0.04,-757.75,939D1111 Index,111D1939 Index
Paraguay,1130.37,0.03,999.24,0.06,131.14,0.01,868.1,288D1111 Index,111D1288 Index
Iceland,1080.56,0.03,649.88,0.04,430.68,0.02,219.2,176D1111 Index,111D1176 Index
Latvia,1042.61,0.02,315.48,0.02,727.13,0.03,-411.65,941D1111 Index,111D1941 Index
Azerbaijan,1032.35,0.02,527.17,0.03,505.18,0.02,21.99,912D1111 Index,111D1912 Index
Madagascar,997.87,0.02,105.14,0.01,892.73,0.04,-787.59,674D1111 Index,111D1674 Index
Ethiopia,927.38,0.02,482.56,0.03,444.81,0.02,37.75,644D1111 Index,111D1644 Index
Guyana,908.74,0.02,655.17,0.04,253.57,0.01,401.61,336D1111 Index,111D1336 Index
Bermuda,895.58,0.02,877.45,0.05,18.13,0,859.33,319D1111 Index,111D1319 Index
Barbados,861.53,0.02,806.33,0.05,55.2,0,751.13,316D1111 Index,111D1316 Index
Belarus,832.5,0.02,437.25,0.03,395.25,0.02,42,913D1111 Index,111D1913 Index
Myanmar,820.44,0.02,324.81,0.02,495.63,0.02,-170.82,518D1111 Index,111D1518 Index
Serbia,796.62,0.02,473.86,0.03,322.75,0.01,151.11,942D1111 Index,111D1942 Index
Aruba,744.57,0.02,713.51,0.04,31.06,0,682.45,314D1111 Index,111D1314 Index
Equatorial Guinea,727.74,0.02,147.83,0.01,579.92,0.02,-432.09,642D1111 Index,111D1642 Index
Georgia,690.89,0.02,500.98,0.03,189.91,0.01,311.07,915D1111 Index,111D1915 Index
Croatia,679.18,0.02,213.37,0.01,465.81,0.02,-252.44,960D1111 Index,111D1960 Index
Belize,633.76,0.02,407.26,0.02,226.5,0.01,180.76,339D1111 Index,111D1339 Index
Macedonia,598.04,0.01,244.61,0.01,353.43,0.01,-108.82,962D1111 Index,111D1962 Index
Macau,557.15,0.01,454.86,0.03,102.28,0,352.58,546D1111 Index,111D1546 Index
Chad,535.26,0.01,55.84,0,479.42,0.02,-423.57,628D1111 Index,111D1628 Index
Congo,533.93,0.01,101.23,0.01,432.7,0.02,-331.47,634D1111 Index,111D1634 Index
Dominica,512.6,0.01,511.24,0.03,1.36,0,509.88,321D1111 Index,111D1321 Index
Bosnia and Herzegovina,483.39,0.01,380.44,0.02,102.95,0,277.49,963D1111 Index,111D1963 Index
Cameroon,458.6,0.01,239,0.01,219.6,0.01,19.39,622D1111 Index,111D1622 Index
Brunei Darussalam,457.5,0.01,359.4,0.02,98.11,0,261.29,516D1111 Index,111D1516 Index
Mauritius,456.95,0.01,137.8,0.01,319.15,0.01,-181.35,684D1111 Index,111D1684 Index
Gabon,406.54,0.01,118.05,0.01,288.49,0.01,-170.43,646D1111 Index,111D1646 Index
Zambia,377.49,0.01,194.75,0.01,182.74,0.01,12.01,754D1111 Index,111D1754 Index
Suriname,362.88,0.01,276.3,0.02,86.58,0,189.72,366D1111 Index,111D1366 Index
Other Countries,354.97,0.01,353.71,0.02,1.26,0,352.44,910D1111 Index,111D1910 Index
Cuba,354.97,0.01,353.7,0.02,1.26,0,352.44,928D1111 Index,111D1928 Index
Malta,336.16,0.01,139.22,0.01,196.95,0.01,-57.73,181D1111 Index,111D1181 Index
Tanzania,334.87,0.01,237.97,0.01,96.9,0,141.07,738D1111 Index,111D1738 Index
St. Lucia,334.65,0.01,308.54,0.02,26.1,0,282.44,362D1111 Index,111D1362 Index
Uzbekistan,332.58,0.01,314.24,0.02,18.34,0,295.91,927D1111 Index,111D1927 Index
Mozambique,330.55,0.01,217.82,0.01,112.73,0,105.09,688D1111 Index,111D1688 Index
"Congo, Democratic Republic",329.69,0.01,280.05,0.02,49.64,0,230.41,636D1111 Index,111D1636 Index
Senegal,315.61,0.01,188.36,0.01,127.25,0.01,61.11,722D1111 Index,111D1722 Index
Fiji,283.84,0.01,63.05,0,220.79,0.01,-157.74,819D1111 Index,111D1819 Index
Burkina Faso,256.48,0.01,251.39,0.02,5.1,0,246.29,748D1111 Index,111D1748 Index
Armenia,231.76,0.01,178.39,0.01,53.37,0,125.02,911D1111 Index,111D1911 Index
St. Kitts And Nevis,229.67,0.01,177.77,0.01,51.9,0,125.87,361D1111 Index,111D1361 Index
Niger,223.65,0.01,194.13,0.01,29.52,0,164.6,692D1111 Index,111D1692 Index
Mongolia,221.69,0.01,211.55,0.01,10.14,0,201.41,948D1111 Index,111D1948 Index
Zimbabwe,219.47,0.01,144.04,0.01,75.43,0,68.61,698D1111 Index,111D1698 Index
Grenada,213,0.01,198.23,0.01,14.78,0,183.45,328D1111 Index,111D1328 Index
Iran,210.25,0.01,142.34,0.01,67.91,0,74.42,429D1111 Index,111D1429 Index
Nepal,192.68,0,94.01,0.01,98.67,0,-4.66,558D1111 Index,111D1558 Index
Papua New Guinea,187.42,0,97.43,0.01,90,0,7.43,853D1111 Index,111D1853 Index
Uganda,185.65,0,116.7,0.01,68.96,0,47.74,746D1111 Index,111D1746 Index
New Caledonia,175.83,0,120.5,0.01,55.33,0,65.16,839D1111 Index,111D1839 Index
Cyprus,169.74,0,102.46,0.01,67.28,0,35.18,423D1111 Index,111D1423 Index
Albania,159.9,0,91.88,0.01,68.03,0,23.85,914D1111 Index,111D1914 Index
Laos,157.89,0,15.96,0,141.93,0.01,-125.97,544D1111 Index,111D1544 Index
Mali,148.24,0,143.46,0.01,4.78,0,138.68,678D1111 Index,111D1678 Index
St. Vincent & Grens.,141.93,0,136.62,0.01,5.31,0,131.32,364I1111 Index,111D1364 Index
Liberia,139.37,0,77.82,0,61.56,0,16.26,668D1111 Index,111D1668 Index
Kyrgyzstan,135.95,0,128.57,0.01,7.37,0,121.2,917D1111 Index,111D1917 Index
Moldova,131.83,0,76.26,0,55.57,0,20.69,921D1111 Index,111D1921 Index
Guinea,125.2,0,119.21,0.01,5.99,0,113.23,656D1111 Index,111D1656 Index
Faeroe Islands,113.26,0,2.46,0,110.8,0,-108.33,816D1111 Index,111D1816 Index
Sierra Leone,109.66,0,53.11,0,56.55,0,-3.44,724D1111 Index,111D1724 Index
Togo,109.59,0,96.54,0.01,13.05,0,83.5,742D1111 Index,111D1742 Index
Rwanda,108.27,0,40.87,0,67.39,0,-26.52,714D1111 Index,111D1714 Index
Benin,105.68,0,86.5,0.01,19.18,0,67.32,638D1111 Index,111D1638 Index
Malawi,96.31,0,39.25,0,57.06,0,-17.81,676D1111 Index,111D1676 Index
Mauritania,84.04,0,70.75,0,13.3,0,57.45,682D1111 Index,111D1682 Index
Afghanistan,83.94,0,55.03,0,28.92,0,26.11,512D1111 Index,111D1512 Index
Maldives,76.2,0,50.27,0,25.93,0,24.34,556D1111 Index,111D1556 Index
Peoples Democratic Republic of Yemen,66.58,0,64.41,0,2.16,0,62.25,474D1111 Index,111D1474 Index
Djibouti,62.46,0,14.23,0,48.23,0,-33.99,611D1111 Index,111D1611 Index
Montenegro,60.88,0,56.25,0,4.64,0,51.61,943D1111 Index,111D1943 Index
Somalia,54.32,0,53.15,0,1.17,0,51.98,726D1111 Index,111D1726 Index
Sudan,51.25,0,35.59,0,15.65,0,19.94,732D1111 Index,111D1732 Index
Turkmenistan,44.33,0,32.76,0,11.57,0,21.19,925D1111 Index,111D1925 Index
Samoa,43.9,0,36.97,0,6.93,0,30.04,862D1111 Index,111D1862 Index
Tajikistan,43.03,0,42.31,0,0.72,0,41.59,923D1111 Index,111D1923 Index
Tonga,25.54,0,22.6,0,2.94,0,19.66,866D1111 Index,111D1866 Index
Seychelles,25.01,0,17.7,0,7.31,0,10.39,718D1111 Index,111D1718 Index
Greenland,24.66,0,8.35,0,16.31,0,-7.95,326D1111 Index,111D1326 Index
Burundi,23.59,0,9.59,0,14,0,-4.41,618D1111 Index,111D1618 Index
Cape Verde,18.71,0,15.13,0,3.57,0,11.56,624D1111 Index,111D1624 Index
Syria,18.57,0,12.64,0,5.93,0,6.72,463D1111 Index,111D1463 Index
Solomon Islands,17.26,0,13.17,0,4.09,0,9.08,813D1111 Index,111D1813 Index
Vanuatu,16.74,0,9.68,0,7.06,0,2.62,846D1111 Index,111D1846 Index
Central African Rep.,16.15,0,13.3,0,2.85,0,10.45,626D1111 Index,111D1626 Index
Gambia,13.18,0,12.62,0,0.56,0,12.05,648D1111 Index,111D1648 Index
Comoros,3.28,0,0.3,0,2.98,0,-2.68,632D1111 Index,111D1632 Index
Sao Tome & Principe,2.96,0,2.25,0,0.71,0,1.53,716D1111 Index,111D1716 Index
