Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Tunisia,44.88,0.01,44.88,0.01,0,0,44.88,744D1273 Index,273D1744 Index
Barbados,41.03,0,41.03,0.01,0,0,41.03,316D1273 Index,273D1316 Index
Bahrain,39.06,0,39.06,0.01,0,0,39.06,419D1273 Index,273D1419 Index
Kenya,27.63,0,17.61,0,10.02,0,7.59,664D1273 Index,273D1664 Index
Congo,23.85,0,12.05,0,11.8,0,0.25,634D1273 Index,273D1634 Index
Guyana,20.42,0,20.42,0,0,0,20.42,336D1273 Index,273D1336 Index
Oman,20.24,0,20.24,0,0,0,20.24,449D1273 Index,273D1449 Index
Suriname,19.87,0,19.87,0,0,0,19.87,366D1273 Index,273D1366 Index
Ghana,16.22,0,16.22,0,0,0,16.22,652D1273 Index,273D1652 Index
Aruba,13.35,0,13.35,0,0,0,13.35,314D1273 Index,273D1314 Index
Slovenia,13.29,0,13.29,0,0,0,13.29,961D1273 Index,273D1961 Index
Netherlands Antilles,13.05,0,10.37,0,2.68,0,7.69,353D1273 Index,273D1353 Index
Libya,12.21,0,12.2,0,0.01,0,12.19,672D1273 Index,273D1672 Index
Ethiopia,9.94,0,9.94,0,0,0,9.94,644D1273 Index,273D1644 Index
Mozambique,9.78,0,1.26,0,8.52,0,-7.26,688D1273 Index,273D1688 Index
Albania,9.52,0,9.52,0,0,0,9.52,914D1273 Index,273D1914 Index
Iceland,9.32,0,9.32,0,0,0,9.32,176D1273 Index,273D1176 Index
Cameroon,8.96,0,8.96,0,0,0,8.96,622D1273 Index,273D1622 Index
Cyprus,8.02,0,8.02,0,0,0,8.02,423D1273 Index,273D1423 Index
Mongolia,7.57,0,7.57,0,0,0,7.57,948D1273 Index,273D1948 Index
Syria,7.56,0,7.56,0,0,0,7.56,463D1273 Index,273D1463 Index
Bangladesh,7.02,0,7.02,0,0,0,7.02,513D1273 Index,273D1513 Index
Macau,6.95,0,3.98,0,2.97,0,1.01,546D1273 Index,273D1546 Index
Peoples Democratic Republic of Yemen,6.85,0,6.85,0,0,0,6.85,474D1273 Index,273D1474 Index
Brunei Darussalam,6.82,0,6.82,0,0,0,6.82,516D1273 Index,273D1516 Index
Latvia,6.8,0,6.8,0,0,0,6.8,941D1273 Index,273D1941 Index
Estonia,6.58,0,6.58,0,0,0,6.58,939D1273 Index,273D1939 Index
Croatia,6.01,0,6.01,0,0,0,6.01,960D1273 Index,273D1960 Index
Moldova,5.14,0,5.14,0,0,0,5.14,921D1273 Index,273D1921 Index
Cambodia,4.93,0,4.93,0,0,0,4.93,522D1273 Index,273D1522 Index
Kyrgyzstan,4.58,0,4.58,0,0,0,4.58,917D1273 Index,273D1917 Index
St. Lucia,3.98,0,3.98,0,0,0,3.98,362D1273 Index,273D1362 Index
South African Common Customs Area (Exc South Africa),3.81,0,3.81,0,0,0,3.81,608D1273 Index,273D1608 Index
Iran,3.64,0,0.12,0,3.52,0,-3.4,429D1273 Index,273D1429 Index
Uganda,3.22,0,3.22,0,0,0,3.22,746D1273 Index,273D1746 Index
St. Vincent & Grens.,3.07,0,3.07,0,0,0,3.07,364I1273 Index,273D1364 Index
New Caledonia,3.02,0,3.02,0,0,0,3.02,839D1273 Index,273D1839 Index
Madagascar,3.02,0,3.02,0,0,0,3.02,674D1273 Index,273D1674 Index
Gabon,2.82,0,2.82,0,0,0,2.82,646D1273 Index,273D1646 Index
Mauritius,2.8,0,2.8,0,0,0,2.8,684D1273 Index,273D1684 Index
Burkina Faso,2.79,0,2.79,0,0,0,2.79,748D1273 Index,273D1748 Index
Tanzania,2.75,0,2.75,0,0,0,2.75,738D1273 Index,273D1738 Index
Liberia,2.72,0,0.1,0,2.63,0,-2.53,668D1273 Index,273D1668 Index
Grenada,2.58,0,2.58,0,0,0,2.58,328D1273 Index,273D1328 Index
Nepal,2.35,0,2.35,0,0,0,2.35,558D1273 Index,273D1558 Index
Niger,1.84,0,1.84,0,0,0,1.84,692D1273 Index,273D1692 Index
Togo,1.73,0,1.73,0,0,0,1.73,742D1273 Index,273D1742 Index
Bermuda,1.7,0,1.26,0,0.44,0,0.82,319D1273 Index,273D1319 Index
Senegal,1.42,0,1.42,0,0,0,1.42,722D1273 Index,273D1722 Index
Fiji,1.26,0,1.26,0,0,0,1.26,819D1273 Index,273D1819 Index
Zambia,1.2,0,1.2,0,0,0,1.2,754D1273 Index,273D1754 Index
Dominica,1.03,0,1.03,0,0,0,1.03,321D1273 Index,273D1321 Index
St. Kitts And Nevis,0.92,0,0.92,0,0,0,0.92,361D1273 Index,273D1361 Index
Maldives,0.87,0,0.33,0,0.55,0,-0.22,556D1273 Index,273D1556 Index
Sierra Leone,0.83,0,0.83,0,0,0,0.83,724D1273 Index,273D1724 Index
Mauritania,0.65,0,0.65,0,0,0,0.65,682D1273 Index,273D1682 Index
Sudan,0.62,0,0.62,0,0,0,0.62,732D1273 Index,273D1732 Index
Faeroe Islands,0.49,0,0.49,0,0,0,0.49,816D1273 Index,273D1816 Index
Malta,0.46,0,0.46,0,0,0,0.46,181D1273 Index,273D1181 Index
Guinea,0.45,0,0.45,0,0,0,0.45,656D1273 Index,273D1656 Index
Mali,0.34,0,0.34,0,0,0,0.34,678D1273 Index,273D1678 Index
Seychelles,0.26,0,0.26,0,0,0,0.26,718D1273 Index,273D1718 Index
Rwanda,0.25,0,0.25,0,0,0,0.25,714D1273 Index,273D1714 Index
Burundi,0.24,0,0.24,0,0,0,0.24,618D1273 Index,273D1618 Index
Greenland,0.17,0,0.17,0,0,0,0.17,326D1273 Index,273D1326 Index
Myanmar,0.15,0,0.15,0,0,0,0.15,518D1273 Index,273D1518 Index
Vanuatu,0.12,0,0.12,0,0,0,0.12,846D1273 Index,273D1846 Index
Cape Verde,0.09,0,0.09,0,0,0,0.09,624D1273 Index,273D1624 Index
Malawi,0.07,0,0.07,0,0,0,0.07,676D1273 Index,273D1676 Index
Samoa,0.06,0,0.06,0,0,0,0.06,862D1273 Index,273D1862 Index
Benin,0.05,0,0.05,0,0,0,0.05,638D1273 Index,273D1638 Index
Zimbabwe,0.04,0,0.04,0,0,0,0.04,698D1273 Index,273D1698 Index
Djibouti,0.04,0,0.04,0,0,0,0.04,611D1273 Index,273D1611 Index
Tonga,0.02,0,0.02,0,0,0,0.02,866D1273 Index,273D1866 Index
Central African Rep.,0.02,0,0.02,0,0,0,0.02,626D1273 Index,273D1626 Index
Laos,0.02,0,0.02,0,0,0,0.02,544D1273 Index,273D1544 Index
Afghanistan,0,0,0,0,0,0,0,512D1273 Index,273D1512 Index
Chad,0,0,0,0,0,0,0,628D1273 Index,273D1628 Index
Comoros,0,0,0,0,0,0,0,632D1273 Index,273D1632 Index
"Congo, Democratic Republic",0,0,0,0,0,0,0,636D1273 Index,273D1636 Index
Equatorial Guinea,0,0,0,0,0,0,0,642D1273 Index,273D1642 Index
Gambia,0,0,0,0,0,0,0,648D1273 Index,273D1648 Index
Guinea-Bissau,0,0,0,0,0,0,0,654D1273 Index,273D1654 Index
Somalia,0,0,0,0,0,0,0,726D1273 Index,273D1726 Index
Solomon Islands,0,0,0,0,0,0,0,813D1273 Index,273D1813 Index
Iraq,0,0,0,0,0,0,0,433D1273 Index,273D1433 Index
Sao Tome & Principe,0,0,0,0,0,0,0,716D1273 Index,273D1716 Index
Papua New Guinea,0,0,0,0,0,0,0,853D1273 Index,273D1853 Index
North Korea,0,0,0,0,0,0,0,954D1273 Index,273D1954 Index
