Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Jamaica,308.3,0.08,307.36,0.13,0.95,0,306.41,343D1223 Index,223D1343 Index
Greece,263.05,0.06,198.46,0.08,64.59,0.04,133.86,174D1223 Index,223D1174 Index
Panama,254.99,0.06,123.45,0.05,131.54,0.08,-8.09,283D1223 Index,223D1283 Index
Other Countries,252.88,0.06,249.4,0.11,3.49,0,245.91,910D1223 Index,223D1910 Index
Peoples Democratic Republic of Yemen,251.1,0.06,251.06,0.11,0.03,0,251.03,474D1223 Index,223D1474 Index
Cuba,244.29,0.06,241.05,0.1,3.24,0,237.81,928D1223 Index,223D1928 Index
Ghana,239.43,0.06,170.9,0.07,68.53,0.04,102.37,652D1223 Index,223D1652 Index
Iceland,206.42,0.05,197.53,0.08,8.89,0.01,188.63,176D1223 Index,223D1176 Index
New Zealand,202.73,0.05,141.61,0.06,61.12,0.04,80.5,196D1223 Index,223D1196 Index
Libya,191.5,0.05,165.73,0.07,25.77,0.02,139.96,672D1223 Index,223D1672 Index
Lebanon,180.77,0.04,177.61,0.08,3.16,0,174.45,446D1223 Index,223D1446 Index
Bulgaria,178.16,0.04,121.96,0.05,56.21,0.03,65.75,918D1223 Index,223D1918 Index
Senegal,171.67,0.04,170.97,0.07,0.7,0,170.26,722D1223 Index,223D1722 Index
Georgia,164.44,0.04,162.77,0.07,1.67,0,161.1,915D1223 Index,223D1915 Index
Cote D Ivoire,163.7,0.04,76.47,0.03,87.22,0.05,-10.75,662D1223 Index,223D1662 Index
Tunisia,161.64,0.04,116.38,0.05,45.26,0.03,71.12,744D1223 Index,223D1744 Index
Slovakia,157.2,0.04,13.56,0.01,143.64,0.09,-130.08,936D1223 Index,223D1936 Index
El Salvador,155.42,0.04,149.76,0.06,5.66,0,144.1,253D1223 Index,223D1253 Index
Honduras,150.5,0.04,139.98,0.06,10.51,0.01,129.47,268D1223 Index,223D1268 Index
Kazakhstan,122.13,0.03,38.44,0.02,83.69,0.05,-45.25,916D1223 Index,223D1916 Index
Bahamas,117.85,0.03,114.83,0.05,3.03,0,111.8,313D1223 Index,223D1313 Index
"Congo, Democratic Republic",97.73,0.02,94.1,0.04,3.63,0,90.47,636D1223 Index,223D1636 Index
Bosnia and Herzegovina,97.28,0.02,94.6,0.04,2.68,0,91.92,963D1223 Index,223D1963 Index
Uzbekistan,90.81,0.02,89.11,0.04,1.7,0,87.42,927D1223 Index,223D1927 Index
Kuwait,90.56,0.02,86.77,0.04,3.79,0,82.98,443D1223 Index,223D1443 Index
Nicaragua,83.86,0.02,82.2,0.03,1.67,0,80.53,278D1223 Index,223D1278 Index
Cambodia,83.39,0.02,43.93,0.02,39.46,0.02,4.47,522D1223 Index,223D1522 Index
Myanmar,82.1,0.02,69.55,0.03,12.55,0.01,57,518D1223 Index,223D1518 Index
Sri Lanka,80.9,0.02,28.28,0.01,52.62,0.03,-24.34,524D1223 Index,223D1524 Index
Turkmenistan,80.2,0.02,34.43,0.01,45.76,0.03,-11.33,925D1223 Index,223D1925 Index
Somalia,79.54,0.02,79.54,0.03,0.01,0,79.53,726D1223 Index,223D1726 Index
Azerbaijan,79.1,0.02,78.38,0.03,0.71,0,77.67,912D1223 Index,223D1912 Index
Guinea,75.28,0.02,62.58,0.03,12.7,0.01,49.89,656D1223 Index,223D1656 Index
Mozambique,68.88,0.02,27.71,0.01,41.17,0.02,-13.47,688D1223 Index,223D1688 Index
Togo,66,0.02,34.8,0.01,31.19,0.02,3.61,742D1223 Index,223D1742 Index
Serbia,65.18,0.02,38,0.02,27.18,0.02,10.83,942D1223 Index,223D1942 Index
Macau,62.6,0.02,59.79,0.03,2.81,0,56.99,546D1223 Index,223D1546 Index
Cameroon,61.77,0.02,58.44,0.02,3.33,0,55.11,622D1223 Index,223D1622 Index
Haiti,58.47,0.01,57.29,0.02,1.18,0,56.12,263D1223 Index,223D1263 Index
Lithuania,56.92,0.01,26.28,0.01,30.63,0.02,-4.35,946D1223 Index,223D1946 Index
Kenya,56.1,0.01,54.93,0.02,1.17,0,53.77,664D1223 Index,223D1664 Index
Armenia,54.99,0.01,54.91,0.02,0.08,0,54.82,911D1223 Index,223D1911 Index
Nepal,53.53,0.01,53.38,0.02,0.15,0,53.23,558D1223 Index,223D1558 Index
Niger,53.28,0.01,53.26,0.02,0.02,0,53.24,692D1223 Index,223D1692 Index
Equatorial Guinea,51.82,0.01,47.53,0.02,4.29,0,43.25,642D1223 Index,223D1642 Index
Guyana,51.7,0.01,33.68,0.01,18.02,0.01,15.66,336D1223 Index,223D1336 Index
Luxembourg,51.11,0.01,9.31,0,41.8,0.02,-32.48,137D1223 Index,223D1137 Index
Estonia,47.95,0.01,11.92,0.01,36.03,0.02,-24.1,939D1223 Index,223D1939 Index
Madagascar,45.87,0.01,42.99,0.02,2.89,0,40.1,674D1223 Index,223D1674 Index
Gambia,42.73,0.01,42.73,0.02,0.01,0,42.72,648D1223 Index,223D1648 Index
Sierra Leone,39.52,0.01,39.43,0.02,0.09,0,39.34,724D1223 Index,223D1724 Index
Albania,38.14,0.01,37.01,0.02,1.13,0,35.87,914D1223 Index,223D1914 Index
Macedonia,35.35,0.01,31.68,0.01,3.67,0,28.01,962D1223 Index,223D1962 Index
Gabon,34.18,0.01,34.18,0.01,0,0,34.18,646D1223 Index,223D1646 Index
Congo,33.04,0.01,33.01,0.01,0.03,0,32.99,634D1223 Index,223D1634 Index
Suriname,33.02,0.01,30.26,0.01,2.77,0,27.49,366D1223 Index,223D1366 Index
Croatia,31.68,0.01,20.86,0.01,10.82,0.01,10.04,960D1223 Index,223D1960 Index
Syria,31.04,0.01,30.53,0.01,0.51,0,30.01,463D1223 Index,223D1463 Index
Mauritius,29.05,0.01,28.34,0.01,0.71,0,27.63,684D1223 Index,223D1684 Index
Ethiopia,29.03,0.01,28.93,0.01,0.1,0,28.82,644D1223 Index,223D1644 Index
Cape Verde,26.44,0.01,26.42,0.01,0.02,0,26.4,624D1223 Index,223D1624 Index
Latvia,26.03,0.01,10.21,0,15.83,0.01,-5.62,941D1223 Index,223D1941 Index
Malta,23.77,0.01,11.46,0,12.31,0.01,-0.85,181D1223 Index,223D1181 Index
Mali,22.45,0.01,22.11,0.01,0.34,0,21.77,678D1223 Index,223D1678 Index
Burkina Faso,21.81,0.01,21.75,0.01,0.06,0,21.69,748D1223 Index,223D1748 Index
Aruba,20.85,0.01,20.85,0.01,0,0,20.85,314D1223 Index,223D1314 Index
Tanzania,19.87,0,18.62,0.01,1.25,0,17.38,738D1223 Index,223D1738 Index
Uganda,18.4,0,18.36,0.01,0.04,0,18.31,746D1223 Index,223D1746 Index
Liberia,18.31,0,17.93,0.01,0.38,0,17.54,668D1223 Index,223D1668 Index
Sudan,14.48,0,13.67,0.01,0.81,0,12.87,732D1223 Index,223D1732 Index
Cyprus,12.24,0,9.14,0,3.09,0,6.05,423D1223 Index,223D1423 Index
Moldova,11.81,0,9.53,0,2.29,0,7.24,921D1223 Index,223D1921 Index
New Caledonia,11.31,0,10.92,0,0.39,0,10.53,839D1223 Index,223D1839 Index
Zambia,9.97,0,9.35,0,0.61,0,8.74,754D1223 Index,223D1754 Index
Montenegro,9.58,0,9.52,0,0.06,0,9.45,943D1223 Index,223D1943 Index
Maldives,8.89,0,8.89,0,0,0,8.89,556D1223 Index,223D1556 Index
North Korea,8.6,0,8.35,0,0.25,0,8.1,954D1223 Index,223D1954 Index
Barbados,7.87,0,6.97,0,0.9,0,6.07,316D1223 Index,223D1316 Index
Belize,7.72,0,7.44,0,0.27,0,7.17,339D1223 Index,223D1339 Index
Central African Rep.,7.7,0,7.7,0,0,0,7.7,626D1223 Index,223D1626 Index
Papua New Guinea,5.19,0,5.08,0,0.11,0,4.97,853D1223 Index,223D1853 Index
Seychelles,5.17,0,5.04,0,0.14,0,4.9,718D1223 Index,223D1718 Index
Mongolia,5.04,0,4.78,0,0.26,0,4.51,948D1223 Index,223D1948 Index
Grenada,4.18,0,4.12,0,0.07,0,4.05,328D1223 Index,223D1328 Index
Malawi,4.03,0,3.42,0,0.61,0,2.81,676D1223 Index,223D1676 Index
Afghanistan,3.88,0,3.65,0,0.23,0,3.42,512D1223 Index,223D1512 Index
Comoros,3.55,0,3.44,0,0.11,0,3.33,632D1223 Index,223D1632 Index
St. Lucia,2.8,0,2.8,0,0,0,2.8,362D1223 Index,223D1362 Index
Kyrgyzstan,2.79,0,2.78,0,0.01,0,2.77,917D1223 Index,223D1917 Index
Samoa,2.78,0,0.85,0,1.93,0,-1.08,862D1223 Index,223D1862 Index
Chad,2.55,0,2.55,0,0,0,2.55,628D1223 Index,223D1628 Index
Sao Tome & Principe,2.54,0,2.54,0,0.01,0,2.53,716D1223 Index,223D1716 Index
Laos,2.35,0,1.03,0,1.32,0,-0.29,544D1223 Index,223D1544 Index
St. Kitts And Nevis,2.17,0,2.09,0,0.08,0,2.02,361D1223 Index,223D1361 Index
Rwanda,2.12,0,1.54,0,0.58,0,0.97,714D1223 Index,223D1714 Index
Dominica,2.06,0,2.04,0,0.02,0,2.03,321D1223 Index,223D1321 Index
Tajikistan,1.63,0,1.04,0,0.59,0,0.46,923D1223 Index,223D1923 Index
Bermuda,1.59,0,1.59,0,0,0,1.59,319D1223 Index,223D1319 Index
Zimbabwe,1.46,0,1.4,0,0.07,0,1.33,698D1223 Index,223D1698 Index
Fiji,1.15,0,1.08,0,0.07,0,1.02,819D1223 Index,223D1819 Index
Brunei Darussalam,1.13,0,1.01,0,0.12,0,0.89,516D1223 Index,223D1516 Index
Djibouti,0.95,0,0.94,0,0.01,0,0.93,611D1223 Index,223D1611 Index
Tonga,0.71,0,0.66,0,0.05,0,0.61,866D1223 Index,223D1866 Index
Faeroe Islands,0.21,0,0.2,0,0.01,0,0.19,816D1223 Index,223D1816 Index
Burundi,0.19,0,0.19,0,0,0,0.19,618D1223 Index,223D1618 Index
Solomon Islands,0.12,0,0.12,0,0,0,0.12,813D1223 Index,223D1813 Index
Vanuatu,0.09,0,0.09,0,0,0,0.09,846D1223 Index,223D1846 Index
