Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Malaysia,454.52,0.33,57.47,0.08,397.05,0.56,-339.58,548D1429 Index,429D1548 Index
Oman,429.41,0.31,346.32,0.51,83.09,0.12,263.23,449D1429 Index,429D1449 Index
Spain,398.06,0.29,151.14,0.22,246.92,0.35,-95.78,184D1429 Index,429D1184 Index
United Kingdom,356.96,0.26,52.66,0.08,304.3,0.43,-251.64,112D1429 Index,429D1112 Index
Kuwait,336.24,0.24,238.35,0.35,97.89,0.14,140.47,443D1429 Index,429D1443 Index
Sweden,324.98,0.23,10.08,0.01,314.9,0.44,-304.82,144D1429 Index,429D1144 Index
Saudi Arabia,318.14,0.23,176.99,0.26,141.15,0.2,35.84,456D1429 Index,429D1456 Index
Ukraine,314.38,0.23,52.65,0.08,261.73,0.37,-209.08,926D1429 Index,429D1926 Index
Kazakhstan,272.08,0.2,95.63,0.14,176.44,0.25,-80.81,916D1429 Index,429D1916 Index
Armenia,232.51,0.17,206.54,0.3,25.97,0.04,180.57,911D1429 Index,429D1911 Index
Tajikistan,227.95,0.16,205.39,0.3,22.56,0.03,182.83,923D1429 Index,429D1923 Index
Sub-Saharan Africa,205.81,0.15,132.02,0.19,73.8,0.1,58.22,603D1429 Index,429D1603 Index
Philippines,197.1,0.14,11.35,0.02,185.76,0.26,-174.41,566D1429 Index,429D1566 Index
Australia,188.95,0.14,31.75,0.05,157.2,0.22,-125.46,193D1429 Index,429D1193 Index
Cyprus,179.26,0.13,0.81,0,178.45,0.25,-177.64,423D1429 Index,429D1423 Index
Bulgaria,166.92,0.12,41.71,0.06,125.21,0.18,-83.5,918D1429 Index,429D1918 Index
Azerbaijan,158.11,0.11,147.16,0.22,10.95,0.02,136.2,912D1429 Index,429D1912 Index
Indonesia,148.21,0.11,42.55,0.06,105.67,0.15,-63.12,536D1429 Index,429D1536 Index
Romania,145.61,0.1,6.61,0.01,139,0.2,-132.39,968D1429 Index,429D1968 Index
Georgia,141.64,0.1,122.67,0.18,18.97,0.03,103.69,915D1429 Index,429D1915 Index
Syria,138.58,0.1,111.57,0.16,27.02,0.04,84.55,463D1429 Index,429D1463 Index
Denmark,132.33,0.1,10.45,0.02,121.88,0.17,-111.43,128D1429 Index,429D1128 Index
Uzbekistan,121.73,0.09,0,0,121.73,0.17,-121.73,927D1429 Index,429D1927 Index
Iraq,114.14,0.08,0,0,114.14,0.16,-114.14,433D1429 Index,429D1433 Index
United States,111.74,0.08,0,0,111.74,0.16,-111.74,111D1429 Index,429D1111 Index
Thailand,109.62,0.08,25.55,0.04,84.07,0.12,-58.52,578D1429 Index,429D1578 Index
Ireland,108.52,0.08,1.54,0,106.98,0.15,-105.44,178D1429 Index,429D1178 Index
Canada,98.72,0.07,21.54,0.03,77.18,0.11,-55.64,156D1429 Index,429D1156 Index
Latvia,80.41,0.06,0.34,0,80.07,0.11,-79.73,941D1429 Index,429D1941 Index
Lebanon,78.97,0.06,50.08,0.07,28.88,0.04,21.2,446D1429 Index,429D1446 Index
Egypt,78.2,0.06,46.73,0.07,31.46,0.04,15.27,469D1429 Index,429D1469 Index
Sri Lanka,74.02,0.05,7.84,0.01,66.18,0.09,-58.34,524D1429 Index,429D1524 Index
Argentina,68.26,0.05,6.1,0.01,62.16,0.09,-56.06,213D1429 Index,429D1213 Index
New Zealand,67.21,0.05,10.55,0.02,56.66,0.08,-46.11,196D1429 Index,429D1196 Index
Qatar,55.63,0.04,50.77,0.07,4.86,0.01,45.92,453D1429 Index,429D1453 Index
Portugal,55.32,0.04,41.3,0.06,14.02,0.02,27.29,182D1429 Index,429D1182 Index
Belarus,54.63,0.04,9.78,0.01,44.85,0.06,-35.07,913D1429 Index,429D1913 Index
Tanzania,50.6,0.04,41.53,0.06,9.07,0.01,32.47,738D1429 Index,429D1738 Index
Kenya,49.62,0.04,42.43,0.06,7.18,0.01,35.25,664D1429 Index,429D1664 Index
Bangladesh,42.26,0.03,8.01,0.01,34.25,0.05,-26.24,513D1429 Index,429D1513 Index
Hungary,41.39,0.03,3.7,0.01,37.69,0.05,-34,944D1429 Index,429D1944 Index
Bahrain,41.33,0.03,18.31,0.03,23.01,0.03,-4.7,419D1429 Index,429D1419 Index
Poland,36.08,0.03,15.21,0.02,20.86,0.03,-5.65,964D1429 Index,429D1964 Index
Jordan,34.24,0.02,17.2,0.03,17.04,0.02,0.16,439D1429 Index,429D1439 Index
Finland,30.44,0.02,0.38,0,30.05,0.04,-29.67,172D1429 Index,429D1172 Index
Peoples Democratic Republic of Yemen,27.03,0.02,27.01,0.04,0.02,0,27,474D1429 Index,429D1474 Index
South Africa,24.91,0.02,11.74,0.02,13.18,0.02,-1.44,199D1429 Index,429D1199 Index
Sudan,23.74,0.02,23.64,0.03,0.1,0,23.54,732D1429 Index,429D1732 Index
Greece,19.81,0.01,6.37,0.01,13.43,0.02,-7.06,174D1429 Index,429D1174 Index
Venezuela,19.67,0.01,19.59,0.03,0.08,0,19.51,299D1429 Index,429D1299 Index
Kyrgyzstan,18.06,0.01,12.7,0.02,5.37,0.01,7.33,917D1429 Index,429D1917 Index
Vietnam,17.14,0.01,0,0,17.14,0.02,-17.14,582D1429 Index,429D1582 Index
Slovakia,16.32,0.01,5.77,0.01,10.55,0.01,-4.78,936D1429 Index,429D1936 Index
Myanmar,16.26,0.01,16.12,0.02,0.14,0,15.99,518D1429 Index,429D1518 Index
Czech Republic,16.22,0.01,2.8,0,13.42,0.02,-10.62,935D1429 Index,429D1935 Index
Lithuania,16.13,0.01,4.17,0.01,11.96,0.02,-7.78,946D1429 Index,429D1946 Index
Ghana,16.06,0.01,1.92,0,14.14,0.02,-12.22,652D1429 Index,429D1652 Index
Luxembourg,13.61,0.01,0.25,0,13.36,0.02,-13.11,137D1429 Index,429D1137 Index
Croatia,13.41,0.01,1.11,0,12.3,0.02,-11.19,960D1429 Index,429D1960 Index
Mozambique,12.48,0.01,0.19,0,12.3,0.02,-12.11,688D1429 Index,429D1688 Index
Uruguay,11.42,0.01,10.69,0.02,0.72,0,9.97,298D1429 Index,429D1298 Index
Slovenia,10.5,0.01,0.82,0,9.68,0.01,-8.86,961D1429 Index,429D1961 Index
Norway,10.43,0.01,5.71,0.01,4.72,0.01,0.98,142D1429 Index,429D1142 Index
Ethiopia,9.93,0.01,9.76,0.01,0.18,0,9.58,644D1429 Index,429D1644 Index
Macedonia,9.37,0.01,1.62,0,7.76,0.01,-6.14,962D1429 Index,429D1962 Index
Mali,7.32,0.01,6.38,0.01,0.94,0,5.43,678D1429 Index,429D1678 Index
Seychelles,7.21,0.01,0.07,0,7.14,0.01,-7.06,718D1429 Index,429D1718 Index
Gambia,7,0.01,7,0.01,0,0,7,648D1429 Index,429D1648 Index
Algeria,6.96,0.01,6.95,0.01,0.01,0,6.95,612D1429 Index,429D1612 Index
Mongolia,6.68,0,0.9,0,5.78,0.01,-4.89,948D1429 Index,429D1948 Index
Rwanda,5.58,0,5.58,0.01,0,0,5.58,714D1429 Index,429D1714 Index
Tunisia,5.36,0,3.94,0.01,1.42,0,2.52,744D1429 Index,429D1744 Index
Cuba,4.25,0,3.83,0.01,0.42,0,3.41,928D1429 Index,429D1928 Index
Other Countries,4.25,0,3.83,0.01,0.42,0,3.41,910D1429 Index,429D1910 Index
Malawi,4.19,0,0.12,0,4.07,0.01,-3.95,676D1429 Index,429D1676 Index
Senegal,4.07,0,4.07,0.01,0,0,4.06,722D1429 Index,429D1722 Index
Chile,3.66,0,0.16,0,3.5,0,-3.33,228D1429 Index,429D1228 Index
Mexico,3.64,0,3.52,0.01,0.12,0,3.4,273D1429 Index,429D1273 Index
Panama,3.5,0,0,0,3.5,0,-3.5,283D1429 Index,429D1283 Index
Zimbabwe,3.37,0,0.72,0,2.65,0,-1.93,698D1429 Index,429D1698 Index
Ecuador,3.23,0,0.04,0,3.2,0,-3.16,248D1429 Index,429D1248 Index
Libya,3.16,0,3.16,0,0,0,3.16,672D1429 Index,429D1672 Index
Nigeria,2.87,0,2.87,0,0,0,2.87,694D1429 Index,429D1694 Index
Djibouti,2.7,0,2.7,0,0,0,2.7,611D1429 Index,429D1611 Index
Estonia,2.48,0,0.14,0,2.33,0,-2.19,939D1429 Index,429D1939 Index
Uganda,2.34,0,2.3,0,0.03,0,2.27,746D1429 Index,429D1746 Index
Zambia,2.29,0,1.2,0,1.09,0,0.12,754D1429 Index,429D1754 Index
Cote D Ivoire,2.04,0,1.66,0,0.38,0,1.28,662D1429 Index,429D1662 Index
Colombia,2.03,0,0.51,0,1.52,0,-1,233D1429 Index,429D1233 Index
Morocco,1.97,0,0.81,0,1.16,0,-0.34,686D1429 Index,429D1686 Index
Cameroon,1.9,0,1.55,0,0.35,0,1.2,622D1429 Index,429D1622 Index
Samoa,1.44,0,1.44,0,0,0,1.44,862D1429 Index,429D1862 Index
Moldova,1.29,0,1.06,0,0.23,0,0.84,921D1429 Index,429D1921 Index
Bolivia,1.21,0,0.98,0,0.23,0,0.75,218D1429 Index,429D1218 Index
Iceland,1,0,0.68,0,0.32,0,0.36,176D1429 Index,429D1176 Index
Albania,0.88,0,0.84,0,0.05,0,0.79,914D1429 Index,429D1914 Index
Niger,0.88,0,0.88,0,0,0,0.88,692D1429 Index,429D1692 Index
Malta,0.64,0,0.23,0,0.41,0,-0.17,181D1429 Index,429D1181 Index
Peru,0.62,0,0.44,0,0.18,0,0.26,293D1429 Index,429D1293 Index
Mauritius,0.6,0,0.27,0,0.33,0,-0.05,684D1429 Index,429D1684 Index
Congo,0.53,0,0.53,0,0,0,0.53,634D1429 Index,429D1634 Index
Nepal,0.44,0,0.41,0,0.03,0,0.38,558D1429 Index,429D1558 Index
Benin,0.42,0,0.42,0,0,0,0.42,638D1429 Index,429D1638 Index
Brunei Darussalam,0.32,0,0.31,0,0.01,0,0.29,516D1429 Index,429D1516 Index
Honduras,0.31,0,0,0,0.31,0,-0.31,268D1429 Index,429D1268 Index
Madagascar,0.31,0,0.27,0,0.04,0,0.23,674D1429 Index,429D1674 Index
Macau,0.29,0,0.29,0,0,0,0.29,546D1429 Index,429D1546 Index
El Salvador,0.19,0,0.19,0,0,0,0.19,253D1429 Index,429D1253 Index
Togo,0.17,0,0.17,0,0,0,0.17,742D1429 Index,429D1742 Index
Guinea,0.17,0,0.17,0,0,0,0.17,656D1429 Index,429D1656 Index
Burundi,0.16,0,0.16,0,0,0,0.16,618D1429 Index,429D1618 Index
Costa Rica,0.16,0,0,0,0.16,0,-0.16,238D1429 Index,429D1238 Index
Papua New Guinea,0.14,0,0,0,0.14,0,-0.14,853D1429 Index,429D1853 Index
Trinidad And Tobago,0.13,0,0.13,0,0,0,0.13,369D1429 Index,429D1369 Index
Suriname,0.12,0,0.12,0,0,0,0.12,366D1429 Index,429D1366 Index
Cambodia,0.1,0,0.04,0,0.07,0,-0.03,522D1429 Index,429D1522 Index
Faeroe Islands,0.09,0,0.09,0,0,0,0.09,816D1429 Index,429D1816 Index
Barbados,0.08,0,0.08,0,0,0,0.07,316D1429 Index,429D1316 Index
Gabon,0.06,0,0.06,0,0,0,0.06,646D1429 Index,429D1646 Index
St. Lucia,0.06,0,0.06,0,0,0,0.06,362D1429 Index,429D1362 Index
New Caledonia,0.05,0,0.05,0,0,0,0.05,839D1429 Index,429D1839 Index
Jamaica,0.04,0,0.04,0,0,0,0.04,343D1429 Index,429D1343 Index
Fiji,0.03,0,0.03,0,0,0,0.03,819D1429 Index,429D1819 Index
Dominican Republic,0.03,0,0.03,0,0,0,0.03,243D1429 Index,429D1243 Index
Bermuda,0.02,0,0.02,0,0,0,0.02,319D1429 Index,429D1319 Index
St. Vincent & Grens.,0.02,0,0.02,0,0,0,0.02,364I1429 Index,429D1364 Index
Nicaragua,0.02,0,0.01,0,0.01,0,0.01,278D1429 Index,429D1278 Index
Guatemala,0.02,0,0.02,0,0,0,0.02,258D1429 Index,429D1258 Index
Greenland,0.02,0,0.02,0,0,0,0.02,326D1429 Index,429D1326 Index
Paraguay,0.01,0,0.01,0,0.01,0,0,288D1429 Index,429D1288 Index
Netherlands Antilles,0,0,0,0,0,0,0,353D1429 Index,429D1353 Index
Mauritania,0,0,0,0,0,0,0,682D1429 Index,429D1682 Index
Belize,0,0,0,0,0,0,0,339D1429 Index,429D1339 Index
Guyana,0,0,0,0,0,0,0,336D1429 Index,429D1336 Index
Aruba,0,0,0,0,0,0,0,314D1429 Index,429D1314 Index
South African Common Customs Area (Exc South Africa),0,0,0,0,0,0,0,608D1429 Index,429D1608 Index
Bahamas,0,0,0,0,0,0,0,313D1429 Index,429D1313 Index
Angola,0,0,0,0,0,0,0,614D1429 Index,429D1614 Index
Israel,0,0,0,0,0,0,0,436D1429 Index,429D1436 Index
Central African Rep.,0,0,0,0,0,0,0,626D1429 Index,429D1626 Index
"Congo, Democratic Republic",0,0,0,0,0,0,0,636D1429 Index,429D1636 Index
Laos,0,0,0,0,0,0,0,544D1429 Index,429D1544 Index
Liberia,0,0,0,0,0,0,0,668D1429 Index,429D1668 Index
North Korea,0,0,0,0,0,0,0,954D1429 Index,429D1954 Index
Sierra Leone,0,0,0,0,0,0,0,724D1429 Index,429D1724 Index
Somalia,0,0,0,0,0,0,0,726D1429 Index,429D1726 Index
Tonga,0,0,0,0,0,0,0,866D1429 Index,429D1866 Index
Dominica,0,0,0,0,0,0,0,321D1429 Index,429D1321 Index
