Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Brazil,3311.05,0.88,1370.66,0.68,1940.39,1.11,-569.73,223D1536 Index,536D1223 Index
Canada,3287.25,0.87,1448.53,0.71,1838.72,1.06,-390.19,156D1536 Index,536D1156 Index
Russia,2885.45,0.76,1680.99,0.83,1204.46,0.69,476.53,922D1536 Index,536D1922 Index
United Kingdom,2885.21,0.76,1836.56,0.9,1048.65,0.6,787.91,112D1536 Index,536D1112 Index
France,2630.97,0.7,1196.77,0.59,1434.2,0.82,-237.43,132D1536 Index,536D1132 Index
Pakistan,2598.99,0.69,2221.03,1.09,377.96,0.22,1843.07,564D1536 Index,536D1564 Index
Nigeria,2597.43,0.69,679.58,0.33,1917.85,1.1,-1238.27,694D1536 Index,536D1694 Index
Spain,2547.9,0.68,1933.32,0.95,614.58,0.35,1318.74,184D1536 Index,536D1184 Index
Belgium,2240.31,0.59,1606.75,0.79,633.56,0.36,973.19,124D1536 Index,536D1124 Index
Argentina,2110.58,0.56,292.33,0.14,1818.25,1.04,-1525.92,213D1536 Index,536D1213 Index
Mexico,2025.36,0.54,1759.65,0.87,265.71,0.15,1493.94,273D1536 Index,536D1273 Index
Bangladesh,1942.84,0.52,1846.72,0.91,96.12,0.06,1750.6,513D1536 Index,536D1513 Index
Turkey,1694.53,0.45,1352.3,0.67,342.23,0.2,1010.07,186D1536 Index,536D1186 Index
Switzerland,1683.87,0.45,987.6,0.49,696.27,0.4,291.33,146D1536 Index,536D1146 Index
South Africa,1546.04,0.41,730.16,0.36,815.88,0.47,-85.72,199D1536 Index,536D1199 Index
New Zealand,1506.84,0.4,743.25,0.37,763.6,0.44,-20.35,196D1536 Index,536D1196 Index
Ukraine,1304.01,0.35,295.82,0.15,1008.19,0.58,-712.37,926D1536 Index,536D1926 Index
Egypt,1296.04,0.34,1160.66,0.57,135.38,0.08,1025.28,469D1536 Index,536D1469 Index
Qatar,1156.36,0.31,209.07,0.1,947.29,0.54,-738.22,453D1536 Index,536D1453 Index
Myanmar,1089.13,0.29,906.45,0.45,182.68,0.1,723.77,518D1536 Index,536D1518 Index
Cambodia,815.08,0.22,772.49,0.38,42.59,0.02,729.9,522D1536 Index,536D1522 Index
Sweden,753.14,0.2,190.62,0.09,562.52,0.32,-371.9,144D1536 Index,536D1144 Index
Poland,698.95,0.19,474.14,0.23,224.81,0.13,249.33,964D1536 Index,536D1964 Index
Finland,631,0.17,124.21,0.06,506.79,0.29,-382.57,172D1536 Index,536D1172 Index
Oman,600.17,0.16,140.02,0.07,460.16,0.26,-320.14,449D1536 Index,536D1449 Index
Ethiopia,577.3,0.15,549.19,0.27,28.11,0.02,521.08,644D1536 Index,536D1644 Index
Kenya,507.87,0.13,482.58,0.24,25.29,0.01,457.3,664D1536 Index,536D1664 Index
Sri Lanka,468.46,0.12,428.19,0.21,40.27,0.02,387.92,524D1536 Index,536D1524 Index
Kazakhstan,417.72,0.11,275.91,0.14,141.81,0.08,134.11,916D1536 Index,536D1916 Index
Denmark,413.14,0.11,208.37,0.1,204.77,0.12,3.6,128D1536 Index,536D1128 Index
Kuwait,397.64,0.11,89.36,0.04,308.28,0.18,-218.93,443D1536 Index,536D1443 Index
Algeria,390.09,0.1,130.86,0.06,259.24,0.15,-128.38,612D1536 Index,536D1612 Index
Norway,388.13,0.1,189.61,0.09,198.53,0.11,-8.92,142D1536 Index,536D1142 Index
Austria,355.07,0.09,99.91,0.05,255.16,0.15,-155.24,122D1536 Index,536D1122 Index
Peru,354.02,0.09,285.49,0.14,68.53,0.04,216.96,293D1536 Index,536D1293 Index
Chile,339.92,0.09,190.82,0.09,149.1,0.09,41.72,228D1536 Index,536D1228 Index
Greece,332.53,0.09,232.14,0.11,100.39,0.06,131.76,174D1536 Index,536D1174 Index
Sudan,332.31,0.09,221.47,0.11,110.84,0.06,110.63,732D1536 Index,536D1732 Index
Czech Republic,305.5,0.08,113.98,0.06,191.52,0.11,-77.54,935D1536 Index,536D1935 Index
Jordan,300.39,0.08,123.45,0.06,176.94,0.1,-53.49,439D1536 Index,536D1439 Index
Hungary,274.23,0.07,174.73,0.09,99.5,0.06,75.23,944D1536 Index,536D1944 Index
Nepal,260.41,0.07,260.25,0.13,0.16,0,260.09,558D1536 Index,536D1558 Index
Bahrain,257.54,0.07,78.6,0.04,178.94,0.1,-100.34,419D1536 Index,536D1419 Index
Bulgaria,254.71,0.07,156.9,0.08,97.81,0.06,59.09,918D1536 Index,536D1918 Index
Ireland,243.04,0.06,93.71,0.05,149.32,0.09,-55.61,178D1536 Index,536D1178 Index
Belarus,236,0.06,28.84,0.01,207.16,0.12,-178.32,913D1536 Index,536D1913 Index
Ecuador,234.02,0.06,68.98,0.03,165.04,0.09,-96.06,248D1536 Index,536D1248 Index
Papua New Guinea,231.59,0.06,172.23,0.08,59.36,0.03,112.86,853D1536 Index,536D1853 Index
Angola,225.99,0.06,136.23,0.07,89.76,0.05,46.48,614D1536 Index,536D1614 Index
Colombia,224.12,0.06,211.33,0.1,12.78,0.01,198.55,233D1536 Index,536D1233 Index
Cote D Ivoire,208.01,0.06,61.9,0.03,146.11,0.08,-84.21,662D1536 Index,536D1662 Index
Morocco,206.17,0.05,120.02,0.06,86.14,0.05,33.88,686D1536 Index,536D1686 Index
Portugal,201.96,0.05,156.72,0.08,45.24,0.03,111.48,182D1536 Index,536D1182 Index
Uganda,189.16,0.05,184.48,0.09,4.67,0,179.81,746D1536 Index,536D1746 Index
Tanzania,187.15,0.05,168.84,0.08,18.31,0.01,150.52,738D1536 Index,536D1738 Index
Iraq,179.22,0.05,179.06,0.09,0.16,0,178.91,433D1536 Index,536D1433 Index
Romania,179.05,0.05,154.84,0.08,24.21,0.01,130.63,968D1536 Index,536D1968 Index
Brunei Darussalam,161.15,0.04,130.6,0.06,30.55,0.02,100.05,516D1536 Index,536D1516 Index
Ghana,153.97,0.04,89.25,0.04,64.72,0.04,24.53,652D1536 Index,536D1652 Index
Slovenia,146.48,0.04,124.98,0.06,21.5,0.01,103.48,961D1536 Index,536D1961 Index
Haiti,144.64,0.04,144.32,0.07,0.32,0,144,263D1536 Index,536D1263 Index
Dominican Republic,128.39,0.03,99.78,0.05,28.62,0.02,71.16,243D1536 Index,536D1243 Index
Mauritius,115.74,0.03,111.52,0.05,4.22,0,107.3,684D1536 Index,536D1684 Index
Mozambique,113.79,0.03,94.18,0.05,19.61,0.01,74.57,688D1536 Index,536D1688 Index
Iran,108.18,0.03,84.67,0.04,23.51,0.01,61.16,429D1536 Index,536D1429 Index
Lebanon,98.02,0.03,95.22,0.05,2.79,0,92.43,446D1536 Index,536D1446 Index
Uruguay,97.92,0.03,77.83,0.04,20.1,0.01,57.73,298D1536 Index,536D1298 Index
Cameroon,95.06,0.03,17.35,0.01,77.71,0.04,-60.36,622D1536 Index,536D1622 Index
Slovakia,93.72,0.02,71.36,0.04,22.36,0.01,48.99,936D1536 Index,536D1936 Index
Tunisia,85.03,0.02,57.55,0.03,27.48,0.02,30.07,744D1536 Index,536D1744 Index
Madagascar,84.49,0.02,51.7,0.03,32.78,0.02,18.92,674D1536 Index,536D1674 Index
Cyprus,74.67,0.02,21.78,0.01,52.89,0.03,-31.11,423D1536 Index,536D1423 Index
Zimbabwe,69.88,0.02,2.24,0,67.64,0.04,-65.4,698D1536 Index,536D1698 Index
Panama,69.11,0.02,39.93,0.02,29.18,0.02,10.75,283D1536 Index,536D1283 Index
Israel,67.94,0.02,42.6,0.02,25.34,0.01,17.26,436D1536 Index,536D1436 Index
Somalia,67.43,0.02,67.43,0.03,0,0,67.42,726D1536 Index,536D1726 Index
Lithuania,64.32,0.02,18.01,0.01,46.32,0.03,-28.31,946D1536 Index,536D1946 Index
Macau,64.07,0.02,59.33,0.03,4.75,0,54.58,546D1536 Index,536D1546 Index
Bolivia,60.03,0.02,57.47,0.03,2.57,0,54.9,218D1536 Index,536D1218 Index
Paraguay,58.1,0.02,29.98,0.01,28.12,0.02,1.86,288D1536 Index,536D1288 Index
Rwanda,58.02,0.02,57.92,0.03,0.1,0,57.82,714D1536 Index,536D1714 Index
Maldives,56.93,0.02,56.87,0.03,0.07,0,56.8,556D1536 Index,536D1556 Index
Azerbaijan,55.47,0.01,55.46,0.03,0.01,0,55.45,912D1536 Index,536D1912 Index
Niger,55.4,0.01,55.31,0.03,0.09,0,55.22,692D1536 Index,536D1692 Index
Guatemala,48.63,0.01,47.44,0.02,1.19,0,46.25,258D1536 Index,536D1258 Index
Congo,47.97,0.01,39.16,0.02,8.81,0.01,30.35,634D1536 Index,536D1634 Index
Malawi,44.53,0.01,39.54,0.02,4.99,0,34.55,676D1536 Index,536D1676 Index
El Salvador,43.31,0.01,42.43,0.02,0.88,0,41.55,253D1536 Index,536D1253 Index
Macedonia,42.95,0.01,40.18,0.02,2.76,0,37.42,962D1536 Index,536D1962 Index
Uzbekistan,42.73,0.01,20.23,0.01,22.5,0.01,-2.28,927D1536 Index,536D1927 Index
Togo,42.49,0.01,37.08,0.02,5.41,0,31.68,742D1536 Index,536D1742 Index
Benin,42.12,0.01,36.61,0.02,5.51,0,31.09,638D1536 Index,536D1638 Index
Moldova,38.66,0.01,6.19,0,32.47,0.02,-26.28,921D1536 Index,536D1921 Index
Laos,38.37,0.01,7.25,0,31.12,0.02,-23.87,544D1536 Index,536D1544 Index
Equatorial Guinea,38.32,0.01,9.61,0,28.71,0.02,-19.1,642D1536 Index,536D1642 Index
Latvia,37.79,0.01,6.37,0,31.42,0.02,-25.05,941D1536 Index,536D1941 Index
Costa Rica,36.1,0.01,32.47,0.02,3.64,0,28.83,238D1536 Index,536D1238 Index
Estonia,35.98,0.01,11.58,0.01,24.4,0.01,-12.82,939D1536 Index,536D1939 Index
Afghanistan,35.39,0.01,35.19,0.02,0.2,0,34.99,512D1536 Index,536D1512 Index
Libya,35.2,0.01,35.02,0.02,0.17,0,34.85,672D1536 Index,536D1672 Index
Senegal,34.54,0.01,31.63,0.02,2.9,0,28.73,722D1536 Index,536D1722 Index
Liberia,34.36,0.01,17.56,0.01,16.81,0.01,0.75,668D1536 Index,536D1668 Index
Peoples Democratic Republic of Yemen,31.89,0.01,30.52,0.02,1.37,0,29.15,474D1536 Index,536D1474 Index
Croatia,31.65,0.01,23.57,0.01,8.08,0,15.5,960D1536 Index,536D1960 Index
New Caledonia,31.51,0.01,31.36,0.02,0.15,0,31.21,839D1536 Index,536D1839 Index
Fiji,29.51,0.01,28.6,0.01,0.91,0,27.7,819D1536 Index,536D1819 Index
Honduras,28.49,0.01,27.06,0.01,1.43,0,25.63,268D1536 Index,536D1268 Index
Burkina Faso,27.52,0.01,19.04,0.01,8.49,0,10.55,748D1536 Index,536D1748 Index
Bosnia and Herzegovina,26.81,0.01,25.85,0.01,0.96,0,24.9,963D1536 Index,536D1963 Index
Guinea,26.11,0.01,24.78,0.01,1.33,0,23.44,656D1536 Index,536D1656 Index
Armenia,24.65,0.01,24.61,0.01,0.04,0,24.57,911D1536 Index,536D1911 Index
Nicaragua,23.63,0.01,23.43,0.01,0.2,0,23.23,278D1536 Index,536D1278 Index
"Congo, Democratic Republic",22.95,0.01,16.58,0.01,6.36,0,10.22,636D1536 Index,536D1636 Index
Seychelles,22.54,0.01,4.09,0,18.46,0.01,-14.37,718D1536 Index,536D1718 Index
Other Countries,21.54,0.01,18.04,0.01,3.5,0,14.55,910D1536 Index,536D1910 Index
Jamaica,21.33,0.01,21.14,0.01,0.19,0,20.94,343D1536 Index,536D1343 Index
Mongolia,21.27,0.01,21.26,0.01,0,0,21.26,948D1536 Index,536D1948 Index
Trinidad And Tobago,20.3,0.01,19.3,0.01,1,0,18.29,369D1536 Index,536D1369 Index
Zambia,19.96,0.01,12.96,0.01,7.01,0,5.95,754D1536 Index,536D1754 Index
Gabon,19.64,0.01,17.72,0.01,1.92,0,15.81,646D1536 Index,536D1646 Index
Mali,18.85,0,6.76,0,12.09,0.01,-5.33,678D1536 Index,536D1678 Index
Cuba,18.27,0,17.83,0.01,0.43,0,17.4,928D1536 Index,536D1928 Index
Venezuela,18.17,0,12.17,0.01,6,0,6.16,299D1536 Index,536D1299 Index
Iceland,16.92,0,9.6,0,7.32,0,2.28,176D1536 Index,536D1176 Index
Malta,16.33,0,5.52,0,10.81,0.01,-5.29,181D1536 Index,536D1181 Index
Georgia,16.02,0,10.45,0.01,5.57,0,4.88,915D1536 Index,536D1915 Index
Mauritania,16,0,15.87,0.01,0.14,0,15.73,682D1536 Index,536D1682 Index
Albania,15.85,0,15.38,0.01,0.47,0,14.92,914D1536 Index,536D1914 Index
Luxembourg,15.68,0,0.8,0,14.88,0.01,-14.08,137D1536 Index,536D1137 Index
Solomon Islands,15.43,0,12.81,0.01,2.62,0,10.18,813D1536 Index,536D1813 Index
Montenegro,8.75,0,8.4,0,0.35,0,8.06,943D1536 Index,536D1943 Index
Gambia,8.28,0,8.24,0,0.04,0,8.19,648D1536 Index,536D1648 Index
Samoa,7.04,0,4.16,0,2.88,0,1.28,862D1536 Index,536D1862 Index
Sierra Leone,6.05,0,4.44,0,1.62,0,2.82,724D1536 Index,536D1724 Index
Central African Rep.,5.39,0,4.88,0,0.51,0,4.37,626D1536 Index,536D1626 Index
Suriname,5.18,0,4.27,0,0.91,0,3.37,366D1536 Index,536D1366 Index
Barbados,5.11,0,4.92,0,0.18,0,4.74,316D1536 Index,536D1316 Index
Burundi,4.89,0,4.89,0,0,0,4.89,618D1536 Index,536D1618 Index
Bahamas,4,0,3.83,0,0.17,0,3.66,313D1536 Index,536D1313 Index
Guyana,3.86,0,3.83,0,0.03,0,3.79,336D1536 Index,536D1336 Index
Vanuatu,3.83,0,3.16,0,0.67,0,2.49,846D1536 Index,536D1846 Index
Greenland,3.72,0,3.4,0,0.32,0,3.08,326D1536 Index,536D1326 Index
Tonga,3.39,0,3.39,0,0,0,3.39,866D1536 Index,536D1866 Index
North Korea,3.27,0,0.21,0,3.06,0,-2.85,954D1536 Index,536D1954 Index
Dominica,3.11,0,3.09,0,0.02,0,3.08,321D1536 Index,536D1321 Index
Aruba,2.78,0,2.71,0,0.07,0,2.63,314D1536 Index,536D1314 Index
Kyrgyzstan,2.53,0,2.43,0,0.1,0,2.33,917D1536 Index,536D1917 Index
Belize,2.52,0,2.42,0,0.1,0,2.32,339D1536 Index,536D1339 Index
Turkmenistan,2.37,0,2.32,0,0.06,0,2.26,925D1536 Index,536D1925 Index
Comoros,2.37,0,2.2,0,0.16,0,2.04,632D1536 Index,536D1632 Index
Djibouti,2.36,0,2.22,0,0.14,0,2.07,611D1536 Index,536D1611 Index
St. Kitts And Nevis,2.16,0,2.16,0,0,0,2.16,361D1536 Index,536D1361 Index
St. Lucia,1.88,0,1.87,0,0.01,0,1.85,362D1536 Index,536D1362 Index
St. Vincent & Grens.,1.87,0,1.43,0,0.44,0,0.99,364I1536 Index,536D1364 Index
Tajikistan,0.92,0,0.89,0,0.03,0,0.86,923D1536 Index,536D1923 Index
Faeroe Islands,0.8,0,0.78,0,0.01,0,0.77,816D1536 Index,536D1816 Index
Grenada,0.78,0,0.78,0,0,0,0.78,328D1536 Index,536D1328 Index
Bermuda,0.77,0,0.77,0,0,0,0.77,319D1536 Index,536D1319 Index
Chad,0.73,0,0.68,0,0.05,0,0.63,628D1536 Index,536D1628 Index
Cape Verde,0.65,0,0.62,0,0.02,0,0.6,624D1536 Index,536D1624 Index
Sao Tome & Principe,0.45,0,0.44,0,0,0,0.44,716D1536 Index,536D1716 Index
