Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
Peoples Democratic Republic of Yemen,88.03,0.02,87.86,0.03,0.17,0,87.69,474D1922 Index,922D1474 Index
Jamaica,85.9,0.02,0.11,0,85.79,0.05,-85.68,343D1922 Index,922D1343 Index
Malawi,82.28,0.02,16.18,0.01,66.1,0.04,-49.92,676D1922 Index,922D1676 Index
North Korea,80.94,0.02,72.1,0.02,8.83,0,63.27,954D1922 Index,922D1954 Index
Cameroon,79.7,0.02,75.9,0.03,3.81,0,72.09,622D1922 Index,922D1622 Index
Burkina Faso,75.93,0.02,75.83,0.03,0.1,0,75.73,748D1922 Index,922D1748 Index
Greenland,75.29,0.02,0.05,0,75.23,0.04,-75.18,326D1922 Index,922D1326 Index
Libya,73.62,0.02,73.62,0.02,0,0,73.62,672D1922 Index,922D1672 Index
Honduras,72.83,0.02,59.43,0.02,13.4,0.01,46.03,268D1922 Index,922D1268 Index
Uganda,70.41,0.01,55.63,0.02,14.78,0.01,40.85,746D1922 Index,922D1746 Index
Dominican Republic,66.61,0.01,51.67,0.02,14.93,0.01,36.74,243D1922 Index,922D1243 Index
Mozambique,64.7,0.01,30.75,0.01,33.95,0.02,-3.19,688D1922 Index,922D1688 Index
Mali,62.7,0.01,62.04,0.02,0.65,0,61.39,678D1922 Index,922D1678 Index
Zimbabwe,61.67,0.01,3.26,0,58.41,0.03,-55.16,698D1922 Index,922D1698 Index
Malta,57.52,0.01,27.8,0.01,29.73,0.02,-1.93,181D1922 Index,922D1181 Index
Nicaragua,56.29,0.01,47.33,0.02,8.96,0,38.37,278D1922 Index,922D1278 Index
Guatemala,47.66,0.01,31.4,0.01,16.27,0.01,15.13,258D1922 Index,922D1258 Index
Laos,41.72,0.01,13.9,0,27.83,0.02,-13.93,544D1922 Index,922D1544 Index
Myanmar,40.77,0.01,21.54,0.01,19.23,0.01,2.31,518D1922 Index,922D1518 Index
Papua New Guinea,39.31,0.01,36.26,0.01,3.05,0,33.21,853D1922 Index,922D1853 Index
Togo,35.2,0.01,35.2,0.01,0,0,35.19,742D1922 Index,922D1742 Index
Rwanda,34.31,0.01,31.69,0.01,2.61,0,29.08,714D1922 Index,922D1714 Index
Kuwait,33.9,0.01,33.78,0.01,0.12,0,33.65,443D1922 Index,922D1443 Index
Mauritania,33.9,0.01,23.27,0.01,10.63,0.01,12.64,682D1922 Index,922D1682 Index
Iceland,31.72,0.01,11.23,0,20.49,0.01,-9.26,176D1922 Index,922D1176 Index
Gabon,28.5,0.01,0.2,0,28.3,0.02,-28.1,646D1922 Index,922D1646 Index
Benin,26.75,0.01,26.72,0.01,0.03,0,26.69,638D1922 Index,922D1638 Index
Bolivia,23.28,0,16.97,0.01,6.31,0,10.66,218D1922 Index,922D1218 Index
Mauritius,21.28,0,14.03,0,7.24,0,6.79,684D1922 Index,922D1684 Index
Congo,17.53,0,17.33,0.01,0.21,0,17.12,634D1922 Index,922D1634 Index
Liberia,16.27,0,16.05,0.01,0.22,0,15.83,668D1922 Index,922D1668 Index
Zambia,16.1,0,2.77,0,13.33,0.01,-10.56,754D1922 Index,922D1754 Index
El Salvador,15.61,0,14.18,0,1.43,0,12.75,253D1922 Index,922D1253 Index
Bahrain,14.83,0,8.36,0,6.47,0,1.89,419D1922 Index,922D1419 Index
Madagascar,12.7,0,1.71,0,10.99,0.01,-9.28,674D1922 Index,922D1674 Index
Montenegro,10.49,0,5.33,0,5.16,0,0.16,943D1922 Index,922D1943 Index
Panama,8.52,0,6.63,0,1.9,0,4.73,283D1922 Index,922D1283 Index
Guinea,8.36,0,7.37,0,0.99,0,6.38,656D1922 Index,922D1656 Index
Nepal,8.02,0,7.32,0,0.7,0,6.62,558D1922 Index,922D1558 Index
Gambia,7.91,0,7.9,0,0.01,0,7.89,648D1922 Index,922D1648 Index
Cape Verde,7.07,0,7.07,0,0,0,7.07,624D1922 Index,922D1624 Index
Burundi,6.59,0,5.41,0,1.18,0,4.23,618D1922 Index,922D1618 Index
Macau,6.22,0,2.04,0,4.18,0,-2.14,546D1922 Index,922D1546 Index
Guyana,5,0,2.58,0,2.41,0,0.17,336D1922 Index,922D1336 Index
Seychelles,2.31,0,0.93,0,1.38,0,-0.45,718D1922 Index,922D1718 Index
New Caledonia,2.21,0,2.21,0,0,0,2.21,839D1922 Index,922D1839 Index
Somalia,0.98,0,0.91,0,0.06,0,0.85,726D1922 Index,922D1726 Index
Sierra Leone,0.73,0,0.31,0,0.42,0,-0.11,724D1922 Index,922D1724 Index
Maldives,0.51,0,0.49,0,0.01,0,0.48,556D1922 Index,922D1556 Index
Barbados,0.46,0,0.29,0,0.16,0,0.13,316D1922 Index,922D1316 Index
Dominica,0.45,0,0.41,0,0.03,0,0.38,321D1922 Index,922D1321 Index
Chad,0.41,0,0.4,0,0,0,0.4,628D1922 Index,922D1628 Index
Bahamas,0.31,0,0,0,0.31,0,-0.31,313D1922 Index,922D1313 Index
Niger,0.31,0,0.29,0,0.02,0,0.28,692D1922 Index,922D1692 Index
Central African Rep.,0.3,0,0.29,0,0.02,0,0.27,626D1922 Index,922D1626 Index
Suriname,0.29,0,0.19,0,0.1,0,0.08,366D1922 Index,922D1366 Index
Haiti,0.19,0,0,0,0.19,0,-0.19,263D1922 Index,922D1263 Index
Fiji,0.11,0,0.02,0,0.09,0,-0.07,819D1922 Index,922D1819 Index
Djibouti,0.1,0,0.1,0,0,0,0.1,611D1922 Index,922D1611 Index
Guinea-Bissau,0.1,0,0.1,0,0,0,0.1,654D1922 Index,922D1654 Index
Brunei Darussalam,0.08,0,0.08,0,0,0,0.08,516D1922 Index,922D1516 Index
Belize,0.08,0,0.08,0,0,0,0.08,339D1922 Index,922D1339 Index
Bermuda,0.08,0,0,0,0.08,0,-0.08,319D1922 Index,922D1319 Index
St. Lucia,0.07,0,0,0,0.07,0,-0.07,362D1922 Index,922D1362 Index
Vanuatu,0.04,0,0.02,0,0.02,0,-0.01,846D1922 Index,922D1846 Index
St. Vincent & Grens.,0.04,0,0.04,0,0,0,0.04,364I1922 Index,922D1364 Index
Grenada,0.01,0,0,0,0.01,0,-0.01,328D1922 Index,922D1328 Index
Tonga,0,0,0,0,0,0,0,866D1922 Index,922D1866 Index
