Trading Partner,Total Trade ($M),RtW (%),Exports ($M),RtW (%),Imports ($M),RtW (%),Net Exports ($M),Exports Ticker,Imports Ticker
South Africa,3779.1,0.37,1324.3,0.26,2454.8,0.48,-1130.5,199D1138 Index,138D1199 Index
Slovakia,3448.19,0.34,1709.72,0.33,1738.47,0.34,-28.75,936D1138 Index,138D1936 Index
Australia,3343.09,0.33,1692.04,0.33,1651.05,0.32,40.99,193D1138 Index,138D1193 Index
Greece,3188.62,0.31,2680.39,0.52,508.23,0.1,2172.17,174D1138 Index,138D1174 Index
United Arab Emirates,2748.56,0.27,1442.67,0.28,1305.89,0.26,136.78,466D1138 Index,138D1466 Index
Iceland,2610.6,0.26,311.28,0.06,2299.32,0.45,-1988.04,176D1138 Index,138D1176 Index
Lithuania,2560.52,0.25,1445.94,0.28,1114.58,0.22,331.36,946D1138 Index,138D1946 Index
Philippines,2545.23,0.25,427.46,0.08,2117.77,0.41,-1690.31,566D1138 Index,138D1566 Index
Kuwait,2407.01,0.24,156.86,0.03,2250.15,0.44,-2093.29,443D1138 Index,138D1443 Index
Bangladesh,2340.42,0.23,120.97,0.02,2219.45,0.43,-2098.48,513D1138 Index,138D1513 Index
Iraq,2212.29,0.22,344.8,0.07,1867.49,0.36,-1522.69,433D1138 Index,138D1433 Index
Algeria,2190.45,0.21,875.84,0.17,1314.61,0.26,-438.77,612D1138 Index,138D1612 Index
Chile,2079.52,0.2,408.76,0.08,1670.76,0.33,-1262,228D1138 Index,138D1228 Index
Argentina,2044.35,0.2,452.08,0.09,1592.27,0.31,-1140.19,213D1138 Index,138D1213 Index
Colombia,2024.52,0.2,359.38,0.07,1665.14,0.33,-1305.76,233D1138 Index,138D1233 Index
Luxembourg,1896.98,0.19,1002.45,0.2,894.53,0.17,107.92,137D1138 Index,138D1137 Index
Bulgaria,1599.04,0.16,978.61,0.19,620.43,0.12,358.18,918D1138 Index,138D1918 Index
Cote D Ivoire,1561.16,0.15,179.3,0.04,1381.86,0.27,-1202.56,662D1138 Index,138D1662 Index
Ukraine,1493.97,0.15,452.87,0.09,1041.1,0.2,-588.23,926D1138 Index,138D1926 Index
Egypt,1452.35,0.14,1095.14,0.21,357.21,0.07,737.93,469D1138 Index,138D1469 Index
Slovenia,1359.23,0.13,912.18,0.18,447.05,0.09,465.13,961D1138 Index,138D1961 Index
Angola,1241.87,0.12,338.42,0.07,903.45,0.18,-565.04,614D1138 Index,138D1614 Index
Morocco,1213.62,0.12,691.35,0.14,522.27,0.1,169.08,686D1138 Index,138D1686 Index
Estonia,1106.08,0.11,791.48,0.15,314.59,0.06,476.89,939D1138 Index,138D1939 Index
Qatar,1070.91,0.1,440.6,0.09,630.31,0.12,-189.71,453D1138 Index,138D1453 Index
Peru,1023.04,0.1,192.6,0.04,830.44,0.16,-637.83,293D1138 Index,138D1293 Index
Latvia,986.52,0.1,575.43,0.11,411.08,0.08,164.35,941D1138 Index,138D1941 Index
Croatia,976.74,0.1,776.3,0.15,200.44,0.04,575.86,960D1138 Index,138D1960 Index
New Zealand,947.69,0.09,387.42,0.08,560.27,0.11,-172.85,196D1138 Index,138D1196 Index
Pakistan,944.76,0.09,360.7,0.07,584.07,0.11,-223.37,564D1138 Index,138D1564 Index
Ghana,939.45,0.09,219.4,0.04,720.05,0.14,-500.65,652D1138 Index,138D1652 Index
Uruguay,879.22,0.09,54.08,0.01,825.13,0.16,-771.05,298D1138 Index,138D1298 Index
Ecuador,849.42,0.08,369.69,0.07,479.73,0.09,-110.04,248D1138 Index,138D1248 Index
Libya,847.63,0.08,203.32,0.04,644.31,0.13,-441,672D1138 Index,138D1672 Index
Oman,844.15,0.08,673.83,0.13,170.32,0.03,503.52,449D1138 Index,138D1449 Index
Equatorial Guinea,794.63,0.08,317.94,0.06,476.69,0.09,-158.75,642D1138 Index,138D1642 Index
Iran,776,0.08,734.45,0.14,41.55,0.01,692.9,429D1138 Index,138D1429 Index
Mozambique,744.3,0.07,574.71,0.11,169.59,0.03,405.11,688D1138 Index,138D1688 Index
Kenya,712.52,0.07,209.01,0.04,503.51,0.1,-294.5,664D1138 Index,138D1664 Index
Costa Rica,647.9,0.06,89.81,0.02,558.1,0.11,-468.29,238D1138 Index,138D1238 Index
Cambodia,560.75,0.05,28.88,0.01,531.87,0.1,-503,522D1138 Index,138D1522 Index
Malta,547.29,0.05,488.2,0.1,59.1,0.01,429.1,181D1138 Index,138D1181 Index
Kazakhstan,537.29,0.05,312.21,0.06,225.08,0.04,87.14,916D1138 Index,138D1916 Index
Lebanon,519.83,0.05,467.19,0.09,52.64,0.01,414.55,446D1138 Index,138D1446 Index
Cameroon,480.71,0.05,102.28,0.02,378.43,0.07,-276.15,622D1138 Index,138D1622 Index
Gabon,455.54,0.04,101.31,0.02,354.23,0.07,-252.92,646D1138 Index,138D1646 Index
Guatemala,448.9,0.04,131.66,0.03,317.24,0.06,-185.57,258D1138 Index,138D1258 Index
Cyprus,428.88,0.04,359.02,0.07,69.86,0.01,289.16,423D1138 Index,138D1423 Index
Tunisia,419.29,0.04,221.15,0.04,198.13,0.04,23.02,744D1138 Index,138D1744 Index
Serbia,408.43,0.04,290.4,0.06,118.03,0.02,172.38,942D1138 Index,138D1942 Index
Venezuela,404.29,0.04,186.01,0.04,218.28,0.04,-32.26,299D1138 Index,138D1299 Index
Ethiopia,373.23,0.04,88.09,0.02,285.14,0.06,-197.05,644D1138 Index,138D1644 Index
Belarus,355.03,0.03,211.14,0.04,143.89,0.03,67.26,913D1138 Index,138D1913 Index
Dominican Republic,335.22,0.03,98.33,0.02,236.89,0.05,-138.56,243D1138 Index,138D1243 Index
Guinea,309.58,0.03,287.21,0.06,22.37,0,264.84,656D1138 Index,138D1656 Index
Sri Lanka,297.54,0.03,114.24,0.02,183.31,0.04,-69.07,524D1138 Index,138D1524 Index
Bahrain,292.44,0.03,126.17,0.02,166.27,0.03,-40.09,419D1138 Index,138D1419 Index
Senegal,274.33,0.03,233.58,0.05,40.75,0.01,192.83,722D1138 Index,138D1722 Index
Jordan,265.04,0.03,209.45,0.04,55.59,0.01,153.86,439D1138 Index,138D1439 Index
Trinidad And Tobago,263.68,0.03,54.83,0.01,208.85,0.04,-154.02,369D1138 Index,138D1369 Index
Other Countries,256.02,0.03,89.05,0.02,166.97,0.03,-77.92,910D1138 Index,138D1910 Index
Cuba,250.68,0.02,86.34,0.02,164.34,0.03,-78,928D1138 Index,138D1928 Index
Liberia,247.87,0.02,213.01,0.04,34.86,0.01,178.14,668D1138 Index,138D1668 Index
Panama,239.87,0.02,64.12,0.01,175.75,0.03,-111.63,283D1138 Index,138D1283 Index
Burkina Faso,236.88,0.02,227.72,0.04,9.16,0,218.56,748D1138 Index,138D1748 Index
Suriname,227.6,0.02,176.96,0.03,50.64,0.01,126.32,366D1138 Index,138D1366 Index
Macau,220.92,0.02,212.96,0.04,7.96,0,205,546D1138 Index,138D1546 Index
"Congo, Democratic Republic",203.87,0.02,138.23,0.03,65.63,0.01,72.6,636D1138 Index,138D1636 Index
Bosnia and Herzegovina,200.88,0.02,130.88,0.03,70,0.01,60.87,963D1138 Index,138D1963 Index
Uganda,200.39,0.02,91.12,0.02,109.28,0.02,-18.16,746D1138 Index,138D1746 Index
Congo,193.16,0.02,159.3,0.03,33.86,0.01,125.45,634D1138 Index,138D1634 Index
Honduras,179.29,0.02,36.07,0.01,143.22,0.03,-107.15,268D1138 Index,138D1268 Index
Macedonia,173.29,0.02,114.32,0.02,58.97,0.01,55.35,962D1138 Index,138D1962 Index
Georgia,170.02,0.02,128.34,0.03,41.67,0.01,86.67,915D1138 Index,138D1915 Index
Tanzania,168.27,0.02,94.94,0.02,73.32,0.01,21.62,738D1138 Index,138D1738 Index
Bolivia,168.16,0.02,70.03,0.01,98.12,0.02,-28.09,218D1138 Index,138D1218 Index
Mauritania,165.6,0.02,113.82,0.02,51.78,0.01,62.05,682D1138 Index,138D1682 Index
Madagascar,153.82,0.02,15.03,0,138.79,0.03,-123.76,674D1138 Index,138D1674 Index
Jamaica,144.24,0.01,33.94,0.01,110.3,0.02,-76.36,343D1138 Index,138D1343 Index
Azerbaijan,144.11,0.01,102.8,0.02,41.31,0.01,61.48,912D1138 Index,138D1912 Index
Paraguay,142.2,0.01,98.86,0.02,43.34,0.01,55.52,288D1138 Index,138D1288 Index
Aruba,137.1,0.01,130.83,0.03,6.27,0,124.56,314D1138 Index,138D1314 Index
Sudan,121.91,0.01,71.61,0.01,50.3,0.01,21.32,732D1138 Index,138D1732 Index
Faeroe Islands,115.05,0.01,37.61,0.01,77.44,0.02,-39.84,816D1138 Index,138D1816 Index
Papua New Guinea,105.11,0.01,24.51,0,80.6,0.02,-56.09,853D1138 Index,138D1853 Index
Zambia,100.7,0.01,63.29,0.01,37.41,0.01,25.88,754D1138 Index,138D1754 Index
Mauritius,97.15,0.01,24.79,0,72.36,0.01,-47.57,684D1138 Index,138D1684 Index
Togo,95.64,0.01,67.34,0.01,28.31,0.01,39.03,742D1138 Index,138D1742 Index
Myanmar,95.56,0.01,11.29,0,84.26,0.02,-72.97,518D1138 Index,138D1518 Index
Zimbabwe,86.1,0.01,9.66,0,76.44,0.01,-66.77,698D1138 Index,138D1698 Index
Turkmenistan,84.62,0.01,81.97,0.02,2.65,0,79.31,925D1138 Index,138D1925 Index
Benin,84.18,0.01,79.42,0.02,4.76,0,74.67,638D1138 Index,138D1638 Index
Uzbekistan,81.17,0.01,77.34,0.02,3.83,0,73.52,927D1138 Index,138D1927 Index
Armenia,71.34,0.01,29.34,0.01,42,0.01,-12.66,911D1138 Index,138D1911 Index
El Salvador,71.16,0.01,34.36,0.01,36.8,0.01,-2.43,253D1138 Index,138D1253 Index
Cape Verde,70.46,0.01,69.98,0.01,0.47,0,69.51,624D1138 Index,138D1624 Index
Moldova,70.13,0.01,41.68,0.01,28.45,0.01,13.23,921D1138 Index,138D1921 Index
Guyana,66.86,0.01,27.45,0.01,39.41,0.01,-11.96,336D1138 Index,138D1336 Index
Nicaragua,61.96,0.01,26.05,0.01,35.91,0.01,-9.87,278D1138 Index,138D1278 Index
Sierra Leone,56.4,0.01,25.62,0.01,30.77,0.01,-5.15,724D1138 Index,138D1724 Index
Chad,50.29,0,35.42,0.01,14.87,0,20.55,628D1138 Index,138D1628 Index
Mali,49.3,0,38.03,0.01,11.27,0,26.76,678D1138 Index,138D1678 Index
Syria,46.28,0,40.41,0.01,5.87,0,34.53,463D1138 Index,138D1463 Index
Malawi,45.26,0,31.39,0.01,13.88,0,17.51,676D1138 Index,138D1676 Index
Fiji,43.13,0,39.18,0.01,3.96,0,35.22,819D1138 Index,138D1819 Index
Albania,42.04,0,28.49,0.01,13.55,0,14.94,914D1138 Index,138D1914 Index
Peoples Democratic Republic of Yemen,38.07,0,36.06,0.01,2.01,0,34.05,474D1138 Index,138D1474 Index
Montenegro,36.99,0,34.83,0.01,2.16,0,32.66,943D1138 Index,138D1943 Index
Burundi,35.59,0,35.47,0.01,0.12,0,35.35,618D1138 Index,138D1618 Index
Haiti,34.21,0,32.97,0.01,1.24,0,31.74,263D1138 Index,138D1263 Index
Niger,31.62,0,31.49,0.01,0.13,0,31.36,692D1138 Index,138D1692 Index
Rwanda,30,0,28.92,0.01,1.09,0,27.83,714D1138 Index,138D1714 Index
Bahamas,29.92,0,22.41,0,7.51,0,14.9,313D1138 Index,138D1313 Index
Brunei Darussalam,28.69,0,28.54,0.01,0.15,0,28.39,516D1138 Index,138D1516 Index
Laos,28.1,0,3.72,0,24.38,0,-20.65,544D1138 Index,138D1544 Index
Barbados,27.13,0,23.5,0,3.63,0,19.87,316D1138 Index,138D1316 Index
Maldives,24.61,0,18.11,0,6.51,0,11.6,556D1138 Index,138D1556 Index
Seychelles,22.85,0,13.04,0,9.82,0,3.22,718D1138 Index,138D1718 Index
Kyrgyzstan,22.53,0,20.83,0,1.7,0,19.13,917D1138 Index,138D1917 Index
Greenland,22.05,0,10.82,0,11.23,0,-0.41,326D1138 Index,138D1326 Index
New Caledonia,20.85,0,19.85,0,1,0,18.85,839D1138 Index,138D1839 Index
Belize,19.46,0,6.94,0,12.52,0,-5.58,339D1138 Index,138D1339 Index
Nepal,18.17,0,12.82,0,5.35,0,7.47,558D1138 Index,138D1558 Index
Mongolia,15.48,0,14.55,0,0.93,0,13.62,948D1138 Index,138D1948 Index
Gambia,12.16,0,10.58,0,1.58,0,9,648D1138 Index,138D1648 Index
Somalia,10.16,0,10.12,0,0.04,0,10.08,726D1138 Index,138D1726 Index
St. Lucia,9.54,0,8.92,0,0.61,0,8.31,362D1138 Index,138D1362 Index
Bermuda,9.53,0,0.32,0,9.21,0,-8.89,319D1138 Index,138D1319 Index
Guinea-Bissau,9.35,0,8.77,0,0.58,0,8.19,654D1138 Index,138D1654 Index
Tajikistan,9.27,0,5.34,0,3.93,0,1.42,923D1138 Index,138D1923 Index
Afghanistan,8.94,0,7.88,0,1.06,0,6.82,512D1138 Index,138D1512 Index
Solomon Islands,8.52,0,1.8,0,6.72,0,-4.92,813D1138 Index,138D1813 Index
Grenada,7.51,0,5,0,2.52,0,2.48,328D1138 Index,138D1328 Index
Djibouti,5.96,0,3.1,0,2.85,0,0.25,611D1138 Index,138D1611 Index
North Korea,5.34,0,2.71,0,2.63,0,0.08,954D1138 Index,138D1954 Index
Sao Tome & Principe,5.14,0,1.37,0,3.77,0,-2.4,716D1138 Index,138D1716 Index
Central African Rep.,4.77,0,4.76,0,0.01,0,4.75,626D1138 Index,138D1626 Index
Dominica,3.21,0,2.52,0,0.69,0,1.83,321D1138 Index,138D1321 Index
Comoros,2.96,0,0.82,0,2.15,0,-1.33,632D1138 Index,138D1632 Index
St. Vincent & Grens.,1.74,0,1.7,0,0.04,0,1.67,364I1138 Index,138D1364 Index
St. Kitts And Nevis,1.07,0,0.92,0,0.15,0,0.76,361D1138 Index,138D1361 Index
Vanuatu,0.85,0,0.41,0,0.44,0,-0.04,846D1138 Index,138D1846 Index
Samoa,0.12,0,0.11,0,0.01,0,0.09,862D1138 Index,138D1862 Index
Tonga,0.07,0,0,0,0.07,0,-0.07,866D1138 Index,138D1866 Index
Netherlands Antilles,0,0,0,0,0,0,0,353D1138 Index,138D1353 Index
